,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],gamma_fit,epsilon,gNID,Language,Area,LangCategory,systematicity
17147,0,0,1,2,3,4,0,1,1,0.41242573441416686,1.1098274950345324,2.97611082418684,0.04644103984945018,0.36593032322867247,simulated,simulated,simulated,5
4474,0,1,1,2,1,3,0,0,3,0.4124251329946842,1.1356915550597007,2.97611082418684,0.05513219802339616,0.3970224331315909,simulated,simulated,simulated,6
20639,0,1,2,2,2,3,0,4,5,0.412424083223605,1.2459172356355355,2.97611082418684,0.09217006768707849,0.4204905082308157,simulated,simulated,simulated,4
12059,0,1,1,0,2,3,4,1,3,0.41242108566300595,1.151016458461835,2.97611082418684,0.06028555070942777,0.4598190423145986,simulated,simulated,simulated,5
16013,0,0,1,2,2,1,3,4,2,0.4123994318712907,1.1824385268396578,2.97611082418684,0.07086530204322906,0.4688013459091359,simulated,simulated,simulated,4
14274,0,1,2,0,1,3,4,3,3,0.41239662432542135,1.1921074407022954,2.97611082418684,0.07411695159594113,0.49675635101411764,simulated,simulated,simulated,4
11219,0,0,1,2,3,4,4,0,4,0.41239634080510057,1.2260445813858287,2.97611082418684,0.08552041957018962,0.4458088744996197,simulated,simulated,simulated,6
4399,0,1,2,3,1,1,0,3,1,0.4123941392903365,1.2124277908500796,2.97611082418684,0.08094725701413835,0.4115458165845345,simulated,simulated,simulated,5
7675,0,1,2,3,3,3,1,2,1,0.41239171098128136,1.2845900759651112,2.97611082418684,0.10519686205081027,0.4658695986540363,simulated,simulated,simulated,4
6427,0,1,1,2,3,3,2,1,2,0.41239015001926993,1.2846512544467839,2.97611082418684,0.10521897953281938,0.46230861778081467,simulated,simulated,simulated,5
17514,0,1,1,2,0,3,3,4,3,0.41235687213854666,1.340901588880939,2.97611082418684,0.12415287562204788,0.5114905471020829,simulated,simulated,simulated,5
17692,0,1,2,1,3,2,4,3,1,0.41235686852191344,1.3621423966680064,2.97611082418684,0.13128998166593056,0.5017374614470662,simulated,simulated,simulated,4
16552,0,1,2,3,0,4,1,1,1,0.41233809525132714,1.2897985279141821,2.97611082418684,0.10700056447335066,0.45215550492727064,simulated,simulated,simulated,4
14261,0,0,1,2,3,2,4,3,4,0.41232829609812693,1.2609459115514947,2.97611082418684,0.09731562506769,0.4881836947901058,simulated,simulated,simulated,4
