,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],gamma_fit,epsilon,gNID,Language,Area,LangCategory,systematicity
21274,6,1,0,5,3,4,2,2,2,0.6123011106361935,1.6615488576486253,4.369451783408292,0.020592175783833485,0.10366477869406787,"[AM-28]  Musqueam (Salishan, Central Salish)",americas,real,3
20732,0,1,2,3,4,5,6,6,6,0.6123011106361935,1.6615488576486253,4.369451783408292,0.020592175783833485,0.10366477869406787,simulated,simulated,simulated,3
20983,0,1,2,3,4,5,6,2,2,0.6121881377161962,1.6649807346873122,4.3560487203083875,0.02155653754793564,0.10189213864551239,simulated,simulated,simulated,4
21104,0,1,2,3,4,4,5,6,1,0.6120794690301399,1.662606925046015,4.3560487203083875,0.021120260620727714,0.105604142345336,simulated,simulated,simulated,3
20922,0,1,2,3,4,5,6,1,1,0.6115146369643685,1.636765953849089,4.342686770398278,0.015800735833646152,0.09810261724720659,simulated,simulated,simulated,4
21118,0,1,2,3,4,5,6,4,7,0.6113195247729466,1.696880369355155,4.342686770398278,0.02983852622968391,0.10812964372710032,simulated,simulated,simulated,3
21269,1,5,4,2,7,3,0,7,6,0.6113195247729464,1.696880369355155,4.342686770398278,0.029838526229684116,0.10812964372710021,"[AM-47]  Yaqui (Uto-Aztecan, Cahitan)",americas,real,3
21273,6,3,2,1,0,5,7,0,4,0.6113195247729459,1.696880369355155,4.342686770398278,0.02983852622968463,0.10812964372710021,Bora (Boran),americas,real,3
20832,0,1,2,3,4,5,6,5,5,0.6109296588165076,1.6906085615179172,4.3293658075654164,0.028871944231383142,0.10923240474538864,simulated,simulated,simulated,4
20940,0,1,2,3,4,4,5,6,5,0.6109276723911095,1.670066745193137,4.3293658075654164,0.024129167280841995,0.10898643055635515,simulated,simulated,simulated,4
20766,0,1,2,3,4,5,6,6,1,0.6107094452552315,1.657058935249217,4.3293658075654164,0.021342841204517512,0.10771695592881891,simulated,simulated,simulated,3
20656,0,1,2,3,4,4,5,5,6,0.6098730592430219,1.642380324783331,4.302846340614299,0.0189014419344959,0.10969666649383691,simulated,simulated,simulated,4
21067,0,1,2,3,4,2,5,6,1,0.6096028437132637,1.6632500433293578,4.302846340614299,0.024021869833921815,0.11255135851224729,simulated,simulated,simulated,3
20749,0,1,2,3,4,4,5,1,6,0.6088462092368663,1.6236025864600325,4.2764893182702295,0.01565755330680101,0.10433965225771491,simulated,simulated,simulated,4
20883,0,1,2,3,4,5,6,1,6,0.6085307986100457,1.6457410170730409,4.2764893182702295,0.02114974071602296,0.10597851787301071,simulated,simulated,simulated,4
20901,0,1,2,3,4,2,5,6,5,0.6084510470742339,1.6707098634764799,4.2764893182702295,0.02706812402317236,0.11612586448065598,simulated,simulated,simulated,4
20825,0,1,2,3,4,4,5,6,4,0.6082290106644579,1.6679666452289075,4.263371412633534,0.026730078084770344,0.11574440232102678,simulated,simulated,simulated,4
21110,0,1,2,3,4,1,5,6,7,0.6074669715448853,1.68173206219641,4.250293745481141,0.030814213366652028,0.11918117587962218,simulated,simulated,simulated,2
21083,0,1,2,3,4,2,5,5,6,0.6073964339261457,1.643023443066674,4.250293745481141,0.021777470066069036,0.11691040265579267,simulated,simulated,simulated,4
20814,0,1,2,3,4,5,6,6,4,0.6065190512165333,1.6653103939403695,4.224258633290143,0.02806758882491811,0.11971791511672769,simulated,simulated,simulated,3
20710,0,1,2,3,4,2,5,1,6,0.6063695839199905,1.6242457047433754,4.224258633290143,0.018495897271627298,0.11137605087443914,simulated,simulated,simulated,4
20956,0,1,2,3,4,5,6,1,4,0.6054922012103783,1.6465326556170712,4.211300942527361,0.024723234796021606,0.11279113250699657,simulated,simulated,simulated,3
21102,0,1,2,3,4,2,5,6,4,0.6054124496745654,1.6715015020205102,4.198382998798193,0.030826337920420645,0.12498903962453134,simulated,simulated,simulated,3
20709,0,1,2,3,4,5,6,2,5,0.6053806893896623,1.6769901835478105,4.198382998798193,0.032165430463688846,0.12344783394218939,simulated,simulated,simulated,3
20708,0,1,2,3,4,5,6,4,2,0.6037667647747917,1.667534660958344,4.172665865126976,0.031716586314610246,0.12312104580453953,simulated,simulated,simulated,4
20992,0,1,2,3,4,5,6,5,1,0.6034332772223336,1.6798841264245497,4.1598664324618815,0.03511682364135176,0.12897048096474117,simulated,simulated,simulated,2
21126,0,1,2,3,4,5,6,0,7,0.6026784266165819,1.653210709283259,4.147106261382031,0.02954928740194285,0.13000235798546123,simulated,simulated,simulated,2
21144,0,1,2,3,4,3,5,6,7,0.6026084195669532,1.6783405981353936,4.147106261382031,0.035678914646536115,0.13187522402125607,simulated,simulated,simulated,3
19799,0,1,2,3,4,4,5,5,2,0.6023202992448662,1.6130346163865201,4.1343852314545755,0.020281823288217975,0.12457588118213692,simulated,simulated,simulated,5
20947,0,1,2,3,4,5,6,5,6,0.6022814805833034,1.687343946571672,4.1343852314545755,0.03829413160425299,0.13304308639421925,simulated,simulated,simulated,3
20861,0,1,2,3,4,5,6,2,1,0.601491947512311,1.6596990437813637,4.121703222616097,0.03249616255849631,0.1326964615490377,simulated,simulated,simulated,2
20341,0,1,2,3,4,4,5,1,2,0.6012934492387108,1.5942568780632218,4.121703222616097,0.016817203823776494,0.11669316287149456,simulated,simulated,simulated,4
21142,0,1,1,2,3,4,5,6,7,0.600949951846274,1.618504854523282,4.1090601151714585,0.023114368014824742,0.13273553746708244,simulated,simulated,simulated,3
21140,0,1,2,3,4,5,5,6,7,0.6008681783526726,1.6987359819417018,4.1090601151714585,0.04272156220553167,0.13571905225241354,simulated,simulated,simulated,2
20989,0,1,2,3,4,4,5,2,6,0.6006555615001008,1.6450204333154774,4.1090601151714585,0.02986171306328972,0.1335416764918388,simulated,simulated,simulated,3
20826,0,1,2,3,4,5,6,2,6,0.6003401508732806,1.6671588639284858,4.096455789792684,0.0356742144716599,0.13689160255033261,simulated,simulated,simulated,3
20981,0,1,2,3,4,4,5,6,0,0.6003018697990257,1.6538195350824618,4.096455789792684,0.03245618581610841,0.1370127980422896,simulated,simulated,simulated,3
21047,0,1,2,3,4,1,5,6,6,0.6002202809931032,1.6602075447377211,4.096455789792684,0.03409717376681759,0.13792010303161806,simulated,simulated,simulated,3
20736,0,1,2,3,4,1,5,6,2,0.59991421154673,1.6523863537995993,4.096455789792684,0.03249398522544195,0.13385727691995009,simulated,simulated,simulated,3
21039,0,1,2,3,4,5,6,5,4,0.5992428831836352,1.688135585115702,4.083890127517835,0.04201974209220965,0.13960145070274288,simulated,simulated,simulated,2
21123,0,1,2,3,3,4,5,6,7,0.5990225585712332,1.607497136390661,4.083890127517835,0.022494567632124783,0.1337594654202583,simulated,simulated,simulated,3
20962,0,1,2,3,4,5,6,6,0,0.5989318460241173,1.648271545285664,4.071363009749871,0.032669521526399015,0.13962498359578535,simulated,simulated,simulated,3
20893,0,1,2,3,4,5,6,4,5,0.5983824884517628,1.6762836556852123,4.071363009749871,0.04009915735752503,0.14052921826223297,simulated,simulated,simulated,3
20662,0,1,2,3,4,5,6,1,0,0.5979049960179617,1.6294938069623657,4.058874318255553,0.029172513553593803,0.13169956303716934,simulated,simulated,simulated,3
20938,0,1,2,3,4,2,5,6,0,0.5978252444821495,1.6544626533658047,4.058874318255553,0.035403932878461906,0.14393107227438295,simulated,simulated,simulated,3
18740,0,1,2,3,4,2,5,5,2,0.5978186615522301,1.610711924302306,4.058874318255553,0.02463148555688488,0.13608525716844067,simulated,simulated,simulated,4
21024,0,1,2,3,4,4,5,6,3,0.5974852999145563,1.6611498247945746,4.046423935164308,0.03750615200148754,0.14323455124791284,simulated,simulated,simulated,3
20908,0,1,2,3,4,5,6,2,4,0.5973015534736128,1.667950502472516,4.046423935164308,0.03937056210667101,0.1435579654726895,simulated,simulated,simulated,2
21234,2,0,1,3,5,1,4,0,1,0.5967918115460753,1.5919341859790077,4.034011742967129,0.02115890607092714,0.12926157080835332,"[AM-42] Totonac, Filomeno Mata (Totonacan, Totonac) [José Santiago Francisco, p.c.; 1McFarland 2009]",americas,real,4
20098,0,1,2,3,4,2,5,1,2,0.5967918115460746,1.5919341859790077,4.034011742967129,0.0211589060709278,0.12926157080835288,simulated,simulated,simulated,4
20698,0,1,2,3,4,5,6,6,3,0.596115276139648,1.6556018349977768,4.021637624515464,0.037733791249217455,0.14593991515722926,simulated,simulated,simulated,3
21095,0,1,2,3,4,5,6,4,4,0.5958072153666782,1.6640638399394032,4.021637624515464,0.04014597122229693,0.14728907208792952,simulated,simulated,simulated,4
20837,0,1,2,3,4,3,5,6,6,0.5953617290151714,1.6568160806767045,4.0093014630201,0.03890844249089741,0.15048144493729165,simulated,simulated,simulated,4
20803,0,1,2,3,4,5,6,0,2,0.5951256666184266,1.6238650008864481,4.0093014630201,0.030925846327246688,0.14362172252538696,simulated,simulated,simulated,3
20843,0,1,2,3,4,5,6,1,3,0.595088426133493,1.6368240966744785,4.0093014630201,0.03419534457766863,0.1377167469438988,simulated,simulated,simulated,3
20680,0,1,2,3,4,3,5,6,2,0.5950556595687984,1.6489948897385827,4.0093014630201,0.0372637504367296,0.146104515953011,simulated,simulated,simulated,4
20978,0,1,2,3,4,2,5,6,3,0.5950086745976806,1.6617929430779175,4.0093014630201,0.0405028259646134,0.15041314893224,simulated,simulated,simulated,3
20023,0,1,2,3,4,4,5,5,5,0.5946389464254485,1.6089823937463499,3.9970031420500796,0.02778566284546429,0.14758446737364816,simulated,simulated,simulated,4
19077,0,1,2,3,4,4,5,2,2,0.5945259735054507,1.6124142707850373,3.9970031420500796,0.028757248310091497,0.14314991261644583,simulated,simulated,simulated,4
21055,0,1,2,3,4,5,6,4,1,0.594493746574412,1.6589925159187655,3.9970031420500796,0.040442767339829364,0.15079649361421632,simulated,simulated,simulated,3
18846,0,1,2,3,4,4,5,1,1,0.5938524727536234,1.5841994899468137,3.984742545531579,0.02244037760704348,0.1378622151756621,simulated,simulated,simulated,4
20810,0,1,1,2,3,4,5,6,6,0.5937032612944917,1.5969803370645932,3.984742545531579,0.025797035211500646,0.14955375624385336,simulated,simulated,simulated,3
21131,0,1,2,3,2,4,5,6,7,0.5936659082003202,1.661963125679427,3.984742545531579,0.04214228972522669,0.15467417067481615,simulated,simulated,simulated,2
20925,0,1,2,3,4,5,5,6,6,0.5936214878008907,1.677211464483013,3.984742545531579,0.04601339117853878,0.15295812704142586,simulated,simulated,simulated,3
21137,0,1,2,3,4,5,0,6,7,0.5933566710664124,1.551729420792618,3.984742545531579,0.014787580286118573,0.12109981646651924,simulated,simulated,simulated,3
21015,0,1,2,3,4,5,6,4,6,0.5933419499353816,1.6664523360658876,3.984742545531579,0.04359284784829037,0.15375474266396494,simulated,simulated,simulated,4
21093,0,1,2,3,4,5,5,6,2,0.5933154183545173,1.6693902735448911,3.984742545531579,0.04435667611656493,0.14853886110740278,simulated,simulated,simulated,3
18291,0,1,2,3,4,4,5,5,1,0.5930472810444865,1.6044924713469417,3.972519557746834,0.028425074582011812,0.15099846376234516,simulated,simulated,simulated,4
21125,0,1,2,3,1,4,5,6,7,0.5929832251734999,1.6159740831690605,3.972519557746834,0.03137938980986633,0.15668657399351316,simulated,simulated,simulated,3
21246,6,0,7,1,0,4,5,2,3,0.5929832251734997,1.6159740831690603,3.972519557746834,0.031379389809866494,0.15668657399351316,"[AM-41]  Tohono O'Odham  (Uto-Aztecan, Tepiman) ",americas,real,3
20654,0,1,2,3,4,2,5,2,6,0.592677730489009,1.6383710711277604,3.972519557746834,0.03732286503369119,0.15469123633079884,simulated,simulated,simulated,3
19783,0,1,2,3,4,2,5,5,5,0.5921623211085727,1.6096255120296927,3.960334063333038,0.030695620609461866,0.1550231723290766,simulated,simulated,simulated,4
20750,0,1,2,3,3,4,5,6,6,0.591775868019452,1.5859726189319718,3.960334063333038,0.025109624728503834,0.15059822067573392,simulated,simulated,simulated,4
20866,0,1,2,3,4,5,6,5,0,0.5916556779912197,1.6710967364609965,3.960334063333038,0.046723990795356565,0.1584974454728727,simulated,simulated,simulated,2
20916,0,1,2,3,3,4,5,6,2,0.591469798573079,1.57815142799385,3.9481859472812464,0.02351249717600845,0.14750446546014362,simulated,simulated,simulated,4
18586,0,1,2,3,4,2,5,1,1,0.5913758474367481,1.5848426082301565,3.9481859472812464,0.025301196311965403,0.14503913538504287,simulated,simulated,simulated,5
20839,0,1,2,3,4,2,5,4,6,0.5911807352453264,1.644957023736222,3.9481859472812464,0.040722140393969763,0.1593583515774749,simulated,simulated,simulated,4
