,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],MI_Objective,grammar_complexity,Language,Area,LangCategory
15852,0,0,1,2,1,3,4,0,4,2.0216577901743804e-05,1.1814438495430062,1.1814034163872027,2___2___5,simulated,simulated,simulated
17029,0,1,2,1,1,2,3,1,4,2.021414994435311e-05,1.1630694295648965,1.1630290012650077,2___3___5,simulated,simulated,simulated
14069,0,1,1,2,3,1,0,3,4,2.0212652449780322e-05,1.2562312215960858,1.2561907962911862,2___3___5,simulated,simulated,simulated
16624,0,1,1,2,3,4,3,3,3,2.021242889371777e-05,1.401040933871818,1.4010005090140305,2___2___5,simulated,simulated,simulated
20266,0,0,1,0,2,3,4,4,5,2.021236731908349e-05,0.9150533113534741,0.915012886618836,2___2___6,simulated,simulated,simulated
20121,0,1,2,2,1,3,4,5,2,2.0210609209092567e-05,1.4101921105242157,1.4101516893057975,2___3___6,simulated,simulated,simulated
14834,0,0,1,2,2,2,3,3,4,2.0209604249199487e-05,1.107200602919001,1.1071601837105025,2___1___5,simulated,simulated,simulated
20392,0,0,1,0,2,3,4,5,3,2.0209512551550013e-05,0.9492301043150914,0.9491896852899883,2___3___6,simulated,simulated,simulated
19120,0,1,2,3,4,5,2,1,3,2.0209004155891108e-05,1.5338053280233388,1.533764910015027,2___2___6,simulated,simulated,simulated
12082,0,1,1,2,3,4,3,3,1,2.0208294666979043e-05,1.3989768871403705,1.3989364705510365,2___3___5,simulated,simulated,simulated
13961,0,1,2,1,3,2,4,0,1,2.0207746127098858e-05,1.3157301992293933,1.315689783737139,2___2___5,simulated,simulated,simulated
14139,0,1,2,3,0,0,4,2,0,2.020709770533813e-05,1.3535448319704115,1.3535044177750009,2___2___5,simulated,simulated,simulated
12021,0,1,1,0,2,0,3,4,0,2.0205895372216176e-05,1.0840817930081348,1.0840413812173904,2___3___5,simulated,simulated,simulated
11158,0,1,2,3,4,1,4,1,2,2.0205831579023226e-05,1.465077159332985,1.465036747669827,2___2___5,simulated,simulated,simulated
9911,0,1,1,2,1,0,3,1,0,2.020507876832056e-05,1.2278773305618333,1.2278369204042967,2___3___4,simulated,simulated,simulated
7866,0,1,1,0,2,0,3,3,1,2.020501573452016e-05,1.040883717172181,1.040843307140712,2___3___4,simulated,simulated,simulated
16469,0,1,2,2,3,3,4,4,3,2.020495304599912e-05,1.452449315436138,1.452408905530046,2___2___5,simulated,simulated,simulated
3612,0,1,1,2,2,1,0,3,3,2.0202767800459043e-05,1.1445119589135782,1.1444715533779772,2___3___4,simulated,simulated,simulated
8498,0,1,2,3,3,2,0,1,3,2.020180196482535e-05,1.2286441236679793,1.2286037200640496,2___2___4,simulated,simulated,simulated
16139,0,1,2,3,1,4,2,2,0,2.020180065609445e-05,1.3950813361632413,1.395040932561929,2___2___5,simulated,simulated,simulated
10578,0,1,2,3,1,1,0,1,0,2.020111733358476e-05,1.1969523130681141,1.196911910833447,2___3___4,simulated,simulated,simulated
10332,0,1,1,2,2,3,3,3,3,2.0200445071560935e-05,1.3065996012818628,1.3065592003917197,2___2___4,simulated,simulated,simulated
15836,0,1,2,1,3,2,4,2,0,2.0199992725178362e-05,1.3442356058880631,1.3441952059026128,2___2___5,simulated,simulated,simulated
20411,0,1,2,2,3,4,5,1,3,2.019924909690829e-05,1.490996760589565,1.4909563620913713,2___2___6,simulated,simulated,simulated
12073,0,1,2,3,3,4,1,1,0,2.019922403362351e-05,1.3275685746657153,1.327528176217648,2___2___5,simulated,simulated,simulated
16318,0,1,0,2,1,1,3,4,4,2.0197101934682493e-05,1.3008416134606193,1.30080121925675,2___2___5,simulated,simulated,simulated
19272,0,0,1,0,2,3,4,5,4,2.0194547473595392e-05,0.9431364876120869,0.9430960985171397,2___2___6,simulated,simulated,simulated
16426,0,0,1,2,0,1,3,4,2,2.0193682100488886e-05,1.0925604426210767,1.0925200552568757,2___2___5,simulated,simulated,simulated
15424,0,0,1,2,2,3,4,1,0,2.019194977309624e-05,1.1570758845989777,1.1570355006994315,2___1___5,simulated,simulated,simulated
13617,0,1,1,2,3,4,0,3,0,2.0191928482127253e-05,1.3028941389294544,1.3028537550724901,2___3___5,simulated,simulated,simulated
16439,0,0,1,2,2,2,3,4,3,2.01917844042665e-05,1.1352837791776138,1.1352433956088053,2___1___5,simulated,simulated,simulated
13269,0,1,2,3,3,4,0,2,3,2.0191730630392257e-05,1.2972660327092296,1.2972256492479688,2___2___5,simulated,simulated,simulated
4920,0,1,1,0,2,0,3,3,3,2.0191114402878796e-05,1.0460836596012117,1.046043277372406,2___2___4,simulated,simulated,simulated
20036,0,1,2,3,4,5,3,5,5,2.0189987927521358e-05,1.5179538968108617,1.5179135168350066,2___2___6,simulated,simulated,simulated
6914,0,1,2,0,2,1,3,2,3,2.0189974223594476e-05,1.1102477011838283,1.1102073212353811,2___3___4,simulated,simulated,simulated
19316,0,1,2,3,4,0,1,5,1,2.018981698514999e-05,1.4558547744648165,1.4558143948308462,2___1___6,simulated,simulated,simulated
16560,0,1,2,3,4,1,0,3,2,2.018913121060173e-05,1.3596225788781175,1.3595822006156963,2___2___5,simulated,simulated,simulated
19074,0,1,2,3,1,4,2,1,5,2.0188975017765287e-05,1.416077235251432,1.4160368573013964,2___2___6,simulated,simulated,simulated
19716,0,1,2,3,4,1,2,1,5,2.0188563853773545e-05,1.4865662614814805,1.486525884353773,2___2___6,simulated,simulated,simulated
19896,0,1,0,2,3,4,5,0,1,2.01865068971685e-05,1.4201445781557678,1.4201042051419734,2___1___6,simulated,simulated,simulated
16937,0,1,2,3,0,0,4,1,3,2.018590380314933e-05,1.34221279900305,1.3421724271954436,2___2___5,simulated,simulated,simulated
20037,0,1,2,3,4,5,1,3,1,2.0185689393548145e-05,1.4804973238436279,1.4804569524648408,2___1___6,simulated,simulated,simulated
18482,0,1,2,3,4,5,2,4,1,2.0182518634115354e-05,1.5512507054671674,1.5512103404298991,2___2___6,simulated,simulated,simulated
15708,0,1,2,0,3,2,0,4,4,2.0180081773402136e-05,1.0613600517959196,1.0613196916323728,2___3___5,simulated,simulated,simulated
14046,0,1,2,0,3,2,1,4,4,2.0179759772087635e-05,1.1440759788047035,1.1440356192851593,2___2___5,simulated,simulated,simulated
19585,0,1,2,3,4,3,4,5,1,2.0177350528616245e-05,1.5236788249663848,1.5236384702653276,2___1___6,simulated,simulated,simulated
12333,0,1,1,2,3,4,4,3,3,2.0174468515321564e-05,1.4601831349972245,1.4601427860601939,2___2___5,simulated,simulated,simulated
14820,0,1,0,2,3,3,4,1,1,2.0174065014533227e-05,1.3884287725106599,1.3883884243806308,2___2___5,simulated,simulated,simulated
6982,0,1,2,3,2,2,1,1,2,2.0173661857469938e-05,1.3208936063806798,1.3208532590569648,2___3___4,simulated,simulated,simulated
12409,0,1,2,3,4,1,2,2,4,2.0173205817597406e-05,1.4719298158023355,1.4718894693907003,2___1___5,simulated,simulated,simulated
20256,0,1,2,0,3,4,0,5,1,2.0172672188678575e-05,1.1014244934653012,1.101384148120924,2___2___6,simulated,simulated,simulated
11328,0,1,2,3,1,1,2,2,4,2.0171186529749363e-05,1.347297799540154,1.3472574571670946,2___2___5,simulated,simulated,simulated
20741,0,1,2,0,3,4,3,5,6,2.0170646496175948e-05,1.2578933373456729,1.2578529960526805,2___2___7,simulated,simulated,simulated
19031,0,1,2,3,4,5,2,0,1,2.0170529510199486e-05,1.516616089141852,1.5165757480828317,2___1___6,simulated,simulated,simulated
17914,0,1,2,2,2,3,4,4,1,2.0170071764358255e-05,1.3384975988820806,1.338457258738552,2___1___5,simulated,simulated,simulated
19944,0,1,2,2,2,3,4,1,5,2.0169704783912223e-05,1.3488638270265436,1.3488234876169758,2___2___6,simulated,simulated,simulated
17292,0,1,2,1,3,2,4,0,0,2.0169448532669776e-05,1.3145885806555877,1.3145482417585224,2___2___5,simulated,simulated,simulated
20874,0,0,1,2,3,4,0,5,6,2.016914930491609e-05,1.1588817991580043,1.1588414608593944,2___2___7,simulated,simulated,simulated
14111,0,1,2,3,4,2,4,0,4,2.0168268436870918e-05,1.4648211374700344,1.4647808009331607,2___2___5,simulated,simulated,simulated
15373,0,0,1,2,3,3,4,2,4,2.0167979760232768e-05,1.2425217237361945,1.242481387776674,2___1___5,simulated,simulated,simulated
20134,0,1,0,2,3,4,5,0,4,2.0166499229201662e-05,1.4309085094285483,1.43086817643009,2___2___6,simulated,simulated,simulated
16076,0,1,2,3,2,4,4,2,1,2.01652579578937e-05,1.4884593340872996,1.4884190035713838,2___2___5,simulated,simulated,simulated
14177,0,1,0,2,3,1,4,4,4,2.0164769706676466e-05,1.3886622223412808,1.3886218928018674,2___1___5,simulated,simulated,simulated
14545,0,0,1,2,3,1,4,2,0,2.016361432310987e-05,1.2309958703076453,1.2309555430789991,2___2___5,simulated,simulated,simulated
16725,0,1,2,1,1,1,3,4,0,2.0163003815243385e-05,1.174251142238844,1.1742108162312135,2___2___5,simulated,simulated,simulated
19370,0,1,2,3,4,5,2,4,5,2.016251096637056e-05,1.5620146367399481,1.5619743117180154,2___2___6,simulated,simulated,simulated
7449,0,1,1,2,2,2,3,2,1,2.0161722256162307e-05,1.2547944771497272,1.254754153705215,2___3___4,simulated,simulated,simulated
13326,0,1,2,3,4,2,4,1,3,2.0161164861587366e-05,1.481113327547802,1.4810730052180787,2___3___5,simulated,simulated,simulated
10501,0,1,2,3,1,1,0,2,0,2.0158324206986933e-05,1.222714813400849,1.222674496752435,2___3___4,simulated,simulated,simulated
17756,0,0,1,2,2,3,4,0,0,2.0157310414603558e-05,1.11498825112553,1.1149479365047008,2___2___5,simulated,simulated,simulated
14245,0,1,2,3,1,0,0,4,2,2.015724027493171e-05,1.2647461165871554,1.2647058021066055,2___2___5,simulated,simulated,simulated
11981,0,1,0,2,1,3,4,4,1,2.015466360716367e-05,1.3170078347856733,1.316967525458459,2___2___5,simulated,simulated,simulated
20675,0,1,0,2,3,2,4,5,6,2.0154058029131505e-05,1.4569598061761084,1.4569194980600502,2___1___7,simulated,simulated,simulated
14415,0,1,2,0,3,0,4,0,1,2.0153505368547542e-05,1.13665174523149,1.1366114382207528,2___2___5,simulated,simulated,simulated
20477,0,1,2,0,3,4,0,5,4,2.0152664521599917e-05,1.1121884247380822,1.112148119409039,2___3___6,simulated,simulated,simulated
18033,0,0,1,2,0,3,4,3,5,2.0152544584206566e-05,1.1399025282562718,1.1398622231671034,2___2___6,simulated,simulated,simulated
14766,0,1,2,3,3,1,0,2,4,2.015235964103468e-05,1.2544996948424085,1.2544593901231265,2___2___5,simulated,simulated,simulated
19672,0,1,2,0,3,4,1,5,4,2.0152342521173594e-05,1.1949043517468658,1.1948640470618235,2___3___6,simulated,simulated,simulated
19478,0,1,2,3,4,5,4,0,0,2.015210644534804e-05,1.5098827700370996,1.509842465824209,2___1___6,simulated,simulated,simulated
18170,0,1,0,2,3,4,5,0,5,2.0151534151802153e-05,1.424814892725544,1.4247745896572404,2___1___6,simulated,simulated,simulated
18117,0,1,2,3,4,5,4,2,3,2.0151093527154273e-05,1.5497352365890522,1.549694934401998,2___1___6,simulated,simulated,simulated
7022,0,0,1,2,2,1,3,0,1,2.015101077024184e-05,1.0743939231727242,1.0743536211511837,2___3___4,simulated,simulated,simulated
19916,0,1,2,3,4,5,2,0,5,2.0150521842454694e-05,1.5273800204146328,1.527339719370948,2___2___6,simulated,simulated,simulated
18129,0,1,2,3,4,5,3,1,4,2.0150205780389285e-05,1.4820845029044012,1.4820442024928404,2___3___6,simulated,simulated,simulated
15503,0,1,2,2,2,3,4,4,3,2.0150064096391418e-05,1.3492615301548616,1.3492212300266688,2___2___5,simulated,simulated,simulated
19516,0,1,2,1,3,0,4,5,2,2.0148035136946518e-05,1.3676653047507659,1.367625008680492,2___2___6,simulated,simulated,simulated
12533,0,0,1,2,0,3,4,1,1,2.0146933486397955e-05,1.1013853557677244,1.1013450619007517,2___3___5,simulated,simulated,simulated
10458,0,1,2,3,1,1,0,0,0,2.0145337575883104e-05,1.184097375702175,1.1840570850270233,2___3___4,simulated,simulated,simulated
4359,0,1,2,1,2,2,3,3,3,2.014529422877942e-05,1.2507781850143065,1.250737894425849,2___2___4,simulated,simulated,simulated
19410,0,0,1,0,2,2,3,4,5,2.0143800641414522e-05,0.912033883286399,0.9119935956851162,2___2___6,simulated,simulated,simulated
12427,0,1,2,3,2,4,0,2,0,2.0143615448109387e-05,1.3347330673167426,1.3346927800858464,2___3___5,simulated,simulated,simulated
6506,0,1,1,2,1,0,3,0,1,2.0143468595357206e-05,1.22262404188305,1.2225837549458594,2___3___4,simulated,simulated,simulated
18707,0,1,2,3,4,5,2,4,4,2.0143416156193084e-05,1.5548134347643796,1.5547731479320672,2___2___6,simulated,simulated,simulated
13164,0,1,2,3,1,3,0,4,3,2.0139052955059356e-05,1.27934401872565,1.2793037406197398,2___3___5,simulated,simulated,simulated
7051,0,1,1,0,2,2,3,2,0,2.0139051101875083e-05,1.0795137539737873,1.0794734758715836,2___3___4,simulated,simulated,simulated
5077,0,1,1,2,0,2,3,3,1,2.0137039905554488e-05,1.2418568475714185,1.2418165734916073,2___2___4,simulated,simulated,simulated
20562,0,1,2,2,1,3,4,5,0,2.0136080593813332e-05,1.407436487935523,1.4073962157743354,2___2___6,simulated,simulated,simulated
18829,0,1,2,2,2,2,3,4,5,2.013475473816584e-05,1.326881694146191,1.3268414246367146,2___2___6,simulated,simulated,simulated
13770,0,1,2,1,1,3,4,2,1,2.013425562452653e-05,1.2192032230919359,1.2191629545806868,2___2___5,simulated,simulated,simulated
6163,0,1,1,0,1,2,3,1,0,2.0132310526999042e-05,0.9521111898475046,0.9520709252264506,2___3___4,simulated,simulated,simulated
15703,0,0,1,2,3,1,4,2,3,2.013208247353404e-05,1.2434225707286217,1.2433823065636747,2___2___5,simulated,simulated,simulated
9234,0,1,2,0,2,1,3,1,0,2.012950766117072e-05,1.0913786507151593,1.091338391699837,2___3___4,simulated,simulated,simulated
20406,0,1,2,3,4,3,2,5,2,2.012942529017181e-05,1.5257500574693648,1.5257097986187844,2___2___6,simulated,simulated,simulated
15057,0,1,2,3,4,3,0,4,2,2.0126814547882788e-05,1.3758580993008123,1.3758178456717165,2___2___5,simulated,simulated,simulated
14141,0,1,2,3,2,0,4,3,2,2.0126781073326327e-05,1.4449448285724986,1.444904575010352,2___2___5,simulated,simulated,simulated
17443,0,1,2,3,4,2,3,1,1,2.0126515392293598e-05,1.424695700763842,1.4246554477330575,2___3___5,simulated,simulated,simulated
17942,0,1,2,3,3,0,4,3,0,2.012535522100123e-05,1.377807685771181,1.377767435060739,2___2___5,simulated,simulated,simulated
18825,0,1,1,2,3,4,1,5,4,2.012503778558994e-05,1.4042806062361053,1.404240356160534,2___2___6,simulated,simulated,simulated
12417,0,1,1,0,0,2,3,4,0,2.012389963257366e-05,0.9695724651526915,0.9695322173534263,2___2___5,simulated,simulated,simulated
5905,0,1,1,0,0,2,3,3,1,2.012368537462894e-05,0.9267733183582015,0.9267330709874523,2___3___4,simulated,simulated,simulated
9974,0,1,1,2,0,2,3,3,3,2.0123138573913124e-05,1.2470567900004492,1.2470165437233014,2___1___4,simulated,simulated,simulated
15422,0,1,2,3,4,2,4,0,1,2.0122690215451655e-05,1.4639240886663152,1.4638838432858843,2___2___5,simulated,simulated,simulated
9901,0,1,1,0,0,1,2,3,3,2.0122530738131417e-05,0.9107183810864379,0.9106781360249616,2___2___4,simulated,simulated,simulated
12819,0,1,1,2,3,4,4,1,2,2.0121860761834753e-05,1.4325505589164642,1.4325103151949405,2___2___5,simulated,simulated,simulated
8717,0,1,2,0,2,2,3,0,0,2.0121066988565417e-05,1.0726780735217303,1.0726378313877531,2___2___4,simulated,simulated,simulated
14737,0,1,2,3,3,4,0,0,3,2.0119936541274086e-05,1.2589005810446987,1.2588603411716162,2___2___5,simulated,simulated,simulated
15547,0,1,2,0,3,0,4,0,4,2.011853262295915e-05,1.1413220598012663,1.1412818227360204,2___2___5,simulated,simulated,simulated
19613,0,1,2,3,4,1,2,5,3,2.011724081429911e-05,1.5270935350083905,1.527053300526762,2___1___6,simulated,simulated,simulated
18809,0,0,1,2,3,2,4,3,5,2.011707219762293e-05,1.2607607927857027,1.2607205586413075,2___2___6,simulated,simulated,simulated
18662,0,0,1,2,1,2,3,4,5,2.01164048623248e-05,1.2173906849847147,1.21735045217499,2___1___6,simulated,simulated,simulated
17208,0,1,2,3,1,4,1,1,2,2.011604933294109e-05,1.3200091863898589,1.319968954291193,2___3___5,simulated,simulated,simulated
12436,0,1,2,3,4,1,4,4,0,2.0116022203975348e-05,1.4601759383415924,1.4601357062971845,2___2___5,simulated,simulated,simulated
19356,0,1,0,2,3,4,5,4,1,2.011425472625561e-05,1.4747830279370944,1.4747427994276419,2___1___6,simulated,simulated,simulated
4381,0,1,1,2,0,1,3,0,3,2.011398288326305e-05,1.2076892908799406,1.207649062914174,2___3___4,simulated,simulated,simulated
11780,0,1,2,3,2,4,4,0,4,2.011382184696764e-05,1.469537173080897,1.469496945437203,2___2___5,simulated,simulated,simulated
17043,0,1,2,3,0,3,4,2,3,2.011203814067386e-05,1.3796413747178207,1.3796011506415393,2___2___5,simulated,simulated,simulated
10749,0,1,1,0,0,2,3,3,3,2.0109784043431667e-05,0.9319732607872321,0.9319330412191452,2___2___4,simulated,simulated,simulated
18964,0,1,2,2,3,1,4,5,3,2.010748575531629e-05,1.4842849675746173,1.4842447526031066,2___1___6,simulated,simulated,simulated
14248,0,1,2,1,3,3,4,3,3,2.0106165221633887e-05,1.350956831255008,1.3509166189245647,2___2___5,simulated,simulated,simulated
19739,0,1,2,2,3,4,5,1,2,2.0105937795111828e-05,1.4833195278489075,1.4832793159733173,2___2___6,simulated,simulated,simulated
18314,0,1,2,2,1,1,3,4,5,2.0105466466802113e-05,1.3596529513124356,1.359612740379502,2___2___6,simulated,simulated,simulated
17481,0,1,2,3,2,0,4,3,1,2.0105065527964427e-05,1.4437552930169146,1.4437150828858587,2___1___5,simulated,simulated,simulated
15134,0,0,1,2,1,3,4,1,3,2.0104609304905097e-05,1.2163187150911823,1.2162785058725725,2___2___5,simulated,simulated,simulated
14926,0,1,2,0,1,3,3,4,2,2.0102902243746e-05,1.1421298963298694,1.142089690525382,2___2___5,simulated,simulated,simulated
21027,0,1,0,2,3,0,4,5,6,2.0102654653797458e-05,1.43594134459561,1.4359011392863024,2___2___7,simulated,simulated,simulated
14182,0,1,2,1,3,2,4,3,0,2.010087344528344e-05,1.3495189053399868,1.3494787035930962,2___3___5,simulated,simulated,simulated
4862,0,1,2,3,3,2,0,2,1,2.0100861385818902e-05,1.242596960533967,1.2425567588111954,2___3___4,simulated,simulated,simulated
19948,0,1,0,2,3,3,4,0,5,2.0100787319288216e-05,1.393712288399856,1.3936720868252175,2___1___6,simulated,simulated,simulated
11504,0,0,1,2,1,3,4,3,1,2.0098317105698982e-05,1.2364034423012846,1.2363632456670732,2___2___5,simulated,simulated,simulated
8267,0,1,2,3,2,2,0,2,2,2.009751832421358e-05,1.2708435732188188,1.2708033781821704,2___3___4,simulated,simulated,simulated
20198,0,1,1,2,3,4,3,1,5,2.009749270448502e-05,1.4169627847277029,1.416922589742294,2___2___6,simulated,simulated,simulated
20111,0,1,2,3,4,3,1,5,3,2.0096332028929353e-05,1.4740192100248104,1.4739790173607525,2___2___6,simulated,simulated,simulated
17933,0,1,2,3,2,4,0,4,0,2.0095600034686356e-05,1.3643921902440415,1.364351999043972,2___2___5,simulated,simulated,simulated
9941,0,0,1,2,0,1,3,3,0,2.0095107927886602e-05,1.0363684045345218,1.036328214318666,2___2___4,simulated,simulated,simulated
19035,0,1,0,2,2,3,4,5,1,2.0094092606504077e-05,1.3601848651882278,1.3601446770030148,2___1___6,simulated,simulated,simulated
15193,0,1,2,1,3,3,4,3,4,2.0092146664874022e-05,1.3534555530565775,1.3534153687632478,2___2___5,simulated,simulated,simulated
15581,0,1,2,1,3,2,4,1,0,2.0090402318651e-05,1.3177702787922039,1.3177300979875666,2___3___5,simulated,simulated,simulated
18261,0,1,2,3,1,4,3,5,3,2.008974291833887e-05,1.4011229770213964,1.4010827975355598,2___3___6,simulated,simulated,simulated
16138,0,0,1,2,1,3,4,1,4,2.00896442270615e-05,1.210225098388178,1.2101849190997238,2___2___5,simulated,simulated,simulated
10567,0,1,2,1,1,1,3,3,3,2.008932591124335e-05,1.1337751292892602,1.1337349506374377,2___2___4,simulated,simulated,simulated
18246,0,1,2,0,3,4,1,1,5,2.0089057516159414e-05,1.1382706190749836,1.1382304409599513,2___3___6,simulated,simulated,simulated
9224,0,1,2,0,1,0,3,2,2,2.008724372437598e-05,1.0464491993508567,1.046409024863408,2___2___4,simulated,simulated,simulated
18031,0,1,2,3,1,4,3,5,0,2.008703727729433e-05,1.3985242302503587,1.398484056175804,2___3___6,simulated,simulated,simulated
18514,0,1,2,0,3,3,0,4,5,2.0086952611464426e-05,1.0749922037093897,1.0749520298041668,2___2___6,simulated,simulated,simulated
14220,0,0,1,2,3,2,4,0,1,2.008671464581724e-05,1.1989182878230866,1.198878114393795,2___2___5,simulated,simulated,simulated
16519,0,1,2,3,4,4,2,1,4,2.0086662196883154e-05,1.4859312934110525,1.4858911200866587,2___3___5,simulated,simulated,simulated
20326,0,1,2,0,3,3,1,4,5,2.0086630609705836e-05,1.1577081307181734,1.157667957456954,2___2___6,simulated,simulated,simulated
7355,0,1,1,2,1,0,3,0,3,2.008634696726297e-05,1.2307795486783035,1.230739375984369,2___2___4,simulated,simulated,simulated
17376,0,1,2,3,1,4,0,3,4,2.0085875390707386e-05,1.2987349682860811,1.2986947965352997,2___3___5,simulated,simulated,simulated
14662,0,1,2,3,3,4,4,0,1,2.0085758636545492e-05,1.412255785741405,1.412215614224132,2___1___5,simulated,simulated,simulated
20047,0,1,2,3,4,4,2,0,5,2.0084809931431025e-05,1.4901837993859404,1.4901436297660775,2___1___6,simulated,simulated,simulated
16872,0,1,2,1,3,1,4,2,2,2.0084595885538903e-05,1.3221745010379404,1.3221343318461694,2___2___5,simulated,simulated,simulated
16048,0,1,2,0,0,3,4,0,1,2.008147333443233e-05,1.0211697772279593,1.0211296142812905,2___3___5,simulated,simulated,simulated
16602,0,1,1,2,1,3,0,0,4,2.0081435516461354e-05,1.1401684740111577,1.1401283111401248,2___3___5,simulated,simulated,simulated
16157,0,1,2,3,3,1,0,0,4,2.008056555258264e-05,1.216134243177878,1.216094082046773,2___2___5,simulated,simulated,simulated
12973,0,1,0,2,3,1,4,4,1,2.0079923738425265e-05,1.3846352856771278,1.384595125829651,2___2___5,simulated,simulated,simulated
20249,0,1,0,2,3,4,5,4,5,2.0079281981111308e-05,1.4794533425068708,1.4794131839429085,2___1___6,simulated,simulated,simulated
20401,0,1,2,2,2,1,3,4,5,2.0077941441876135e-05,1.3421520340115953,1.3421118781287116,2___1___6,simulated,simulated,simulated
19393,0,1,0,2,2,3,4,4,5,2.0076939706070718e-05,1.3367720034993915,1.3367318496199794,2___1___6,simulated,simulated,simulated
17304,0,1,2,3,0,3,4,0,0,2.0074996333274697e-05,1.3365384383528807,1.3364982883602141,2___2___5,simulated,simulated,simulated
9111,0,1,2,0,1,0,3,1,2,2.0074398806357863e-05,1.0242265090840355,1.0241863602864227,2___3___4,simulated,simulated,simulated
18575,0,1,0,2,2,3,4,5,3,2.007408493898133e-05,1.3709487964610088,1.3709086482911308,2___2___6,simulated,simulated,simulated
18381,0,1,2,3,0,3,4,3,5,2.0073506836526533e-05,1.3846427692549896,1.3846026222413166,2___1___6,simulated,simulated,simulated
7087,0,1,2,3,3,1,0,1,2,2.007289434491355e-05,1.214398714327245,1.2143585685385552,2___1___4,simulated,simulated,simulated
11881,0,1,2,0,0,1,3,2,4,2.0072122579373186e-05,1.0207061170152685,1.0206659727701097,2___2___5,simulated,simulated,simulated
5791,0,1,1,2,1,2,3,0,2,2.0070299452612517e-05,1.2432868586521626,1.2432467180532574,2___3___4,simulated,simulated,simulated
11698,0,1,2,3,2,0,4,3,4,2.0070092782376037e-05,1.448425607586691,1.4483854674011263,2___1___5,simulated,simulated,simulated
20939,0,1,2,1,0,3,4,5,6,2.006944428556423e-05,1.2887759104483796,1.2887357715598085,2___1___7,simulated,simulated,simulated
13463,0,1,2,3,4,4,1,0,0,2.006809055998815e-05,1.4096975634095998,1.4096574272284799,2___1___5,simulated,simulated,simulated
19274,0,1,2,3,4,1,1,2,5,2.0067959472624963e-05,1.4487819949402756,1.4487418590213303,2___1___6,simulated,simulated,simulated
13276,0,1,1,2,3,4,3,3,4,2.0067482763730382e-05,1.411716503145029,1.4116763681795015,2___2___5,simulated,simulated,simulated
17540,0,1,2,3,4,4,1,2,3,2.0067077640462117e-05,1.4495500299615522,1.4495098958062713,2___1___5,simulated,simulated,simulated
14155,0,0,1,2,3,0,4,4,2,2.0066075655300608e-05,1.2075559124996258,1.2075157803483152,2___1___5,simulated,simulated,simulated
21045,0,1,2,3,4,0,4,5,6,2.0065586031847715e-05,1.5317565958052368,1.5317164646331731,2___1___7,simulated,simulated,simulated
12535,0,1,2,2,1,3,4,4,4,2.0062402689369208e-05,1.3669604749859392,1.3669203501805605,2___2___5,simulated,simulated,simulated
14366,0,1,1,2,3,4,0,0,2,2.00621854347105e-05,1.2704213435520728,1.2703812191812034,2___2___5,simulated,simulated,simulated
13702,0,1,2,0,0,3,4,0,3,2.0061465667353673e-05,1.0319337085007403,1.0318935855694056,2___2___5,simulated,simulated,simulated
20790,0,1,2,3,4,5,4,3,6,2.0061458440023827e-05,1.5563991451840484,1.5563590222671684,2___1___7,simulated,simulated,simulated
19854,0,1,2,3,0,4,1,5,5,2.0061215475264405e-05,1.3702527412889218,1.3702126188579713,2___1___6,simulated,simulated,simulated
18252,0,1,1,2,3,3,1,4,5,2.005932587456627e-05,1.3670843852074128,1.3670442665556637,2___1___6,simulated,simulated,simulated
19255,0,1,0,2,2,3,4,5,4,2.005911986069364e-05,1.3648551797580044,1.364815061518283,2___1___6,simulated,simulated,simulated
18657,0,1,2,3,4,1,3,5,4,2.0058442437909108e-05,1.475372709889453,1.475332593004577,2___2___6,simulated,simulated,simulated
18297,0,1,2,3,0,4,4,5,0,2.0057400069717346e-05,1.4426610762680179,1.4426209614678784,2___1___6,simulated,simulated,simulated
18970,0,1,2,3,1,1,3,4,5,2.005642314983902e-05,1.3507406936272717,1.350700580780972,2___3___6,simulated,simulated,simulated
11535,0,1,2,0,0,0,3,4,2,2.0053431988964476e-05,1.01555635112642,1.0155162442624421,2___3___5,simulated,simulated,simulated
16342,0,1,2,3,4,0,0,1,2,2.005256886095097e-05,1.3378735339118473,1.3378334287741254,2___1___5,simulated,simulated,simulated
16646,0,1,2,3,1,2,1,1,4,2.0050942312499487e-05,1.2888062880628175,1.2887661861781925,2___3___5,simulated,simulated,simulated
10869,0,1,2,3,3,2,0,0,0,2.004973783242825e-05,1.2033761857604024,1.2033360862847375,2___3___4,simulated,simulated,simulated
11514,0,1,2,0,1,3,3,4,3,2.0049231535868017e-05,1.1399236721301815,1.1398835736671098,2___2___5,simulated,simulated,simulated
19509,0,1,2,3,3,4,1,4,5,2.0049040598824064e-05,1.399324742151725,1.3992846440705273,2___1___6,simulated,simulated,simulated
15665,0,1,2,1,3,3,4,1,3,2.004900331620263e-05,1.325988897884557,1.3259487998779247,2___3___5,simulated,simulated,simulated
15123,0,1,1,2,3,0,4,2,3,2.004767225027848e-05,1.4043394552443593,1.4042993598998588,2___1___5,simulated,simulated,simulated
17380,0,1,2,1,3,3,4,0,3,2.0047485317586933e-05,1.3231029081070247,1.3230628131363895,2___2___5,simulated,simulated,simulated
17216,0,1,2,0,0,3,4,0,4,2.004650058839985e-05,1.0258400917977357,1.025799998796559,2___3___5,simulated,simulated,simulated
