,gamma,informativity,complexity
454,4.034011742967127,0.2937991524721193,0.844561908072964
455,4.046423935164307,0.30244706811497535,0.8777814746158015
456,4.058874318255551,0.2955521823448717,0.8516553503591915
457,4.071363009749869,0.30458868770661174,0.8864738441039237
458,4.083890127517832,0.305643238301212,0.8907738944719101
459,4.096455789792683,0.30668879225773704,0.8950503816568003
460,4.109060115171457,0.303056402106366,0.8822232522845139
461,4.1217032226160955,0.30875603229436166,0.9035447415021982
462,4.134385231454574,0.30507861477319675,0.8905581206074065
463,4.147106261382028,0.3107907211492622,0.9119568630703991
464,4.159866432461881,0.31179728173319177,0.9161375813749413
465,4.172665865126975,0.31279511264226034,0.9202947984964516
466,4.185504680180712,0.30898547838428847,0.906809527031206
467,4.198382998798192,0.30993643224582423,0.9107958586556921
468,4.211300942527359,0.31574098513366633,0.9326435306023613
469,4.224258633290142,0.31670711552958886,0.9367184442743084
470,4.237256193383614,0.31273208930131036,0.9225870801776417
471,4.250293745481138,0.3186158364733054,0.9448061284787286
472,4.263371412633533,0.31955845439249786,0.9488186834232988
473,4.276489318270227,0.3204932652955548,0.9528102491559496
474,4.28964758620043,0.32142030388906306,0.956780807168635
475,4.302846340614298,0.31721205371910877,0.9417151935152799
476,4.316085706084103,0.3232511527371029,0.9646586125831698
477,4.329365807565415,0.3241550064036427,0.9685657124584277
478,4.342686770398276,0.31979823859387824,0.9528943413434094
479,4.356048720308387,0.32593973418845,0.9763161702841197
480,4.36945178340829,0.32682065391096016,0.9801593915044093
481,4.382896086198563,0.327693986291413,0.9839812344089565
482,4.396381755569009,0.3285597599783019,0.9877816568136075
483,4.409908918799861,0.32941800239181385,0.9915606114227125
484,4.423477703562973,0.3302687578906158,0.9953181261000561
485,4.437088237923038,0.3311120435246684,0.9990541086864682
486,4.450740650338781,0.3263432678035545,0.9816650130968556
487,4.4644350696641855,0.33277635791011284,1.0064614845250337
488,4.4781716251497015,0.3335974574630469,1.0101328583837264
489,4.491950446443469,0.3344112247995179,1.0137826432912187
490,4.505771663592542,0.3352176984710198,1.0174108450502484
491,4.51963540704411,0.33601691421894797,1.0210174575803082
492,4.533541807646736,0.3368089081968022,1.024602477329921
493,4.54749099665159,0.3375937168566543,1.0281659027877363
494,4.561483105713687,0.33837137792098493,1.0317077389355462
495,4.575518266893128,0.33914192836259494,1.0352279880938753
496,4.589596612656346,0.3399054064069791,1.0387266590594855
497,4.6037182758773625,0.3406618504594734,1.0422037622547893
498,4.617883389839033,0.34141129930269476,1.0456593106531844
499,4.632092088234313,0.34215379211078534,1.049093319872963
500,4.646344505167513,0.3428893679931395,1.0525058060867654
501,4.660640775155568,0.3436180680767311,1.0558967957238263
502,4.6749810331293045,0.3443399312481106,1.0592663057106941
503,4.68936541443472,0.3450549984050695,1.0626143632509089
504,4.703794054834251,0.3457633102959732,1.0659409958092347
505,4.718267090508066,0.3464649079329103,1.0692462330537982
506,4.732784658055335,0.3471598325751646,1.0725301068007025
507,4.747346894495537,0.3478481257128829,1.0757926509586058
508,4.761953937269738,0.34852982905165875,1.0790339014765342
509,4.776605924241899,0.349204984494929,1.082253896280366
510,4.791302993700171,0.34987363413782857,1.08545267526292
511,4.806045284358198,0.3505358202352322,1.0886302801499235
512,4.820832935356437,0.35119158520445337,1.0917867545304396
513,4.835666086263458,0.35184097160273087,1.0949221437660446
514,4.850544877077272,0.3524840221151966,1.0980364949491237
515,4.865469448226646,0.35312077954267984,1.101129856859594
516,4.880439940572428,0.3537512867843806,1.1042022798958258
517,4.895456495408882,0.3543755868330747,1.1072538160656256
518,4.910519254465019,0.35499372275577423,1.110284518905656
519,4.925628359905929,0.35560573768363524,1.1132944434449024
520,4.940783954334134,0.3562116748030222,1.1162836461732621
521,4.955986180790921,0.35681157734082336,1.119252184980979
522,4.971235182757704,0.35740548855515497,1.1222001191238835
523,4.986531104157372,0.35799345172436325,1.1251275091794466
524,5.0018740893556455,0.3585755101366723,1.1280344170052938
525,5.0172642831624445,0.3591517070801329,1.1309209056985339
526,5.0327018308332505,0.35238450824026213,1.1044886356479644
527,5.0481868780704815,0.36028668965370914,1.1366328840345574
528,5.063719571024864,0.36084556177286653,1.1394585057140278
529,5.079300056296813,0.3613987453832397,1.14226397225846
530,5.09492848093782,0.36194628363174086,1.1450493523800114
531,5.110604992451829,0.35495740658657304,1.1175363518207242
532,5.126329738796645,0.36302459635133877,1.150560133228
533,5.142102868385319,0.3635554568129722,1.1532856762988233
534,5.15792453008755,0.3640808438785186,1.1559914175674022
535,5.173794873231098,0.36460080034573217,1.158677430461545
536,5.189714047603179,0.36511536892048757,1.1613437892525655
537,5.205682203451893,0.3656245922100272,1.1639905690237893
538,5.221699491487636,0.36612851271642377,1.1666178456397502
539,5.2377660628845195,0.366627172830293,1.169225695716106
540,5.253882069281805,0.3671206148247288,1.1718141965902338
541,5.270047662785324,0.36760888084945753,1.1743834262925155
542,5.286262995968927,0.3680920129252194,1.176933463518291
543,5.302528221875913,0.3685700529383529,1.1794643876004676
544,5.318843494020478,0.36904304263559107,1.1819762784827823
545,5.3352089663891675,0.3695110236190615,1.1844692166937079
546,5.351624793442318,0.3699740373414826,1.186943283320978
547,5.36809113011553,0.3704321251015492,1.1893985599867387
548,5.384608131821119,0.3708853280395499,1.1918351288235087
549,5.401175954449591,0.3713336871329309,1.1942530724494704
550,5.417794754371105,0.3717772431926223,1.1966524739475293
551,5.434464688436952,0.37221603685875837,1.1990334168406902
552,5.45118591398104,0.3726501085971563,1.201395985071197
553,5.467958588821375,0.37307949869571333,1.2037402629789367
554,5.484782871261549,0.37350424726101883,1.2060663352806045
555,5.50165892009224,0.37392439421510915,1.2083742870494019
556,5.518586894592699,0.3743399792923814,1.21066420369524
557,5.5355669545322685,0.3747510420366513,1.2129361709454731
558,5.55259926017188,0.37515762179835366,1.2151902748261105
559,5.569683972265571,0.375559757731885,1.2174266016435322
560,5.586821252061999,0.3759574887930772,1.2196452379666742
561,5.604011261305964,0.37635085373680677,1.2218462706096835
562,5.62125416223994,0.3767398911147297,1.2240297866150318
563,5.638550117605599,0.37712463927313467,1.2261958732370721
564,5.655899290645355,0.3775051363509314,1.2283446179260458
565,5.673301845103895,0.37788142027773675,1.2304761083125024
566,5.6907579452297306,0.3782535287720883,1.232590432192143
567,5.70826775577675,0.3786214993397594,1.234687677511083
568,5.725831442005769,0.3789853692721874,1.2367679323515008
569,5.743449169686091,0.37934517564499726,1.2388312849176837
570,5.761121105097076,0.37970095531663284,1.2408778235224556
571,5.7788474150297,0.38005274492707875,1.2429076365739762
572,5.796628266788142,0.38040058089668194,1.2449208125629059
573,5.814463828191354,0.3807444994250595,1.246917440049925
574,5.832354267574647,0.381084536490095,1.2488976076535943
575,5.850299753791285,0.38142072784702696,1.2508614040385755
576,5.868300456214066,0.38175310902760495,1.2528089179041502
577,5.8863565447369375,0.3820817153393481,1.2547402379730905
578,5.904468189776584,0.3824065818648563,1.2566554529808276
579,5.922635562274048,0.38272774346121374,1.2585546516649342
580,5.940858833696337,0.3830452347594573,1.2604379227549039
581,5.959138176038039,0.38335909016411773,1.262305354962229
582,5.977473761822952,0.3836693438528249,1.2641570369707522
583,5.995865764105712,0.38397602977598333,1.2659930574273064
584,6.014314356473422,0.384279181656507,1.2678135049326216
585,6.032819713047296,0.3845788329896147,1.269618468032497
586,6.051382008484291,0.38487501704268823,1.2714080352092252
587,6.070001417978772,0.38516776685518384,1.2731822948732803
588,6.088678117264153,0.3854571152386015,1.274941335355236
589,6.10741228261456,0.3857430947764988,1.2766852448979302
590,6.126204090846498,0.38602573782457217,1.2784141116488608
591,6.145053719320507,0.38630507651077006,1.280128023652807
592,6.163961345942854,0.3865811427354624,1.2818270688446711
593,6.182927149167201,0.3868539681716576,1.2835113350425367
594,6.201951307996288,0.38712358426525495,1.2851809099409335
595,6.221034001983631,0.3873900222353497,1.286835881104305
596,6.2401754112352075,0.38765331307457007,1.2884763359606801
597,6.259375716411163,0.38791348754946253,1.2901023617955316
598,6.27863509872751,0.3881705762009027,1.2917140457458274
599,6.297953739957849,0.3919948588511619,1.3153400219959885
600,6.31733182243507,0.39251108894583364,1.3185963009742585
601,6.336769529053082,0.388923629248076,1.29646391531157
602,6.356267043268539,0.3891686755177819,1.2980190999250223
603,6.375824549102571,0.38941078530052486,1.2995603759154268
604,6.39544223114252,0.3944573357278385,1.3309671888636951
605,6.415120274543678,0.3898863119737115,1.3026015463653104
606,6.4348588650310425,0.39011978659462887,1.3041016125260334
607,6.454658188901065,0.3903504401908988,1.3055881134571095
608,6.474518433023407,0.39057830107706426,1.307061134521107
609,6.494439784842714,0.3908033973487077,1.3085207608776968
610,6.514422432380367,0.3910257568832276,1.3099670774796015
611,6.534466564236274,0.3912454073406273,1.311400169068681
612,6.554572369590642,0.39810022922905475,1.354549449871974
613,6.574740038205762,0.39853238505887667,1.3573863937598911
614,6.594969760427809,0.3989594238480807,1.3601983718175903
615,6.615261727188618,0.39938150701234076,1.362986269478529
616,6.635616130007511,0.3923039764574523,1.3183702025588737
617,6.656033160993089,0.4002108700725733,1.3684895469312883
618,6.6765130128450485,0.40061826579395277,1.3712053477317407
619,6.697055878856005,0.4010208896548575,1.3738975963689264
620,6.717661952913304,0.4014187865881915,1.3765664237204536
621,6.738331429500871,0.4018119995086047,1.3792119488767784
622,6.75906450370103,0.4022005867117122,1.381834396557809
623,6.7798613711963505,0.39367968001536324,1.327596259746063
624,6.800722228271502,0.3938665321771222,1.3288650353533693
625,6.821647271815087,0.39405104016368053,1.3301217482830183
626,6.842636699321523,0.39423322848143805,1.3313664797229916
627,6.863690708892891,0.4040758494422989,1.3946062973494764
628,6.884809499240808,0.39459074312502973,1.3338203215920652
629,6.9059932696883095,0.3947661174556718,1.3350295930969525
630,6.927242220171715,0.40514862675730634,1.4020033418482727
631,6.948556551242534,0.40549777298149214,1.4044256739122163
632,6.969936464069348,0.39527899232682606,1.3385877707922025
633,6.991382160439709,0.3954456122699155,1.3397508831062424
634,7.01289384276205,0.3976703269385866,1.3547525671104452
635,7.034471714067586,0.40685334619232494,1.4139025992606242
636,7.056115978012241,0.40718220974494734,1.4162195306845682
637,7.077826838878561,0.3960910101370321,1.3442907043277361
638,7.099604501577651,0.3962472012992959,1.345397894512228
639,7.1214491716511,0.3964013733405607,1.3464941344311832
640,7.143361055272923,0.39655354803037346,1.347579501485909
641,7.165340359251514,0.3967037469509953,1.3486540727955443
642,7.18738729103159,0.40907446992052354,1.4296938608369707
643,7.209502058696153,0.3969983028839801,1.3507711352378164
644,7.2316848709684525,0.4096753984218282,1.4340262092788993
645,7.253935937213951,0.4099704534848436,1.436163228853028
646,7.276255467442311,0.3974258474261403,1.3538676724327314
647,7.2986436723093675,0.4105499426754917,1.4403796945059544
648,7.321100763119119,0.3977015919543021,1.3558802093009368
649,7.343626951825726,0.4111155290364574,1.4445203642171913
650,7.3662224510355,0.397970097428747,1.3578519895223478
651,7.388887474008925,0.41166751698101,1.4485863858803898
652,7.411622234662661,0.41193850493048156,1.4505917579271317
653,7.434426947571564,0.41220620455193435,1.4525788910227928
654,7.457301827970714,0.4124706521283823,1.4545479241012031
655,7.480247091757441,0.4127318835620559,1.4564989951110823
656,7.503262955493371,0.41298993437859477,1.4584322410251656
657,7.526349636406462,0.41324483973119497,1.460347797849203
658,7.549507352393061,0.41349663440469664,1.4622458006308454
659,7.572736322019955,0.4137453528196253,1.4641263834684077
660,7.596036764526431,0.4139910290361777,1.4659896795195215
661,7.61940889982636,0.41423369675815835,1.467835821009671
662,7.6428529485102565,0.4144733893368646,1.4696649392406156
663,7.666369131847367,0.41471013977492843,1.4714771645987021
664,7.689957671787764,0.4149439807300994,1.473272626563066
665,7.713618790964423,0.41517494451899206,1.4750514537137254
666,7.737352712695348,0.39987602149383084,1.372229409284736
667,7.761159660985659,0.41562836818082394,1.4785597134462316
668,7.785039860529719,0.41585089101431905,1.4802893987638848
669,7.808993536713249,0.4001891111570983,1.3746630142323817
670,7.83302091561545,0.4002905995107324,1.3754567519157241
671,7.857122224011151,0.41650207442877374,1.4853821747128289
672,7.881297689372938,0.41671377502756624,1.4870480845331726
673,7.905547539873303,0.42102473311974364,1.5178064838375975
674,7.929872004386801,0.41712931419057675,1.4903331121934544
675,7.954271312492203,0.4007772181838636,1.3792975261041354
676,7.978745694474674,0.4217701409321999,1.5237264138088735
677,8.003295381327936,0.4177334043830272,1.4951454739427394
678,8.027920604756453,0.41792975713078784,1.4967193542855206
679,8.052621597177618,0.4181236513126887,1.4982783098145402
680,8.077398591723945,0.40123058735108597,1.3829312558735625
681,8.102251822245268,0.41850417416403385,1.501351909629058
682,8.127181523310956,0.4186908572109964,1.5028667835619407
683,8.152187930212113,0.40610483524033913,1.4180876441786978
684,8.177271278963817,0.41905720037769534,1.505853247810241
685,8.202431806307326,0.41923691319648615,1.5073250631697723
686,8.22766974971233,0.41941435484893486,1.508782749458746
687,8.252985347379187,0.41958955100485573,1.51022641732304
688,8.278378838241169,0.41976252706727335,1.5116561766688272
689,8.303850461966718,0.4068135028702853,1.4239177642224978
690,8.329400458961704,0.42010191920648454,1.514474405767112
691,8.355029070371707,0.4021202516235711,1.3902369470383664
692,8.380736538084278,0.4204327292600838,1.5172383014332642
693,8.40652310473123,0.4205949767560244,1.5186001413020984
694,8.43238901369093,0.42075515112775674,1.5199487168829777
695,8.458334509090584,0.40240990085277595,1.3926717625093448
696,8.484359835808554,0.4210693746997638,1.522606494046339
697,8.510465239476668,0.42122347038959607,1.523915903330754
698,8.536650966482531,0.4213755859393664,1.5252124637416737
699,8.562917263971858,0.4215257439940956,1.5264962774229776
700,8.589264379850796,0.42167396697447534,1.5277674459407393
701,8.615692562788276,0.4270163253181436,1.5671473270968392
702,8.642202062218356,0.4219646961205701,1.5302722494552985
703,8.668793128342571,0.4221072459718731,1.5315060842618333
704,8.6954660121323,0.4222360986116498,1.532624677434805
705,8.722220965331129,0.4223868236796837,1.533937114013604
706,8.749058240457233,0.4225238938504434,1.535134504669521
707,8.775978090805754,0.42265917940852393,1.5363199419171376
708,8.8029807704512,0.422792700964282,1.5374935220156176
709,8.830066534249829,0.4229244789133517,1.5386553405939536
710,8.857235637842066,0.40337697232895353,1.4010384912933185
711,8.884488337654913,0.4231828845133996,1.5409440725824044
712,8.91182489090437,0.4233095519015082,1.5420711741400874
713,8.939245555597859,0.4234345551614247,1.5431868904815356
714,8.966750590536662,0.4235579136473375,1.544291314151634
715,8.994340255318361,0.423679646511411,1.5453845370914132
716,9.022014810339291,0.4237997727058167,1.54646665064225
717,9.049774516797,0.4239183109847424,1.547537745550007
718,9.077619636692704,0.4240352799063851,1.548597911969139
719,9.105550432833779,0.42415069783490944,1.5496472394667324
720,9.133567168836212,0.4242645829423981,1.550685817026506
721,9.161670109127119,0.43016876166776674,1.5951225666415072
722,9.189859518947225,0.430305917763822,1.5963810735005786
723,9.21813566435337,0.4245972202184194,1.5537379312481354
724,9.246498812221022,0.43057487731540567,1.5988603496059848
725,9.274949230246788,0.42481163898169405,1.5557205298458865
726,9.303487186950953,0.4308368346926812,1.6012899619290615
727,9.332112951680005,0.425020346701354,1.55766221561308
728,9.360826794609185,0.4251226010100586,1.5586179283610393
729,9.389628986745029,0.4312169882618173,1.6048429555557746
730,9.418519799927923,0.4313403751067968,1.6060032897564684
731,9.447499506834687,0.42542116354354054,1.5614255513006643
732,9.476568380981126,0.42551800486382163,1.5623418632393822
733,9.50572669672463,0.4256135329669284,1.5632485306751538
734,9.53497472926675,0.4257077635283075,1.564145634818208
735,9.564312754655798,0.43193317672795617,1.611629224008307
736,9.593741049789463,0.4258923939024992,1.5659114754259604
737,9.62325989241741,0.4259828242459158,1.5667803716798556
738,9.652869561143913,0.4322702114946202,1.614867529749408
739,9.682570335430475,0.4261599903655984,1.568490511662506
740,9.712362495598471,0.42624675571406456,1.5693319120752833
741,9.742246322831795,0.4263323287089982,1.5701643030401853
742,9.772222099179508,0.42641672374768214,1.570987761626557
743,9.802290107558509,0.4264999550746107,1.5718023644001853
744,9.832450631756197,0.4329045514651797,1.6210467392505163
745,9.862703956433148,0.42666298281621806,1.5734053062724964
746,9.893050367125813,0.42674280696935063,1.5741937960117727
747,9.923490150249203,0.4332027699357228,1.6239924185796513
748,9.954023593099592,0.4268991440825518,1.5757451860054534
749,9.984650983857243,0.42697568390401286,1.5765082339584189
750,10.015372611589097,0.43348894018510187,1.6268452624361533
751,10.046188766251543,0.4271255721583127,1.5780094013943409
752,10.07709973869312,0.433673236359986,1.6286967132511743
753,10.108105820657268,0.4272712916953023,1.5794778127676268
754,10.13920730478511,0.42734262010075286,1.5801999138608855
755,10.170404484618166,0.42925632194498853,1.5957774772856457
756,10.201697654601176,0.43402681561987966,1.6322815446944117
757,10.233087110084833,0.42755062974747404,1.5823186463457333
758,10.26457314732859,0.42761801529390775,1.583009266298585
759,10.296156063503478,0.42768444543705453,1.5836921893549323
760,10.327836156694861,0.43436116339134,1.635713306149383
761,10.359613725905302,0.42781448684140577,1.585035218075308
762,10.391489071057343,0.4278781214476064,1.5856954592543968
763,10.423462492996356,0.43459985225844777,1.6381897599733342
764,10.455534293493395,0.4346771894763606,1.6389971181684053
765,10.487704775248005,0.4280636183144013,1.5876318937177174
766,10.519974241891129,0.42812368574022885,1.5882628294839174
767,10.552342997987926,0.4281828891571924,1.5888866032694275
768,10.584811349040672,0.4282412394387394,1.5895032799443176
769,10.617379601491653,0.42829874733983786,1.590112923943208
770,10.650048062726018,0.42427649097330544,1.592229280860869
771,10.682817041074731,0.43518875395970613,1.6444027552430582
772,10.715686845817437,0.4284663225568859,1.5919002977456558
773,10.748657787185401,0.43532572330459396,1.6458704564783924
774,10.781730176364444,0.4353927383871061,1.6465918836017222
775,10.814904325497858,0.4354587899058866,1.6473051256482614
776,10.84818054768938,0.4286785950556409,1.5941888391051844
777,10.881559157006112,0.42873034461535364,1.5947510949975507
778,10.915040468481513,0.43565128208207504,1.6493964628868334
779,10.948624798118374,0.4288297790667748,1.5958364354811527
780,10.98231246289177,0.4357750083679739,1.650751077406077
781,11.016103780752093,0.4289268944785438,1.5969029727124504
782,11.04999907062802,0.43589515992759265,1.6520746616288422
783,11.083998652429528,0.4290211584230761,1.5979445749261547
784,11.118102847050944,0.4360118260812147,1.6533677716218325
785,11.152311976373921,0.4360688795253447,1.6540030706498752
786,11.186626363270532,0.4361250942580599,1.6546309564969293
787,11.221046331606274,0.43618048091810313,1.6552514967237886
788,11.255572206243139,0.42924733554716665,1.6004704579135713
789,11.290204313042697,0.4362888120062922,1.6564708084204969
790,11.324942978869139,0.4363417771461444,1.6570697128770564
791,11.359788531592399,0.4293718218160545,1.601878476746289
792,11.394741300091214,0.4294753747764781,1.6030420310974356
793,11.429801614256242,0.4294522149944855,1.6027946791066152
794,11.464969804993192,0.4294918346083134,1.603248217978563
795,11.500246204225915,0.4295308534219122,1.6036962536131032
796,11.535631144899572,0.43664339736946345,1.6605167426523504
797,11.571124960983742,0.4366910638614432,1.6610674490828754
798,11.606727987475587,0.43673801200669216,1.6616115251409591
799,11.642440560403042,0.43678425114230746,1.6621490333506719
800,11.678263016827929,0.42976637238893556,1.606412869005373
801,11.714195694849202,0.4368746392231011,1.6632045942732252
802,11.750238933606084,0.4298017156876135,1.606841285059449
803,11.786393073281292,0.42986502287329165,1.6075758300885685
804,11.822658455104266,0.42985626994010184,1.6074896261087512
805,11.859035421354342,0.4298897036758671,1.607885507963836
806,11.895524315364039,0.43708883591457726,1.6657328573755787
807,11.932125481522249,0.4371297270413155,1.6662200247835186
808,11.968839265277511,0.4300165125815343,1.6093847039200964
809,12.005666013141287,0.43720962926066864,1.6671763478827426
810,12.042606072691191,0.4372486569727583,1.667645620159353
811,12.07965979257432,0.4300905884659014,1.6102855743629256
812,12.116827522510494,0.4373249064565814,1.6685666746721408
813,12.15410961329559,0.4373621442962643,1.6690185711333463
814,12.191506416804852,0.43739880142951804,1.6694647892303711
815,12.229018285996188,0.4301966748572812,1.6115808940378937
816,12.266645574913536,0.4302248470790617,1.6119259066114326
817,12.304388638690169,0.43025244326226453,1.6122649751837415
818,12.342247833552067,0.43027966720209854,1.6126004619346574
819,12.380223516821292,0.4303064548786846,1.6129315900403147
820,12.418316046919326,0.4376069806204703,1.672025968899561
821,12.456525783370488,0.4303587581239734,1.6135810985812513
822,12.494853086805302,0.4376720719381313,1.6728367685686898
823,12.533298318963908,0.4304094002755925,1.6142138553428842
824,12.571861842699496,0.43773510907954005,1.6736268201088693
825,12.610544021981692,0.4304668069624016,1.6149300626226466
826,12.649345221900036,0.43048234962725096,1.6151323432002092
827,12.688265808667392,0.4305058848424048,1.615430504783224
828,12.727306149623416,0.4378552437082843,1.6751463533670932
829,12.766466613238048,0.43788407951799746,1.6755139183371077
830,12.805747569114938,0.43791244944584173,1.6758766574730406
831,12.845149387994994,0.43164192538048063,1.6280845114934508
832,12.884672441759829,0.4379678175552997,1.6765878583122602
833,12.924317103435294,0.43799482849772575,1.6769364191383165
834,12.96408374719502,0.43802139908133775,1.6772803523785185
835,13.003972748363896,0.4380475355008808,1.6776197066882663
836,13.043984483421674,0.43807324387809987,1.6779545303629833
837,13.084119330006468,0.4307324382318498,1.6183405487181424
838,13.124377666918344,0.4381234006317638,1.6786107771971828
839,13.16475987412291,0.4308843874125474,1.620220994645489
840,13.205266332754857,0.4381719168827609,1.6792494720959341
841,13.245897425121615,0.43079821564417053,1.619217096287082
842,13.286653534706907,0.4382188390476518,1.679870988600269
843,13.327535046174392,0.43824171655098043,1.6801754201452397
844,13.368542345371313,0.43085183362293256,1.6199311046694511
845,13.409675819332099,0.4382863322122055,1.6807718571416261
846,13.450935856282062,0.4383080812948701,1.6810639524784787
847,13.49232284564102,0.43090328896287033,1.6206221401871759
848,13.533837178026992,0.43835048878310623,1.681636118951987
849,13.575479245259904,0.4309774101197039,1.6215793332631048
850,13.617249440365239,0.43839147703847137,1.6821925453163864
851,13.659148157577802,0.4384114518411113,1.6824649642374554
852,13.701175792345392,0.438431087174588,1.6827335773884233
853,13.743332741332557,0.4384503880220778,1.6829984271505403
854,13.78561940242436,0.43846935930551156,1.6832595555692869
855,13.82803617473008,0.4384880058861804,1.6835170043557315
856,13.870583458587022,0.4385063325653391,1.683770814887884
857,13.913261655564297,0.43325886455044404,1.6417220859744808
858,13.95607116846657,0.4310973149137656,1.6232546266979428
859,13.99901240133792,0.4385594403182056,1.6845108257713666
860,14.0420857594656,0.43857653422386966,1.6847504904528798
861,14.085291649383889,0.4385933313544268,1.6849867188218894
862,14.128630478877943,0.438609836163264,1.6852195502866458
863,14.172102656987601,0.4311370328614048,1.6238510143372622
864,14.215708594011298,0.4311770587574886,1.6243798131627714
865,14.259448701509887,0.43116191773860946,1.6242047646423825
866,14.303323392310547,0.4386734580746161,1.6861238634269158
867,14.347333080510706,0.4312276514994213,1.6250828190434652
868,14.391478181481885,0.4387029686695745,1.6865473703583698
869,14.435759111873692,0.43871754729111023,1.6867574999224553
870,14.48017628961769,0.43873186725032287,1.6869645363173518
871,14.524730133931374,0.4387459325169156,1.687168516089265
872,14.569421065322146,0.43875974700955656,1.6873694754733135
873,14.614249505591227,0.4387733145964048,1.6875674503949183
874,14.659215877837703,0.43878663909563387,1.6877624764712003
875,14.70432060646247,0.4387997242759485,1.687954589012375
876,14.74956411717225,0.4388125738570956,1.6881438230231525
877,14.794946836983645,0.43882519151038,1.688330213204138
878,14.840469194227103,0.43883758085916136,1.6885137939532369
879,14.886131618551026,0.4388497454793654,1.6886945993670575
880,14.931934540925775,0.4388616888999741,1.688872663242326
881,14.977878393647758,0.4335648234952727,1.6461283304842904
882,15.023963610343529,0.43165712109104093,1.630892225370743
883,15.070190625973833,0.43889622656028116,1.6893907391354157
884,15.116559876837767,0.43136362079921464,1.6271544163970444
885,15.163071800576855,0.43891820829949246,1.6897230216116912
886,15.209726836179184,0.43892889606418395,1.6898853293713194
887,15.256525423983588,0.44118338912816135,1.7096742354385803
888,15.303468005683737,0.43894968145420377,1.6902024366207906
889,15.350555024332376,0.4389597853786955,1.6903572987207882
890,15.397786924345446,0.4389697009183464,1.6905097410673224
891,15.445164151506312,0.4314173539327659,1.62798195194778
892,15.492687152969976,0.4336664663670593,1.647675855666892
893,15.540356377267264,0.4389983474659549,1.6909528540897352
894,15.588172274309104,0.4390075394993771,1.6910959205177536
895,15.636135295390728,0.43144473735722966,1.6284115562626122
896,15.684245893195953,0.4390254056948164,1.691375273738776
897,15.732504521801474,0.43145856300943053,1.6286283973010751
898,15.780911636681095,0.43146528043327415,1.6287342411861832
899,15.829467694710095,0.4314718704707079,1.628838397384679
900,15.87817315416948,0.43147833524473445,1.628940888166418
901,15.927028474750337,0.43906718020379265,1.692035452004044
902,15.976034117558191,0.4390750610976555,1.6921611636046956
903,16.025190545117304,0.4390827900897807,1.692284831497118
904,16.074498221375112,0.43150298311624624,1.629334634708692
905,16.123957611706523,0.43909780250010977,1.6925261440050774
906,16.173569182918367,0.43910509089505134,1.6926438418860936
907,16.2233334032538,0.43911223734252736,1.692759602592763
908,16.273250742396684,0.43911924424379367,1.6928734521059856
909,16.32332167147607,0.43912611396596657,1.6929854161485653
910,16.37354666307059,0.43379346227716753,1.6496955795938837
911,16.423926191212963,0.439139451173149,1.6932037894313299
912,16.474460731394462,0.431546874545204,1.630048679583566
913,16.525150760569364,0.43155189080762635,1.6301314464540397
914,16.575996757159515,0.43915848539868985,1.6935178367181591
915,16.626999201058787,0.4391645798926922,1.6936190138473879
916,16.678158573637617,0.4391705528538441,1.6937184784623134
917,16.72947535774761,0.4391764063898913,1.6938162542738968
918,16.780950037725997,0.4391821425778253,1.6939123647482546
919,16.832583099400306,0.43918776346424293,1.694006833108131
920,16.88437503009287,0.43919327106570183,1.6940996823343801
921,16.936326318625454,0.43919866736907687,1.6941909351674411
922,16.988437455323904,0.43159411409443815,1.6308350917099972
923,17.040708932022703,0.4392091338827395,1.694368741422566
924,17.09314124206969,0.43921420792148846,1.6944553391367558
925,17.145734880330654,0.43921917831975765,1.6945404290449695
926,17.198490343194024,0.4392240469211912,1.6946240327077753
927,17.251408128575587,0.4392288155418036,1.694706171454208
928,17.30448873592313,0.4381202785857641,1.6851933061979802
929,17.357732666221214,0.4392380599684693,1.6948661383653214
930,17.411140421995846,0.439242539271385,1.694944008043742
931,17.464712507319245,0.43924692558785106,1.6950204958362352
932,17.51844942781464,0.43163029995595403,1.6314632367956605
933,17.572351690660962,0.4392554259669399,1.6951694063151697
934,17.626419804597703,0.43925954331842876,1.6952418687223516
935,17.68065427992967,0.431640119712297,1.6316360505759866
936,17.73505562853182,0.4392675203790868,1.695382905524158
937,17.789624363854113,0.43927138322772286,1.6954515183258727
938,17.8443610009263,0.43927516434111324,1.6955188859731352
939,17.89926605636286,0.433923331604555,1.6519099691938377
940,17.954340048367797,0.439282487376794,1.6956499602567434
941,18.00958349673959,0.4392860322478538,1.6957137035900818
942,18.064996922876087,0.4316607628847271,1.632004890457351
943,18.120580849779387,0.4392928958957709,1.6958376928101289
944,18.176335802060844,0.4392962174845563,1.6958979741422868
945,18.232262305945955,0.4392994674208408,1.6959571365770156
946,18.288360889279353,0.4393026470555028,1.6960151973255233
947,18.34463208152981,0.43930575771789093,1.696072173397059
948,18.401076413795177,0.43930880071609746,1.6961280816003919
949,18.457694418807478,0.4393117773372359,1.696182938545274
950,18.514486630937856,0.43931468884770886,1.6962367606439135
951,18.57145358620166,0.43931753649347405,1.6962895641124394
952,18.628595822263513,0.43932032150031586,1.6963413649723718
953,18.685913878442342,0.4393230450741039,1.6963921790520793
954,18.743408295716538,0.4393257084010531,1.6964420219882506
955,18.80107961672898,0.4393283126479839,1.69649090922735
956,18.85892838579221,0.43933085896257706,1.6965388560270778
