,place,goal,source,real,simulated,optimal,real_sd,simulated_sd,optimal_sd,real_minus_opt_resid,real_minus_opt_resid_sq,real_minus_sim_resid,real_minus_sim_resid_sq,dist_to_hull,dist_to_hull_sq,prior_spec,mu,gamma
0,0,-3.947368421,5,-0.510741813,-0.315452728,0,0.294575293,0.197569272,0,0,0,2.809360849,1.320851168,18.99059607,4.759994023,source_goal_place,0.2,2
0,0,3.947368421,-5,-0.510741813,-0.315452728,0,0.294575293,0.197569272,0,0,0,2.809360849,1.320851168,18.99059607,4.759994023,source_goal_place,0.2,2
0,0,-3.421052632,-5,0.02002269,0.122271967,0,0.173550696,0.180428512,0,0,0,10.18790474,2.317748083,18.99272574,5.266764841,goal_source_place,0.3,2
0,0,3.421052632,5,0.02002269,0.122271967,0,0.173550696,0.180428512,0,0,0,10.18790474,2.317748083,18.99272577,5.266764841,goal_source_place,0.3,2
0,0,4.473684211,-2.894736842,-0.466855494,-0.282076669,0,0.279112351,0.191390596,0,0,0,3.003446498,1.258384576,18.99500706,4.752716408,source_goal_place,0.2,2
0,0,-4.473684211,2.894736842,-0.466855494,-0.282076669,0,0.279112351,0.191390596,0,0,0,3.003446498,1.258384576,18.99500709,4.752716408,source_goal_place,0.2,2
0,0,-2.894736842,0,0.720345881,0.658015261,0,0.168118485,0.190473164,0,0,0,21.32513293,9.312784023,18.99720987,3.115043257,goal_source_place,0.3,2
0,0,2.894736842,0,0.720345881,0.658015261,0,0.168118485,0.190473164,0,0,0,21.32513293,9.312784023,18.99720987,3.115043257,goal_source_place,0.3,2
0,0,-2.894736842,2.368421053,-0.405144682,-0.239112893,0,0.258184845,0.183795512,0,0,0,3.142339307,1.124935687,19.00199442,4.600419718,source_place_goal,0.2,2
0,0,2.894736842,-2.368421053,-0.405144682,-0.239112893,0,0.258184845,0.183795512,0,0,0,3.142339307,1.124935687,19.00199454,4.600419718,source_place_goal,0.2,2
0,0,-5,1.842105263,0.127740115,0.19649872,0,0.144070393,0.137875294,0,0,0,1.558940887,1.800822124,19.0051048,4.496527515,goal_source_place,0.3,2
0,0,5,-1.842105263,0.127740115,0.19649872,0,0.144070393,0.137875294,0,0,0,1.558940887,1.800822124,19.0051048,4.496527515,goal_source_place,0.3,2
0,0,-1.842105263,3.947368421,-0.118713941,0.164601978,0,0.254028586,0.174735547,0,0,0,-14.87203575,8.045043975,19.00802156,5.703071771,unif_unif_unif,0.3,2
0,0,1.842105263,-3.947368421,-0.118713941,0.164601978,0,0.254028586,0.174735547,0,0,0,-14.87203575,8.045043975,19.00802156,5.703071771,unif_unif_unif,0.3,2
0,0,0.263157895,-4.473684211,-0.119793447,0.061316442,0,0.194795551,0.190725672,0,0,0,1.125687848,3.712061138,19.00820216,4.830286505,source_place_goal,0.2,2
0,0,-0.263157895,4.473684211,-0.119793447,0.061316442,0,0.194795551,0.190725672,0,0,0,1.125687848,3.712061138,19.00820216,4.830286505,source_place_goal,0.2,2
0,0,-1.842105263,5,-0.163140746,-0.002596336,0,0.241117893,0.203177031,0,0,0,7.075617383,2.041797932,19.01489718,6.154939716,source_goal_place,0.3,2
0,0,1.842105263,-5,-0.163140746,-0.002596336,0,0.241117893,0.203177031,0,0,0,7.075617383,2.041797932,19.01489718,6.154939716,source_goal_place,0.3,2
0,0,4.473684211,-3.421052632,-0.491202533,-0.301138714,0,0.287815922,0.194661956,0,0,0,2.937113685,1.295333996,19.03558377,4.766338044,source_goal_place,0.2,2
0,0,-4.473684211,3.421052632,-0.491202533,-0.301138714,0,0.287815922,0.194661956,0,0,0,2.937113685,1.295333996,19.0355838,4.766338044,source_goal_place,0.2,2
0,0,0.263157895,-3.421052632,0.275516302,0.421663866,0,0.206939984,0.199457772,0,0,0,7.859005295,10.08918823,19.03840206,5.706013032,place_place_place,0.3,2
0,0,-0.263157895,3.421052632,0.275516302,0.421663866,0,0.206939984,0.199457772,0,0,0,7.859005295,10.08918823,19.03840215,5.706013032,place_place_place,0.3,2
0,0,-0.263157895,-5,-0.121563365,0.060278148,0,0.19543564,0.191179407,0,0,0,1.130521634,3.714541336,19.04181801,4.851863572,source_place_goal,0.2,2
0,0,0.263157895,5,-0.121563365,0.060278148,0,0.19543564,0.191179407,0,0,0,1.130521634,3.714541336,19.04181801,4.851863572,source_place_goal,0.2,2
0,0,-4.473684211,3.947368421,-0.50406812,-0.311033599,0,0.292459736,0.196521129,0,0,0,2.901663691,1.315085896,19.05712606,4.774151555,source_goal_place,0.2,2
0,0,4.473684211,-3.947368421,-0.50406812,-0.311033599,0,0.292459736,0.196521129,0,0,0,2.901663691,1.315085896,19.05712606,4.774151555,source_goal_place,0.2,2
0,0,-4.473684211,2.368421053,-0.360327174,-0.204151312,0,0.238278554,0.159873667,0,0,0,0.581193773,1.252010018,19.05982127,4.447510729,place_source_goal,0.2,2
0,0,4.473684211,-2.368421053,-0.360327174,-0.204151312,0,0.238278554,0.159873667,0,0,0,0.581193773,1.252010018,19.05982133,4.447510729,place_source_goal,0.2,2
0,0,4.473684211,1.315789474,0.159201925,0.217294088,0,0.137384825,0.159376047,0,0,0,10.51636723,2.135404283,19.06003161,4.841189455,source_goal_place,0.3,2
0,0,-4.473684211,-1.315789474,0.159201925,0.217294088,0,0.137384825,0.159376047,0,0,0,10.51636723,2.135404283,19.0600321,4.841189455,source_goal_place,0.3,2
0,0,1.842105263,-0.789473684,-0.520524615,-0.26832591,0,0.188956726,0.151576003,0,0,0,-11.1826351,2.097160615,19.06376269,2.752849379,unif_unif_unif,0.1,2
0,0,-1.842105263,0.789473684,-0.520524615,-0.26832591,0,0.188956726,0.151576003,0,0,0,-11.1826351,2.097160615,19.06376314,2.752849379,unif_unif_unif,0.1,2
0,0,5,-2.894736842,-0.468412834,-0.283375805,0,0.279899418,0.191713735,0,0,0,3.029356853,1.262490577,19.06454684,4.78040511,source_goal_place,0.2,2
0,0,-5,2.894736842,-0.468412834,-0.283375805,0,0.279899418,0.191713735,0,0,0,3.029356853,1.262490577,19.06454684,4.78040511,source_goal_place,0.2,2
0,0,-5,-3.947368421,0.114360352,0.194923022,0,0.154296582,0.181435989,0,0,0,12.73975201,3.073505436,19.06923284,5.273876153,goal_source_place,0.3,2
0,0,5,3.947368421,0.114360352,0.194923022,0,0.154296582,0.181435989,0,0,0,12.73975201,3.073505436,19.06923284,5.273876153,goal_source_place,0.3,2
0,0,2.894736842,0.789473684,-0.469801125,-0.280627499,0,0.212332947,0.160378134,0,0,0,0.091363682,1.079780676,19.06966911,3.511521211,place_place_place,0.1,2
0,0,-2.894736842,-0.789473684,-0.469801125,-0.280627499,0,0.212332947,0.160378134,0,0,0,0.091363682,1.079780676,19.06966917,3.511521211,place_place_place,0.1,2
0,0,-1.842105263,-1.315789474,-0.225685503,-0.116467807,0,0.143961603,0.13047236,0,0,0,-0.877938392,1.31048192,19.07288842,2.931430749,goal_place_source,0.1,2
0,0,1.842105263,1.315789474,-0.225685503,-0.116467807,0,0.143961603,0.13047236,0,0,0,-0.877938392,1.31048192,19.07288842,2.931430749,goal_place_source,0.1,2
0,0,4.473684211,-4.473684211,-0.510619907,-0.315971096,0,0.294842783,0.197511018,0,0,0,2.878489404,1.324961728,19.07712002,4.783270923,source_goal_place,0.2,2
0,0,-4.473684211,4.473684211,-0.510619907,-0.315971096,0,0.294842783,0.197511018,0,0,0,2.878489404,1.324961728,19.07712005,4.783270923,source_goal_place,0.2,2
0,0,0.263157895,-5,-0.123926009,0.058699342,0,0.19630741,0.191828901,0,0,0,1.172751347,3.718501014,19.08594721,4.8810057,source_place_goal,0.2,2
0,0,-0.263157895,5,-0.123926009,0.058699342,0,0.19630741,0.191828901,0,0,0,1.172751347,3.718501014,19.08594721,4.8810057,source_place_goal,0.2,2
0,0,-2.894736842,4.473684211,-0.465862904,-0.27820918,0,0.272035024,0.189491063,0,0,0,2.234859991,1.206760668,19.08703252,4.755328573,place_source_goal,0.2,2
0,0,2.894736842,-4.473684211,-0.465862904,-0.27820918,0,0.272035024,0.189491063,0,0,0,2.234859991,1.206760668,19.08703282,4.755328573,place_source_goal,0.2,2
0,0,2.368421053,0.789473684,0.190146946,0.322083497,0,0.117940086,0.120308068,0,0,0,-11.31915222,4.473937651,19.08904486,3.047298747,unif_unif_unif,0.2,2
0,0,-2.368421053,-0.789473684,0.190146946,0.322083497,0,0.117940086,0.120308068,0,0,0,-11.31915222,4.473937651,19.08904487,3.047298747,unif_unif_unif,0.2,2
0,0,-0.263157895,-4.473684211,-0.220283187,-0.025247192,0,0.208210599,0.194055891,0,0,0,1.392713216,2.473161698,19.08950221,4.862149302,source_goal_place,0.2,2
0,0,0.263157895,4.473684211,-0.220283187,-0.025247192,0,0.208210599,0.194055891,0,0,0,1.392713216,2.473161698,19.08950225,4.862149302,source_goal_place,0.2,2
0,0,0,-5,-0.228267586,-0.022835604,0,0.204660608,0.198103088,0,0,0,1.50901193,2.63028417,19.08963031,4.740761875,goal_source_place,0.2,2
0,0,0,5,-0.228267586,-0.022835604,0,0.204660608,0.198103088,0,0,0,1.50901193,2.63028417,19.08963031,4.740761875,goal_source_place,0.2,2
0,0,-4.473684211,5,-0.513869311,-0.318365456,0,0.296034298,0.198019009,0,0,0,2.863306526,1.32970261,19.09582169,4.792800673,source_goal_place,0.2,2
0,0,4.473684211,-5,-0.513869311,-0.318365456,0,0.296034298,0.198019009,0,0,0,2.863306526,1.32970261,19.09582169,4.792800673,source_goal_place,0.2,2
0,0,-5,3.421052632,-0.492731956,-0.302454943,0,0.288572805,0.19494755,0,0,0,2.961785737,1.299414048,19.10363041,4.793175167,source_goal_place,0.2,2
0,0,5,-3.421052632,-0.492731956,-0.302454943,0,0.288572805,0.19494755,0,0,0,2.961785737,1.299414048,19.10363041,4.793175167,source_goal_place,0.2,2
0,0,-0.263157895,-4.473684211,0.033262976,0.174278546,0,0.193980422,0.199153651,0,0,0,8.036588466,3.403807502,19.10598579,5.992089281,source_goal_place,0.3,2
0,0,0.263157895,4.473684211,0.033262976,0.174278546,0,0.193980422,0.199153651,0,0,0,8.036588466,3.403807502,19.10598598,5.992089281,source_goal_place,0.3,2
0,0,-3.421052632,-3.947368421,0.311116379,0.359896982,0,0.133916188,0.164960986,0,0,0,4.323073956,4.996850925,19.1084765,3.220216464,source_goal_place,0.2,2
0,0,3.421052632,3.947368421,0.311116379,0.359896982,0,0.133916188,0.164960986,0,0,0,4.323073956,4.996850925,19.1084767,3.220216464,source_goal_place,0.2,2
0,0,-1.842105263,4.473684211,-0.083772777,0.058626684,0,0.21438709,0.190807746,0,0,0,5.941906552,2.154161277,19.11456762,6.07759504,source_place_goal,0.3,2
0,0,1.842105263,-4.473684211,-0.083772777,0.058626684,0,0.21438709,0.190807746,0,0,0,5.941906552,2.154161277,19.11456764,6.07759504,source_place_goal,0.3,2
0,0,-5,3.947368421,-0.505588474,-0.312374371,0,0.293198134,0.196781189,0,0,0,2.925893678,1.319226866,19.12420292,4.80045937,source_goal_place,0.2,2
0,0,5,-3.947368421,-0.505588474,-0.312374371,0,0.293198134,0.196781189,0,0,0,2.925893678,1.319226866,19.12420292,4.80045937,source_goal_place,0.2,2
0,0,2.368421053,4.473684211,0.02737113,0.244171357,0,0.204948495,0.147355063,0,0,0,-14.61542535,6.595580422,19.12703731,4.783970478,unif_unif_unif,0.3,2
0,0,-2.368421053,-4.473684211,0.02737113,0.244171357,0,0.204948495,0.147355063,0,0,0,-14.61542535,6.595580422,19.12703731,4.783970478,unif_unif_unif,0.3,2
0,0,4.473684211,5,0.553931838,0.542884854,0,0.158408311,0.187010793,0,0,0,15.83944346,7.807565831,19.1272478,3.642339602,source_goal_place,0.3,2
0,0,-4.473684211,-5,0.553931838,0.542884854,0,0.158408311,0.187010793,0,0,0,15.83944346,7.807565831,19.12724798,3.642339602,source_goal_place,0.3,2
0,0,2.894736842,2.368421053,0.375720404,0.401377123,0,0.146869361,0.156456568,0,0,0,3.290565195,5.251096351,19.12819403,3.384834923,source_place_goal,0.2,2
0,0,-2.894736842,-2.368421053,0.375720404,0.401377123,0,0.146869361,0.156456568,0,0,0,3.290565195,5.251096351,19.12819407,3.384834923,source_place_goal,0.2,2
0,0,3.947368421,3.421052632,0.315904393,0.363080551,0,0.135579885,0.164389245,0,0,0,4.263850566,5.046614603,19.12952095,3.229728778,source_goal_place,0.2,2
0,0,-3.947368421,-3.421052632,0.315904393,0.363080551,0,0.135579885,0.164389245,0,0,0,4.263850566,5.046614603,19.12952117,3.229728778,source_goal_place,0.2,2
0,0,-2.368421053,3.947368421,-0.162642427,-0.010324083,0,0.231562426,0.189595863,0,0,0,6.065518961,1.805947966,19.13336505,5.617172736,goal_source_place,0.3,2
0,0,2.368421053,-3.947368421,-0.162642427,-0.010324083,0,0.231562426,0.189595863,0,0,0,6.065518961,1.805947966,19.13336505,5.617172736,goal_source_place,0.3,2
0,0,-1.315789474,-0.263157895,0.250619931,0.324854704,0,0.162423384,0.159913467,0,0,0,1.203062313,7.398245727,19.13728581,3.141641207,place_source_goal,0.1,2
0,0,1.315789474,0.263157895,0.250619931,0.324854704,0,0.162423384,0.159913467,0,0,0,1.203062313,7.398245727,19.13728587,3.141641207,place_source_goal,0.1,2
0,0,-5,-4.473684211,0.557939447,0.545471443,0,0.159744138,0.186599317,0,0,0,15.79550179,7.841805052,19.14307963,3.644888549,source_goal_place,0.3,2
0,0,5,4.473684211,0.557939447,0.545471443,0,0.159744138,0.186599317,0,0,0,15.79550179,7.841805052,19.14307997,3.644888549,source_goal_place,0.3,2
0,0,0,-1.842105263,-0.230307147,0.049177859,0,0.2013187,0.193042752,0,0,0,-8.280822776,9.609328049,19.14522495,3.450369911,place_place_place,0.1,2
0,0,0,1.842105263,-0.230307147,0.049177859,0,0.2013187,0.193042752,0,0,0,-8.280822776,9.609328049,19.14522495,3.450369911,place_place_place,0.1,2
0,0,-5,4.473684211,-0.512139387,-0.31733592,0,0.295568907,0.197753058,0,0,0,2.902575447,1.329183954,19.14558525,4.810400791,source_goal_place,0.2,2
0,0,5,-4.473684211,-0.512139387,-0.31733592,0,0.295568907,0.197753058,0,0,0,2.902575447,1.329183954,19.14558525,4.810400791,source_goal_place,0.2,2
0,0,2.894736842,-5,-0.470562749,-0.281561509,0,0.273837814,0.190818222,0,0,0,2.306002125,1.210915157,19.15188978,4.796503075,place_source_goal,0.2,2
0,0,-2.894736842,5,-0.470562749,-0.281561509,0,0.273837814,0.190818222,0,0,0,2.306002125,1.210915157,19.15188978,4.796503075,place_source_goal,0.2,2
0,0,-1.842105263,0.789473684,0.140007794,0.224885554,0,0.098923836,0.133614208,0,0,0,2.267609455,1.893859367,19.15232574,3.699384995,place_place_place,0.2,2
0,0,1.842105263,-0.789473684,0.140007794,0.224885554,0,0.098923836,0.133614208,0,0,0,2.267609455,1.893859367,19.15232576,3.699384995,place_place_place,0.2,2
0,0,-1.315789474,0.263157895,-0.154084009,-0.027926894,0,0.070075068,0.130922371,0,0,0,-1.435606316,1.490172596,19.15625718,2.413319824,source_goal_place,0.1,2
0,0,1.315789474,-0.263157895,-0.154084009,-0.027926894,0,0.070075068,0.130922371,0,0,0,-1.435606316,1.490172596,19.15625731,2.413319824,source_goal_place,0.1,2
0,0,0,0.789473684,0.63174375,0.618944774,0,0.203199138,0.135793347,0,0,0,-13.71767746,7.696558838,19.1587797,3.001222971,source_goal_place,0.2,2
0,0,0,-0.789473684,0.63174375,0.618944774,0,0.203199138,0.135793347,0,0,0,-13.71767746,7.696558838,19.15877972,3.001222971,source_goal_place,0.2,2
0,0,-5,5,-0.515390797,-0.319750042,0,0.296752061,0.198248552,0,0,0,2.887360272,1.333996691,19.16061452,4.817857718,source_goal_place,0.2,2
0,0,5,-5,-0.515390797,-0.319750042,0,0.296752061,0.198248552,0,0,0,2.887360272,1.333996691,19.16061452,4.817857718,source_goal_place,0.2,2
0,0,-5,-1.842105263,0.190902878,0.234811578,0,0.133667036,0.129773049,0,0,0,2.541769049,1.917973239,19.16957417,4.368637769,place_source_goal,0.3,2
0,0,5,1.842105263,0.190902878,0.234811578,0,0.133667036,0.129773049,0,0,0,2.541769049,1.917973239,19.16957417,4.368637769,place_source_goal,0.3,2
0,0,-1.315789474,-0.789473684,0.025790253,0.201641935,0,0.119374785,0.121108342,0,0,0,-14.43390268,6.504551271,19.17541877,2.885053196,unif_unif_unif,0.1,2
0,0,1.315789474,0.789473684,0.025790253,0.201641935,0,0.119374785,0.121108342,0,0,0,-14.43390268,6.504551271,19.17541897,2.885053196,unif_unif_unif,0.1,2
0,0,0.263157895,-4.473684211,-0.225734673,-0.028778458,0,0.210479856,0.195605476,0,0,0,1.473242395,2.482800591,19.17768513,4.919271087,source_goal_place,0.2,2
0,0,-0.263157895,4.473684211,-0.225734673,-0.028778458,0,0.210479856,0.195605476,0,0,0,1.473242395,2.482800591,19.17768524,4.919271087,source_goal_place,0.2,2
0,0,5,-2.368421053,-0.362895037,-0.206491046,0,0.239694832,0.160418815,0,0,0,0.661254887,1.262238592,19.17893408,4.4991733,place_source_goal,0.2,2
0,0,-5,2.368421053,-0.362895037,-0.206491046,0,0.239694832,0.160418815,0,0,0,0.661254887,1.262238592,19.17893408,4.4991733,place_source_goal,0.2,2
0,0,0.263157895,-2.368421053,-0.352337398,-0.053186795,0,0.20619347,0.200561214,0,0,0,-7.80094476,7.989881577,19.19629168,3.65678024,place_place_place,0.1,2
0,0,-0.263157895,2.368421053,-0.352337398,-0.053186795,0,0.20619347,0.200561214,0,0,0,-7.80094476,7.989881577,19.19629172,3.65678024,place_place_place,0.1,2
0,0,2.368421053,3.947368421,0.262501697,0.292738979,0,0.111244567,0.127071496,0,0,0,3.309795841,1.485250109,19.2062591,4.460080237,goal_place_source,0.3,2
0,0,-2.368421053,-3.947368421,0.262501697,0.292738979,0,0.111244567,0.127071496,0,0,0,3.309795841,1.485250109,19.2062595,4.460080237,goal_place_source,0.3,2
0,0,-3.947368421,-5,0.090872521,0.178264441,0,0.160058264,0.187759431,0,0,0,13.22962574,3.153381201,19.21041393,5.462296438,goal_source_place,0.3,2
0,0,3.947368421,5,0.090872521,0.178264441,0,0.160058264,0.187759431,0,0,0,13.22962574,3.153381201,19.21041393,5.462296438,goal_source_place,0.3,2
0,0,0.789473684,0,0.766275541,0.794678422,0,0.274855442,0.151637832,0,0,0,-8.721087692,16.46894559,19.21304334,2.812599075,unif_unif_unif,0.2,2
0,0,1.842105263,-0.263157895,0.539509343,0.531275806,0,0.161758443,0.167849293,0,0,0,7.767479993,6.659985718,19.22002726,3.04288578,place_source_goal,0.2,2
0,0,-1.842105263,0.263157895,0.539509343,0.531275806,0,0.161758443,0.167849293,0,0,0,7.767479993,6.659985718,19.22002726,3.04288578,place_source_goal,0.2,2
0,0,0.263157895,-4.473684211,0.113208166,0.243489719,0,0.191125038,0.198641435,0,0,0,8.044436664,4.694962645,19.2245419,6.118631217,source_place_goal,0.3,2
0,0,-0.263157895,4.473684211,0.113208166,0.243489719,0,0.191125038,0.198641435,0,0,0,8.044436664,4.694962645,19.22454201,6.118631217,source_place_goal,0.3,2
0,0,-0.263157895,-5,-0.228815877,-0.030635459,0,0.211743107,0.196420721,0,0,0,1.488309014,2.487506723,19.22714013,4.950965358,source_goal_place,0.2,2
0,0,0.263157895,5,-0.228815877,-0.030635459,0,0.211743107,0.196420721,0,0,0,1.488309014,2.487506723,19.22714019,4.950965358,source_goal_place,0.2,2
0,0,2.368421053,-1.842105263,0.104568985,0.292904826,0,0.190014311,0.142308826,0,0,0,-12.93853492,6.209371152,19.2278742,4.67101444,unif_unif_unif,0.3,2
0,0,-2.368421053,1.842105263,0.104568985,0.292904826,0,0.190014311,0.142308826,0,0,0,-12.93853492,6.209371152,19.22787434,4.67101444,unif_unif_unif,0.3,2
0,0,-2.894736842,-0.263157895,0.728081904,0.658674365,0,0.170616994,0.184549879,0,0,0,19.39804184,8.55274228,19.24865894,3.378759861,place_source_goal,0.3,2
0,0,2.894736842,0.263157895,0.728081904,0.658674365,0,0.170616994,0.184549879,0,0,0,19.39804184,8.55274228,19.24865901,3.378759861,place_source_goal,0.3,2
0,0,2.894736842,-2.894736842,-0.435085084,-0.261847078,0,0.269062321,0.187360253,0,0,0,2.876782646,1.16962234,19.25456988,4.733041441,source_place_goal,0.2,2
0,0,-2.894736842,2.894736842,-0.435085084,-0.261847078,0,0.269062321,0.187360253,0,0,0,2.876782646,1.16962234,19.25456991,4.733041441,source_place_goal,0.2,2
0,0,2.368421053,4.473684211,-0.266617863,-0.145820753,0,0.223458068,0.151783176,0,0,0,0.324552467,1.041528892,20.14994596,4.795833436,place_goal_source,0.2,2
0,0,3.421052632,1.315789474,-0.586979605,-0.438648232,0,0.262667837,0.164341744,0,0,0,0.428178567,0.611116809,14.79976286,2.600773615,place_goal_source,0.1,2
0,0,0,-3.421052632,0.296308621,0.438511293,0,0.209398717,0.200195924,0,0,0,8.344299593,10.59038342,19.25710276,5.66575689,place_place_place,0.3,2
0,0,0,3.421052632,0.296308621,0.438511293,0,0.209398717,0.200195924,0,0,0,8.344299593,10.59038342,19.25710298,5.66575689,place_place_place,0.3,2
0,0,-3.421052632,-1.842105263,0.333648649,0.358772598,0,0.12114331,0.116945189,0,0,0,5.154058094,2.439360264,19.2572986,4.339179621,place_place_place,0.3,2
0,0,3.421052632,1.842105263,0.333648649,0.358772598,0,0.12114331,0.116945189,0,0,0,5.154058094,2.439360264,19.25729865,4.339179621,place_place_place,0.3,2
0,0,4.473684211,1.315789474,-0.267629829,-0.133825521,0,0.214811259,0.172906014,0,0,0,5.122903554,1.098223958,19.25825544,4.672541611,source_place_goal,0.2,2
0,0,-4.473684211,-1.315789474,-0.267629829,-0.133825521,0,0.214811259,0.172906014,0,0,0,5.122903554,1.098223958,19.2582555,4.672541611,source_place_goal,0.2,2
0,0,-1.842105263,5,-0.092966096,0.052800849,0,0.218177646,0.192848978,0,0,0,5.930258199,2.172756335,19.26197965,6.182638511,source_place_goal,0.3,2
0,0,1.842105263,-5,-0.092966096,0.052800849,0,0.218177646,0.192848978,0,0,0,5.930258199,2.172756335,19.26197965,6.182638511,source_place_goal,0.3,2
0,0,2.368421053,3.421052632,0.352033369,0.359017042,0,0.10810763,0.132821451,0,0,0,7.262858308,2.141496924,19.26212644,4.647342998,goal_place_source,0.3,2
0,0,-2.368421053,-3.421052632,0.352033369,0.359017042,0,0.10810763,0.132821451,0,0,0,7.262858308,2.141496924,19.26212652,4.647342998,goal_place_source,0.3,2
0,0,2.368421053,1.842105263,0.653874077,0.617528854,0,0.150820252,0.146109949,0,0,0,10.387069,5.817586657,19.2663185,3.654989328,place_place_place,0.3,2
0,0,-2.368421053,-1.842105263,0.653874077,0.617528854,0,0.150820252,0.146109949,0,0,0,10.387069,5.817586657,19.26631879,3.654989328,place_place_place,0.3,2
0,0,0.263157895,-5,-0.231459705,-0.032292062,0,0.212850187,0.197173323,0,0,0,1.519915093,2.492111939,19.26993856,4.978854583,source_goal_place,0.2,2
0,0,-0.263157895,5,-0.231459705,-0.032292062,0,0.212850187,0.197173323,0,0,0,1.519915093,2.492111939,19.26993856,4.978854583,source_goal_place,0.2,2
0,0,0,0.789473684,0.634920772,0.618944774,0,0.200326438,0.135793347,0,0,0,-13.22269032,7.503086424,19.27530556,3.042826438,goal_source_place,0.2,2
0,0,0,-0.789473684,0.634920772,0.618944774,0,0.200326438,0.135793347,0,0,0,-13.22269032,7.503086424,19.27530562,3.042826438,goal_source_place,0.2,2
0,0,-2.368421053,-3.947368421,-0.139893584,-0.043871983,0,0.189018066,0.137833695,0,0,0,0.948704692,1.076209859,19.27704359,4.444666284,goal_place_source,0.2,2
0,0,2.368421053,3.947368421,-0.139893584,-0.043871983,0,0.189018066,0.137833695,0,0,0,0.948704692,1.076209859,19.27704372,4.444666284,goal_place_source,0.2,2
0,0,3.421052632,-3.421052632,-0.455947548,-0.275487893,0,0.270656243,0.184665394,0,0,0,2.272409191,1.230013131,19.29267969,4.706540608,place_source_goal,0.2,2
0,0,-3.421052632,3.421052632,-0.455947548,-0.275487893,0,0.270656243,0.184665394,0,0,0,2.272409191,1.230013131,19.29267975,4.706540608,place_source_goal,0.2,2
0,0,1.842105263,0.263157895,-0.286675071,-0.146668028,0,0.104927233,0.134297063,0,0,0,-1.777557157,0.727727491,19.29683267,2.450463163,source_place_goal,0.1,2
0,0,-1.842105263,-0.263157895,-0.286675071,-0.146668028,0,0.104927233,0.134297063,0,0,0,-1.777557157,0.727727491,19.29683276,2.450463163,source_place_goal,0.1,2
0,0,-2.894736842,-3.947368421,-0.177622994,0.05172933,0,0.204341383,0.157535546,0,0,0,-10.28164225,4.723235475,19.30002515,4.596007492,unif_unif_unif,0.2,2
0,0,2.894736842,3.947368421,-0.177622994,0.05172933,0,0.204341383,0.157535546,0,0,0,-10.28164225,4.723235475,19.30002587,4.596007492,unif_unif_unif,0.2,2
0,0,-1.842105263,4.473684211,-0.142827294,0.149703332,0,0.262659851,0.179605752,0,0,0,-14.54402301,8.151697046,19.30825412,5.951880588,unif_unif_unif,0.3,2
0,0,1.842105263,-4.473684211,-0.142827294,0.149703332,0,0.262659851,0.179605752,0,0,0,-14.54402301,8.151697046,19.30825415,5.951880588,unif_unif_unif,0.3,2
0,0,1.842105263,4.473684211,0.027740992,0.16386924,0,0.166004402,0.144261292,0,0,0,-0.293701309,1.908105192,19.310465,4.880343242,place_place_place,0.3,2
0,0,-1.842105263,-4.473684211,0.027740992,0.16386924,0,0.166004402,0.144261292,0,0,0,-0.293701309,1.908105192,19.31046518,4.880343242,place_place_place,0.3,2
0,0,-0.789473684,0,0.348484352,0.449511172,0,0.200151908,0.156628126,0,0,0,-6.0689548,11.46822743,19.31118261,2.925543449,place_place_place,0.1,2
0,0,0.789473684,0,0.348484352,0.449511172,0,0.200151908,0.156628126,0,0,0,-6.0689548,11.46822743,19.31118285,2.925543449,place_place_place,0.1,2
0,0,-3.421052632,-1.315789474,-0.586979605,-0.438648232,0,0.262667837,0.164341744,0,0,0,0.428178567,0.611116809,14.79976259,2.600773615,place_goal_source,0.1,2
0,0,2.894736842,3.947368421,-0.607974368,-0.451178184,0,0.268563137,0.173096636,0,0,0,0.489152108,0.617333015,15.63925987,3.009615911,place_goal_source,0.1,2
0,0,2.894736842,1.842105263,0.001464067,0.059911584,0,0.166144779,0.138709474,0,0,0,5.902752056,1.638267102,19.32397416,4.702476819,goal_place_source,0.2,2
0,0,-2.894736842,-1.842105263,0.001464067,0.059911584,0,0.166144779,0.138709474,0,0,0,5.902752056,1.638267102,19.32397416,4.702476819,goal_place_source,0.2,2
0,0,-2.894736842,-3.947368421,-0.607974368,-0.451178184,0,0.268563137,0.173096636,0,0,0,0.489152108,0.617333015,15.63925987,3.009615911,place_goal_source,0.1,2
0,0,-0.263157895,-4.473684211,0.502054011,0.585465256,0,0.223816043,0.196735994,0,0,0,0.489588861,12.49513109,12.09230126,2.029774113,place_goal_source,0.3,2
0,0,2.894736842,-2.894736842,-0.033949236,0.076296778,0,0.18616254,0.156160598,0,0,0,3.362648037,1.484238467,19.34184394,4.866145061,place_source_goal,0.3,2
0,0,-2.894736842,2.894736842,-0.033949236,0.076296778,0,0.18616254,0.156160598,0,0,0,3.362648037,1.484238467,19.34184394,4.866145061,place_source_goal,0.3,2
0,0,-3.421052632,-3.947368421,0.60860687,0.577385411,0,0.167982919,0.180634554,0,0,0,14.68006716,7.726755936,19.34711272,3.790138678,source_place_goal,0.3,2
0,0,3.421052632,3.947368421,0.60860687,0.577385411,0,0.167982919,0.180634554,0,0,0,14.68006716,7.726755936,19.34711274,3.790138678,source_place_goal,0.3,2
0,0,-0.263157895,-5,0.106579524,0.239524539,0,0.193350269,0.200227165,0,0,0,8.063564141,4.705139259,19.35178834,6.213697135,source_place_goal,0.3,2
