,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],gamma_fit,epsilon,gNID,Language,Area,LangCategory,systematicity
5273,0,1,2,2,0,1,2,3,1,0.2981801531192869,1.137503797000277,2.3563953955505608,0.23460567538158536,0.7884562863431968,simulated,simulated,simulated,3
5724,0,1,2,2,0,1,2,3,2,0.2981758697814516,1.131985618369933,2.3563953955505608,0.23226817064736638,0.787090110649252,simulated,simulated,simulated,5
1832,0,1,2,2,1,1,2,0,2,0.29816025032369775,1.0772492278180457,2.3563953955505608,0.2090549250957747,0.824337729709786,simulated,simulated,simulated,6
7045,0,1,1,1,0,0,2,3,1,0.29815877943290414,1.0041873962438117,2.3563953955505608,0.17805063536074456,0.6990642668304576,simulated,simulated,simulated,4
7586,0,0,1,2,0,1,0,2,3,0.2981380016792522,0.8460566821886913,2.3563953955505608,0.11096437566486275,0.6850243351206028,simulated,simulated,simulated,4
8488,0,1,0,1,0,2,3,2,3,0.2981361665916751,1.064139365556353,2.3563953955505608,0.20351548485960116,0.7089204983471069,simulated,simulated,simulated,3
8945,0,1,0,0,2,3,2,1,2,0.2980668151088238,0.9719842751367744,2.3563953955505608,0.1644763358787402,0.7647586539822393,simulated,simulated,simulated,5
5777,0,1,2,0,0,0,1,2,3,0.29806306119225956,0.8740305644688103,2.3563953955505608,0.12291078828804287,0.661891286850109,simulated,simulated,simulated,4
2630,0,1,2,1,1,1,0,1,1,0.29806167313309817,0.8879669884922232,2.3563953955505608,0.12882647411307505,0.7488787686523546,simulated,simulated,simulated,6
2228,0,1,2,2,2,1,1,2,0,0.2980586767513267,1.0822252373801864,2.3563953955505608,0.21126820265956275,0.8119992390716074,simulated,simulated,simulated,4
16650,0,1,0,1,2,2,1,3,4,0.2980529478425291,1.0841075735703836,2.3563953955505608,0.21207275174673593,0.8014703153816507,simulated,simulated,simulated,5
2116,0,0,1,1,1,1,2,1,0,0.298010999655525,0.8831109390800761,2.3563953955505608,0.1268163519273582,0.6884079059141341,simulated,simulated,simulated,6
10003,0,0,0,1,0,1,2,0,3,0.29797101241580637,0.8078444399773488,2.3563953955505608,0.09491496835772606,0.6803773491273466,simulated,simulated,simulated,5
10794,0,1,2,2,0,2,2,3,2,0.2979661719235096,1.1151174511723128,2.3563953955505608,0.2253194063773177,0.7835242980630126,simulated,simulated,simulated,5
675,0,1,1,1,2,2,2,2,0,0.2979524500488089,1.047976949181053,2.3563953955505608,0.19684024368857167,0.748545347832974,simulated,simulated,simulated,4
9023,0,0,1,1,2,2,2,1,3,0.2979131255121672,1.0262991910053256,2.3563953955505608,0.1876800263246222,0.7618095346338409,simulated,simulated,simulated,4
9118,0,0,1,2,0,0,0,3,0,0.29789694203807804,0.8206531749823399,2.3563953955505608,0.10042477122295503,0.7005196615057667,simulated,simulated,simulated,6
2032,0,1,1,2,0,0,2,0,1,0.29787745542557786,1.0329146924858699,2.3563953955505608,0.19052316305837774,0.8023895549724747,simulated,simulated,simulated,4
8372,0,1,2,0,0,0,1,3,0,0.29785730633362895,0.8775611336813419,2.3563953955505608,0.12461483550422867,0.6611171645288731,simulated,simulated,simulated,5
4667,0,0,1,0,2,3,2,3,2,0.2978532350244464,0.8393618936600059,2.3563953955505608,0.10840802807316867,0.5823088282738013,simulated,simulated,simulated,5
10124,0,1,2,1,3,0,1,3,1,0.29780399567505356,1.127355761566982,2.3563953955505608,0.23067524003054468,0.792858346023024,simulated,simulated,simulated,4
3320,0,1,0,1,0,2,3,3,0,0.29779621241062415,1.0222089999537824,2.3563953955505608,0.18606115643352045,0.6914254705997238,simulated,simulated,simulated,5
2813,0,1,2,2,1,0,0,0,0,0.2977926987606936,1.020822764817472,2.3563953955505608,0.18547638378017264,0.8363526317991372,simulated,simulated,simulated,5
1943,0,1,2,2,1,1,1,0,0,0.29777758083080275,1.0746003354165887,2.3563953955505608,0.2083134655878837,0.8233253139693756,simulated,simulated,simulated,4
5279,0,1,2,2,1,0,1,2,3,0.297719387099745,1.1272328247079408,2.3563953955505608,0.23070767703088188,0.8257045639437894,simulated,simulated,simulated,3
3722,0,1,2,1,2,1,1,3,0,0.2976784714729661,1.0915787269761041,2.3563953955505608,0.2156178137573284,0.774916850389612,simulated,simulated,simulated,4
875,0,1,2,2,2,0,0,0,2,0.2976331045281042,0.9997015604972064,2.3563953955505608,0.17667262476561707,0.8339902512735786,simulated,simulated,simulated,4
5764,0,1,2,1,3,0,1,2,0,0.2976171978589002,1.1280972824259656,2.3563953955505608,0.2311767222415088,0.798648204785078,simulated,simulated,simulated,3
1378,0,1,2,0,1,2,0,0,0,0.29756943993639884,0.8099470988449831,2.3563953955505608,0.09620886089157124,0.6697358480408679,simulated,simulated,simulated,4
771,0,1,2,2,2,0,0,0,0,0.29756823680238687,0.9949073758019065,2.3563953955505608,0.17470295079075543,0.8286159689430168,simulated,simulated,simulated,6
8984,0,0,1,1,2,2,1,3,0,0.2975675233027928,1.0048462122692565,2.3563953955505608,0.17892147785683205,0.7760291660972141,simulated,simulated,simulated,5
3098,0,1,1,0,2,0,1,1,1,0.29756249381900357,0.853409176273416,2.3563953955505608,0.11466011287991655,0.729560915490912,simulated,simulated,simulated,5
2071,0,0,0,1,1,0,2,1,2,0.29753447687953216,0.8483394699346932,2.3563953955505608,0.11253666307136445,0.6782840230870071,simulated,simulated,simulated,6
2190,0,0,1,2,2,0,0,1,0,0.29752358506894105,0.8422740362882719,2.3563953955505608,0.10997352436998192,0.7485958888951441,simulated,simulated,simulated,5
1637,0,0,1,2,1,2,2,2,1,0.2974993956260922,0.9682326242914862,2.3563953955505608,0.16345164104467577,0.7410192366868738,simulated,simulated,simulated,5
4002,0,1,2,0,0,3,0,3,0,0.29748697194908436,0.8543628119484584,2.3563953955505608,0.11514033579315096,0.6916993686623396,simulated,simulated,simulated,5
4150,0,1,1,1,2,3,0,1,0,0.29743453234808737,0.9864587060477188,2.3563953955505608,0.17125123415225327,0.8293269072089633,simulated,simulated,simulated,5
1504,0,1,2,0,2,1,0,2,2,0.2974331719586769,0.8916832889951349,2.3563953955505608,0.13103208773217725,0.7535139924043767,simulated,simulated,simulated,5
2558,0,1,2,2,1,2,2,1,0,0.2974189026845926,1.0812785789471877,2.3563953955505608,0.21150623666400248,0.823686336864589,simulated,simulated,simulated,5
5302,0,1,0,0,2,3,2,2,0,0.297405471883615,0.9603111510278584,2.3563953955505608,0.16018387375746188,0.734778507032007,simulated,simulated,simulated,6
3934,0,0,1,0,2,3,2,1,3,0.29739670892192427,0.8351976533358139,2.3563953955505608,0.10709734637514293,0.5872215347651712,simulated,simulated,simulated,5
1695,0,1,2,0,2,2,0,2,0,0.29739245106887646,0.8779555876661017,2.3563953955505608,0.1252470879662022,0.7542435925549662,simulated,simulated,simulated,6
2574,0,1,1,1,2,2,0,2,2,0.29738562042863514,0.9849415734521363,2.3563953955505608,0.1706563098978413,0.8035281318617056,simulated,simulated,simulated,3
3356,0,0,0,1,2,2,1,0,3,0.2973742317807979,0.8979438752439334,2.3563953955505608,0.13374787669724195,0.7826712807876521,simulated,simulated,simulated,6
9511,0,1,2,0,0,3,1,0,1,0.29737043404015884,0.878781015878761,2.3563953955505608,0.12561939774044883,0.669839880581367,simulated,simulated,simulated,6
783,0,0,1,1,0,2,2,2,2,0.2973488870482701,0.913441545784311,2.3563953955505608,0.14035007630295487,0.6432659691951245,simulated,simulated,simulated,6
8775,0,1,0,2,0,3,2,2,2,0.2973385007468974,1.0814103552357615,2.3563953955505608,0.21164256142722285,0.7783671594853536,simulated,simulated,simulated,5
1541,0,1,2,1,2,2,1,2,2,0.29733567607204536,1.0490965432179236,2.3563953955505608,0.19793214761974967,0.7665581537326573,simulated,simulated,simulated,4
2087,0,1,2,0,1,0,1,1,2,0.29730581733692496,0.8655849841617673,2.3563953955505608,0.12008392214087522,0.6794057537509335,simulated,simulated,simulated,6
3172,0,1,0,2,1,1,2,0,2,0.2973011485230419,1.0508770053016478,2.3563953955505608,0.1987222623198256,0.8365438489046784,simulated,simulated,simulated,5
9565,0,0,1,2,1,0,1,2,3,0.2972998204631101,1.0176014017850894,2.3563953955505608,0.1846021897101623,0.739556875886995,simulated,simulated,simulated,3
8507,0,1,1,0,2,0,0,2,3,0.297298871000106,0.8694964641370088,2.3563953955505608,0.121750810600577,0.7771115830991698,simulated,simulated,simulated,6
9738,0,1,2,2,0,2,0,0,3,0.2972888220379519,1.0187957387136097,2.3563953955505608,0.18512003725358622,0.7927187345098916,simulated,simulated,simulated,6
9839,0,0,1,0,2,3,3,0,2,0.29728254857049996,0.8074080776617267,2.3563953955505608,0.09541825007424119,0.6040980866071122,simulated,simulated,simulated,5
646,0,1,1,2,0,2,1,0,0,0.29722934178029137,1.0357814861265737,2.3563953955505608,0.1923878779778464,0.8101175266089211,simulated,simulated,simulated,4
4581,0,0,1,0,2,1,2,3,0,0.2972248232115825,0.8064376756552175,2.3563953955505608,0.09506415914445702,0.556337364320397,simulated,simulated,simulated,4
2590,0,0,0,1,1,2,2,0,1,0.2972101994288906,0.8615040077714885,2.3563953955505608,0.11844766754653388,0.7264811814638652,simulated,simulated,simulated,5
12147,0,1,0,1,2,1,0,3,4,0.29717875442090746,1.028895113115992,2.3563953955505608,0.18951604704377037,0.819942159045051,simulated,simulated,simulated,4
743,0,1,0,2,1,0,0,1,2,0.2971699020843066,0.9940862499672929,2.3563953955505608,0.17475281859357858,0.8667908690942453,simulated,simulated,simulated,5
8234,0,1,0,0,2,0,3,0,2,0.2971640077565272,0.9349928369624431,2.3563953955505608,0.1496808278107215,0.7498029296110496,simulated,simulated,simulated,4
265,0,0,1,2,1,2,0,1,2,0.29716299885155073,0.9193634741008017,2.3563953955505608,0.14304909465078247,0.8079443005890005,simulated,simulated,simulated,5
1017,0,1,2,0,0,0,2,1,1,0.29715077600910744,0.8623468446354248,2.3563953955505608,0.11886477154298415,0.667363383242033,simulated,simulated,simulated,6
3192,0,1,0,2,1,1,1,0,1,0.2970030678157525,1.0297992511975822,2.3563953955505608,0.19007542905220845,0.8439593713085103,simulated,simulated,simulated,5
14100,0,1,0,1,0,2,2,3,4,0.29697757712618444,1.075531400926383,2.3563953955505608,0.2095085920768838,0.7087311660663747,simulated,simulated,simulated,3
2872,0,1,1,2,0,0,1,2,1,0.296907745098552,1.042956973425165,2.3563953955505608,0.19575458640617138,0.7986043342540421,simulated,simulated,simulated,4
2186,0,0,1,2,2,2,2,2,1,0.296899039209394,0.8903400016526104,2.3563953955505608,0.13099616023390545,0.6929750181084858,simulated,simulated,simulated,4
1014,0,1,0,2,0,0,1,1,1,0.29689163952237707,0.9953414134890151,2.3563953955505608,0.17556374368069053,0.771871840329726,simulated,simulated,simulated,6
6626,0,1,0,1,2,2,0,3,0,0.29687454906370037,1.01568792044704,2.3563953955505608,0.18421542364690233,0.8318729843544118,simulated,simulated,simulated,4
3757,0,1,0,1,0,2,3,3,1,0.2968626284421867,1.0263292911329982,2.3563953955505608,0.18874329719637184,0.6913164614462575,simulated,simulated,simulated,4
780,0,1,0,1,1,2,2,2,1,0.29685952897878953,0.9809322025308305,2.3563953955505608,0.1694809165591508,0.7071827650599889,simulated,simulated,simulated,4
6246,0,0,1,1,2,3,0,0,2,0.29685922792492025,0.9134167132445183,2.3563953955505608,0.14082919706765765,0.7964289631667372,simulated,simulated,simulated,4
1599,0,1,2,1,2,2,2,1,1,0.29684835738623017,1.072011568961749,2.3563953955505608,0.20814407610029398,0.7611989849309391,simulated,simulated,simulated,5
9649,0,0,0,1,2,3,1,2,1,0.2968274861372926,0.9634580938113233,2.3563953955505608,0.16209734962968042,0.769110272402236,simulated,simulated,simulated,5
3853,0,1,2,1,3,1,1,0,1,0.2968125294617847,1.0816476852158368,2.3563953955505608,0.2122692500964059,0.7943710505539203,simulated,simulated,simulated,4
3268,0,1,2,1,0,1,2,2,2,0.2968031175898267,1.0300473192635689,2.3563953955505608,0.19038065365884937,0.6796736944568577,simulated,simulated,simulated,5
7418,0,0,1,1,2,0,0,3,3,0.296791487580615,0.930622465496868,2.3563953955505608,0.1481986628714669,0.793969217320947,simulated,simulated,simulated,5
6553,0,0,1,2,2,0,0,2,3,0.2967738119413308,0.8609221950876084,2.3563953955505608,0.11863714711491392,0.7412070573253973,simulated,simulated,simulated,5
2252,0,1,1,2,0,2,1,2,2,0.2967713692448599,1.0630751704311516,2.3563953955505608,0.2044286622757329,0.7978839134066495,simulated,simulated,simulated,4
10433,0,1,2,1,1,0,0,1,3,0.29674469735469666,0.9349196761754156,2.3563953955505608,0.1500690904575082,0.760593068758033,simulated,simulated,simulated,5
744,0,1,0,2,1,1,1,0,0,0.29672442494773077,1.0258333440493048,2.3563953955505608,0.18867103215713865,0.8429415388145005,simulated,simulated,simulated,5
857,0,1,1,2,0,0,0,2,2,0.29666876664871245,0.9959683021662107,2.3563953955505608,0.17605265368818224,0.8226333317359354,simulated,simulated,simulated,3
