,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],gamma_fit,epsilon,gNID,Language,Area,LangCategory,systematicity
13252,0,1,2,3,0,3,4,1,2,0.41221353558278584,1.3819508033163348,3.4173473655494755,0.0999359169592741,0.45947373561370797,simulated,simulated,simulated,4
12754,0,1,2,3,0,2,4,3,2,0.4122045434724442,1.3980229715772503,3.4173473655494755,0.10464802132063833,0.4370396973780961,simulated,simulated,simulated,3
16649,0,1,1,2,1,0,3,4,3,0.412190103927099,1.339492103671316,3.4173473655494755,0.08753488744573715,0.4220068516186377,simulated,simulated,simulated,5
18070,0,1,0,2,1,3,4,5,4,0.4121805877646916,1.3993841095698405,3.4173473655494755,0.10507027952649572,0.42614724973643003,simulated,simulated,simulated,4
18464,0,1,2,3,0,4,5,3,3,0.41215131912173053,1.4415906781126344,3.4173473655494755,0.1174502295688022,0.4562230576593074,simulated,simulated,simulated,3
16812,0,1,2,3,0,2,4,2,0,0.41213473938101286,1.3999906873369974,3.4173473655494755,0.10529362750335944,0.43982018006451573,simulated,simulated,simulated,3
19052,0,0,1,2,3,2,4,5,1,0.41212366794851496,1.3182091094734756,3.4173473655494755,0.08137339517435865,0.4658576935052362,simulated,simulated,simulated,5
11267,0,1,2,2,3,2,4,4,4,0.41209217263015563,1.4371634350286935,3.4173473655494755,0.11621385570193411,0.4486950609093461,simulated,simulated,simulated,5
15469,0,1,1,2,3,1,0,1,4,0.41208461383111294,1.2500173743113439,3.4173473655494755,0.061457868189009036,0.4469877806511021,simulated,simulated,simulated,4
20522,0,1,2,2,2,3,4,5,4,0.41207542722602786,1.4168210239383303,3.4173473655494755,0.11027791063759021,0.46097161354730765,simulated,simulated,simulated,4
13491,0,1,2,3,3,4,4,3,1,0.4120656739361155,1.426813703711467,3.4173473655494755,0.11321176812418844,0.4585025848293617,simulated,simulated,simulated,4
12220,0,1,2,1,3,2,4,4,4,0.4120544540450517,1.3722238014987662,3.4173473655494755,0.09724863821311462,0.43230945285055355,simulated,simulated,simulated,4
