,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],MI_Objective,grammar_complexity,Language,Area,LangCategory
5527,0,1,1,2,0,2,3,3,2,0.3210490240110564,1.3336878180809628,0.69158977005885,2___2___4,simulated,simulated,simulated
1240,0,0,0,1,1,1,2,2,2,0.3210453038512937,1.0986122886681096,0.45652168096552215,3___1___3,simulated,simulated,simulated
20206,0,1,2,3,4,5,3,2,1,0.3210298096103128,1.5294904331642138,0.8874308139435882,2___2___6,simulated,simulated,simulated
4312,0,1,0,0,2,2,3,1,0,0.32101883739758286,1.2347000166669884,0.5926623418718227,2___2___4,simulated,simulated,simulated
7625,0,0,0,1,2,1,3,3,1,0.32100889695159895,1.2948233634792186,0.6528055695760207,2___2___4,simulated,simulated,simulated
5781,0,1,0,0,1,2,2,2,3,0.3209999412675977,1.1420041963687377,0.5000043138335424,2___2___4,simulated,simulated,simulated
18041,0,1,2,3,3,4,4,3,5,0.3209914432706362,1.4857522295753745,0.843769343034102,2___2___6,simulated,simulated,simulated
15089,0,1,2,3,2,4,4,2,0,0.32098945858688976,1.556832165435207,0.9148532482614276,2___2___5,simulated,simulated,simulated
16204,0,1,2,2,3,4,1,4,3,0.32098587717626703,1.545569849936055,0.903598095583521,2___1___5,simulated,simulated,simulated
6543,0,0,0,1,1,0,2,3,1,0.3209806886434685,1.2741602198671025,0.6321988425801655,2___2___4,simulated,simulated,simulated
11852,0,1,2,3,4,3,1,1,0,0.32097730624824306,1.385694712144013,0.743740099647527,2___2___5,simulated,simulated,simulated
4520,0,1,1,0,2,2,1,1,3,0.3209679573945652,1.0990687182701395,0.45713280348100915,2___3___4,simulated,simulated,simulated
5954,0,0,1,2,1,1,3,1,2,0.3209632723278171,1.3787445741244433,0.7368180294688091,2___3___4,simulated,simulated,simulated
7790,0,1,1,1,1,2,3,3,1,0.32095615796232213,1.1651855646543638,0.5232732487297196,2___3___4,simulated,simulated,simulated
9513,0,0,1,0,2,2,3,3,0,0.32095264880257424,1.0623042984620423,0.42039900085689386,2___2___4,simulated,simulated,simulated
4629,0,0,0,0,1,2,3,3,1,0.3209495558511575,1.0623042984620423,0.4204051867597274,2___2___4,simulated,simulated,simulated
18424,0,1,0,2,3,4,2,5,4,0.32092427657543166,1.525833356895057,0.8839848037441937,2___2___6,simulated,simulated,simulated
11101,0,1,0,2,0,3,4,0,1,0.32092058913297583,1.3943415628318245,0.7525003845658729,2___2___5,simulated,simulated,simulated
7564,0,1,2,0,0,3,2,1,1,0.320908602845525,1.13024208134555,0.4884248756545,2___3___4,simulated,simulated,simulated
17068,0,1,2,3,4,3,1,2,0,0.3209024401459961,1.5176622266818027,0.8758573463898105,2___1___5,simulated,simulated,simulated
14336,0,1,2,1,3,2,0,4,0,0.32089212962636715,1.3240451265751751,0.6822608673224408,2___3___5,simulated,simulated,simulated
6845,0,1,0,0,0,0,2,1,3,0.3208908615010613,1.063652134161175,0.42187041115905255,2___2___4,simulated,simulated,simulated
15216,0,1,2,3,1,4,0,1,1,0.3208774731558415,1.284895427555662,0.6431404812439792,2___3___5,simulated,simulated,simulated
5698,0,1,2,1,1,1,3,3,1,0.32087427762232146,1.1651855646543638,0.5234370094097209,2___3___4,simulated,simulated,simulated
17142,0,0,0,1,2,3,2,2,4,0.32086620599548543,1.2956594878693999,0.653927075878429,2___2___5,simulated,simulated,simulated
6879,0,0,1,0,2,3,1,1,1,0.3208624662307058,1.0376628774834202,0.39593794502200863,2___3___4,simulated,simulated,simulated
8344,0,0,0,1,0,0,2,3,1,0.32085903681798866,1.244263957581485,0.6025458839455076,2___2___4,simulated,simulated,simulated
9755,0,0,0,1,1,2,3,3,1,0.32085510803700346,1.209626637446963,0.5679164213729562,2___1___4,simulated,simulated,simulated
9691,0,1,2,0,3,2,2,1,1,0.3208381069157291,1.2567208226311644,0.6150446087997061,2___2___4,simulated,simulated,simulated
20251,0,1,2,3,4,2,3,5,0,0.3208295741451179,1.525833356895057,0.8841742086048212,2___3___6,simulated,simulated,simulated
12100,0,1,0,2,3,3,4,2,0,0.32082839140463904,1.5128237284394452,0.8711669456301672,2___2___5,simulated,simulated,simulated
13305,0,1,2,2,3,1,4,2,4,0.32081957794565286,1.506705395334311,0.8650662394430053,2___1___5,simulated,simulated,simulated
6743,0,1,2,0,3,0,2,1,1,0.32081631825003165,1.2389070009121226,0.5972743644120593,2___3___4,simulated,simulated,simulated
16703,0,1,2,3,2,4,0,1,0,0.3208144015664358,1.3600045613289644,0.7183757581960928,2___2___5,simulated,simulated,simulated
3428,0,0,0,0,1,1,2,3,0,0.32079851591830355,1.110428168603664,0.4688311367670568,2___3___4,simulated,simulated,simulated
5271,0,1,2,3,3,2,0,2,2,0.3207485126031635,1.2503083411944944,0.6088113159881674,2___3___4,simulated,simulated,simulated
4245,0,1,2,1,3,1,2,2,2,0.3207146464731092,1.2741602198671025,0.6327309269208841,2___2___4,simulated,simulated,simulated
8328,0,1,2,0,2,1,1,3,3,0.3206734099597819,1.2393401740268781,0.5979933541073144,2___2___4,simulated,simulated,simulated
13386,0,1,0,0,2,0,1,3,4,0.32066727730143096,1.246639929105213,0.6053053745023511,2___2___5,simulated,simulated,simulated
8839,0,1,0,2,3,3,1,1,3,0.3206335758022867,1.3313907374611778,0.6901235858566044,2___3___4,simulated,simulated,simulated
12383,0,1,2,2,2,0,3,0,4,0.3206119402403711,1.3887625478054455,0.7475386673247033,2___1___5,simulated,simulated,simulated
13016,0,1,2,3,2,2,3,4,1,0.3205943288237072,1.4472788352271266,0.8060901775797122,2___3___5,simulated,simulated,simulated
5116,0,1,1,2,2,1,3,2,1,0.3205827379384889,1.3414637770412807,0.7002983011643029,2___3___4,simulated,simulated,simulated
19616,0,0,1,2,3,0,0,4,5,0.3205711883552931,1.313590102997634,0.6724477262870479,2___2___6,simulated,simulated,simulated
17755,0,1,1,0,2,3,4,0,2,0.32055767795544643,1.2981156762048807,0.6570003202939878,2___2___5,simulated,simulated,simulated
11805,0,1,0,2,3,4,4,4,2,0.3205571468889856,1.4787977720800587,0.8376834783020874,2___1___5,simulated,simulated,simulated
17058,0,1,2,1,3,3,0,4,3,0.32053273607551214,1.3402928190457533,0.699227346894729,2___3___5,simulated,simulated,simulated
3418,0,1,2,1,1,2,0,3,2,0.3205265412356366,1.176658898782503,0.5356058163112298,2___3___4,simulated,simulated,simulated
17477,0,1,0,2,3,3,0,4,0,0.32052422352991794,1.3536259452865862,0.7125774982267503,2___2___5,simulated,simulated,simulated
15488,0,1,2,2,3,4,4,1,2,0.3205236520430019,1.5451260869240777,0.9040787828380739,2___2___5,simulated,simulated,simulated
11924,0,1,2,3,0,0,4,3,2,0.3205190057116911,1.451877549392285,0.8108395379689028,2___2___5,simulated,simulated,simulated
6506,0,1,1,2,1,0,3,0,1,0.32051480366021834,1.3677877427769514,0.7267581354565147,2___3___4,simulated,simulated,simulated
11395,0,0,1,2,3,4,0,1,4,0.320504473620812,1.322366223189976,0.6813572759483519,2___3___5,simulated,simulated,simulated
14480,0,1,1,2,0,0,1,3,4,0.3205009973247568,1.3887625478054455,0.7477605531559319,2___1___5,simulated,simulated,simulated
16176,0,1,2,3,4,1,0,0,1,0.32049062189748456,1.2880539724449025,0.6470727286499334,2___3___5,simulated,simulated,simulated
20943,0,1,2,3,3,4,3,5,6,0.3204770414337792,1.442415464559099,0.8014613816915406,2___2___7,simulated,simulated,simulated
13233,0,0,1,2,3,3,4,2,0,0.3204622558504169,1.4276270024071898,0.786702490706356,2___1___5,simulated,simulated,simulated
19190,0,1,2,3,1,0,3,4,5,0.32044286063241745,1.454806775467473,0.813921054202638,2___3___6,simulated,simulated,simulated
13312,0,1,2,2,3,1,3,3,4,0.3204407852820492,1.4136023353982654,0.772720764834167,2___2___5,simulated,simulated,simulated
15908,0,1,2,0,3,1,1,4,1,0.32044022357538005,1.2690376344427536,0.6281571872919935,2___3___5,simulated,simulated,simulated
4599,0,1,2,0,0,3,2,1,3,0.3204337672710298,1.1755326713161258,0.5346651367740662,2___3___4,simulated,simulated,simulated
16705,0,0,1,0,2,3,4,0,1,0.3204213654680932,1.1486931249898555,0.5078503940536692,2___2___5,simulated,simulated,simulated
3978,0,0,1,2,2,1,1,3,1,0.32041425858463857,1.2966990330209673,0.6558705158516902,2___2___4,simulated,simulated,simulated
3643,0,1,2,3,2,2,1,1,3,0.3203972944372464,1.331390737461178,0.6905961485866852,2___3___4,simulated,simulated,simulated
3636,0,0,0,1,2,1,3,2,3,0.320396214785569,1.3598718434604606,0.7190794138893226,2___2___4,simulated,simulated,simulated
5889,0,0,1,1,2,2,3,2,3,0.32038677848415853,1.3776962550767244,0.7369226981084074,2___2___4,simulated,simulated,simulated
4372,0,0,1,1,0,2,3,2,3,0.3203864305265278,1.3135448179669038,0.6727719569138482,2___2___4,simulated,simulated,simulated
6139,0,1,2,3,0,0,2,2,2,0.3203859006711798,1.2741602198671027,0.6333884185247431,2___2___4,simulated,simulated,simulated
12198,0,1,2,0,0,3,1,3,4,0.3203727171282289,1.1911296600235073,0.5503842257670495,2___2___5,simulated,simulated,simulated
17997,0,1,1,2,3,4,1,1,0,0.32037155146685525,1.3664339395775722,0.7256908366438617,2___2___5,simulated,simulated,simulated
19276,0,1,2,3,4,0,1,0,5,0.3203660060154807,1.4997768965842988,0.8590448845533374,2___1___6,simulated,simulated,simulated
4468,0,1,1,0,2,1,2,3,1,0.320352388769348,1.2503083411944944,0.6096035636557984,2___3___4,simulated,simulated,simulated
20337,0,1,0,2,3,4,4,2,5,0.320335272966221,1.589812120858912,0.94914157492647,2___1___6,simulated,simulated,simulated
12743,0,1,2,0,0,2,3,0,4,0.3203185704678686,1.1486931249898553,0.5080559840541181,2___2___5,simulated,simulated,simulated
14267,0,1,2,1,3,4,3,3,2,0.32031836757085497,1.3587744894562395,0.7181377543145295,2___3___5,simulated,simulated,simulated
10858,0,1,2,3,0,2,1,2,2,0.3203046626422743,1.366445275397697,0.7258359501131484,2___2___4,simulated,simulated,simulated
7528,0,1,1,0,2,0,3,3,0,0.32027828334011765,1.1744900349281038,0.5339334682478685,2___3___4,simulated,simulated,simulated
17572,0,1,2,3,4,2,0,1,3,0.32025555180044174,1.4069074282754592,0.7663963246745757,2___2___5,simulated,simulated,simulated
14577,0,1,2,1,3,4,4,2,0,0.3202537535338492,1.5176622266818027,0.8771547196141043,2___1___5,simulated,simulated,simulated
12342,0,1,2,1,2,1,0,3,4,0.3202218659656004,1.3114900682039872,0.6710463362727863,2___2___5,simulated,simulated,simulated
13811,0,1,2,1,3,1,4,0,0,0.32021545869115675,1.3887625478054457,0.7483316304231322,2___1___5,simulated,simulated,simulated
8042,0,1,2,3,0,1,2,1,1,0.3201943697331866,1.3787445741244433,0.7383558346580701,2___3___4,simulated,simulated,simulated
5085,0,1,2,3,1,0,2,2,0,0.3201851359745209,1.3550333452181031,0.7146630732690613,2___3___4,simulated,simulated,simulated
13719,0,1,0,0,2,3,1,3,4,0.3201368822153008,1.29979457959008,0.6595208151594785,2___2___5,simulated,simulated,simulated
18492,0,1,2,1,3,4,0,3,5,0.32013108649191,1.375728382540352,0.7354662095565319,2___3___6,simulated,simulated,simulated
14044,0,1,0,1,2,3,4,0,0,0.32012987812778126,1.385174568645956,0.7449148123903935,2___2___5,simulated,simulated,simulated
8994,0,1,2,3,1,3,2,1,1,0.3201196217592943,1.3800532372546244,0.7398139937360357,2___2___4,simulated,simulated,simulated
16599,0,1,2,1,3,4,2,4,0,0.3201077225406075,1.5176622266818027,0.8774467816005878,2___1___5,simulated,simulated,simulated
14932,0,1,2,3,1,2,1,2,4,0.320101872517067,1.4314482548925394,0.7912445098584053,2___2___5,simulated,simulated,simulated
10788,0,1,0,1,2,0,3,3,2,0.32009236881977077,1.3336878180809628,0.6935030804414213,2___2___4,simulated,simulated,simulated
20349,0,1,2,3,4,2,3,4,5,0.3200841941155592,1.5069649457068204,0.866796557475702,2___2___6,simulated,simulated,simulated
11746,0,1,2,3,2,1,1,4,0,0.32007700403207195,1.5067053953343108,0.8665513872701669,2___1___5,simulated,simulated,simulated
16816,0,1,2,3,4,4,0,0,0,0.3200766708986609,1.2414402088205247,0.601286867023203,2___2___5,simulated,simulated,simulated
16702,0,1,1,2,3,4,0,0,0,0.3200766708986602,1.2414402088205245,0.6012868670232041,2___2___5,simulated,simulated,simulated
7695,0,1,2,0,0,2,2,3,3,0.3200671219076183,1.1653120372769095,0.5251777934616728,2___2___4,simulated,simulated,simulated
14399,0,1,2,0,0,0,1,3,4,0.32005955488738125,1.1344541926391514,0.4943350828643889,2___2___5,simulated,simulated,simulated
12287,0,1,2,2,3,1,4,2,3,0.32005774542207566,1.5346130185885634,0.894497527744412,2___1___5,simulated,simulated,simulated
9455,0,1,2,3,0,0,2,1,1,0.320055499321918,1.3667394237292325,0.7266284250853965,2___2___4,simulated,simulated,simulated
19558,0,1,2,0,3,4,2,0,5,0.32005472056066964,1.3423579471277374,0.7022485060063981,2___2___6,simulated,simulated,simulated
14692,0,0,1,2,3,2,3,1,4,0.32003210638248736,1.4385838337546815,0.7985196209897067,2___1___5,simulated,simulated,simulated
6739,0,1,1,2,3,3,1,1,3,0.32002782102089844,1.312129964894737,0.6720743228529402,2___3___4,simulated,simulated,simulated
16764,0,0,1,2,3,2,0,4,4,0.32002567611689003,1.2702080529506286,0.6301567007168485,2___2___5,simulated,simulated,simulated
14098,0,1,2,3,1,4,2,3,2,0.32001197707341045,1.4660476939969567,0.8260237398501358,2___3___5,simulated,simulated,simulated
11778,0,1,2,0,3,4,2,1,0,0.31999380817364464,1.332096938074712,0.6921093217274228,2___3___5,simulated,simulated,simulated
15318,0,1,2,1,2,3,4,1,4,0.3199915516386307,1.4136023353982654,0.773619232121004,2___2___5,simulated,simulated,simulated
13973,0,1,1,1,2,3,4,0,0,0.31998297096544825,1.3887625478054457,0.7487966058745492,2___1___5,simulated,simulated,simulated
12661,0,1,2,3,1,3,0,0,4,0.3199212260944926,1.2234320185081398,0.5835895663191546,2___3___5,simulated,simulated,simulated
12644,0,1,0,1,2,1,3,0,4,0.31991953679644713,1.3887625478054455,0.7489234742125512,2___1___5,simulated,simulated,simulated
16273,0,1,2,0,3,1,4,0,1,0.31990794662961153,1.2880539724449025,0.6482380791856794,2___3___5,simulated,simulated,simulated
12845,0,1,2,1,3,3,4,0,1,0.31990787535812704,1.4276270024071898,0.7878112516909357,2___1___5,simulated,simulated,simulated
12887,0,1,2,0,2,3,2,4,3,0.31990349574601673,1.3357406151890825,0.695933623697049,2___3___5,simulated,simulated,simulated
9356,0,1,0,2,1,3,3,3,0,0.3199024096970875,1.3550333452181031,0.7152285258239282,2___3___4,simulated,simulated,simulated
4777,0,1,2,1,0,2,3,2,3,0.31989079260304143,1.3563722358175943,0.7165906506115114,2___2___4,simulated,simulated,simulated
12005,0,1,2,1,0,3,4,3,0,0.3198813013392181,1.4276270024071898,0.7878643997287536,2___1___5,simulated,simulated,simulated
14141,0,1,2,3,2,0,4,3,2,0.319876121230505,1.5355081461760767,0.8957559037150666,2___2___5,simulated,simulated,simulated
18215,0,1,2,3,4,1,1,0,5,0.31987392978175966,1.4997768965842988,0.8600290370207795,2___1___6,simulated,simulated,simulated
11643,0,1,0,2,0,0,3,0,4,0.3198390475560515,1.344321475012846,0.704643379900743,2___3___5,simulated,simulated,simulated
4706,0,1,2,3,3,2,2,2,1,0.31982273794248894,1.313024674468847,0.6733791985838691,2___2___4,simulated,simulated,simulated
6150,0,1,2,3,3,0,1,1,2,0.3197875803649599,1.258716972024878,0.6191418112949583,2___2___4,simulated,simulated,simulated
17803,0,1,2,3,4,3,2,0,1,0.31977227386958407,1.5176622266818027,0.8781176789426346,2___1___5,simulated,simulated,simulated
9955,0,1,2,2,1,1,3,0,1,0.319767784264507,1.3787445741244433,0.7392090055954292,2___3___4,simulated,simulated,simulated
14516,0,1,0,2,2,3,3,4,2,0.3197492025077624,1.4787977720800585,0.8392993670645337,2___1___5,simulated,simulated,simulated
12658,0,1,2,3,1,0,4,3,3,0.31974809930113435,1.4599293608918222,0.8204331622895535,2___2___5,simulated,simulated,simulated
14616,0,1,2,3,4,4,0,0,4,0.3197402307938171,1.2880539724449025,0.6485735108572683,2___3___5,simulated,simulated,simulated
5363,0,0,1,0,2,1,1,3,3,0.3196905839435378,1.1653120372769097,0.5259308693898341,2___2___4,simulated,simulated,simulated
15320,0,1,2,2,3,4,4,1,0,0.3196468762405278,1.5499645851664352,0.9106708326853796,2___2___5,simulated,simulated,simulated
5318,0,1,0,2,0,0,3,3,0,0.319627966502273,1.2673222958123627,0.6280663628078167,2___2___4,simulated,simulated,simulated
9234,0,1,2,0,2,1,3,1,0,0.31961991140759394,1.266814624166375,0.627574801351187,2___3___4,simulated,simulated,simulated
4425,0,0,1,1,1,2,3,3,1,0.31961605173871854,1.2060386582874734,0.5668065548100363,2___2___4,simulated,simulated,simulated
14420,0,1,0,2,1,3,0,4,1,0.3196090624789605,1.338964518343484,0.699746393385563,2___3___5,simulated,simulated,simulated
15761,0,0,1,2,3,4,3,3,3,0.31959210105614955,1.2873555466504512,0.6481713445381521,2___2___5,simulated,simulated,simulated
4771,0,1,2,0,3,1,3,2,2,0.31958659443638404,1.268142924868644,0.6289697359958759,2___3___4,simulated,simulated,simulated
4833,0,1,0,0,2,0,3,1,3,0.31958572406443464,1.2067923934127363,0.567620945283867,2___2___4,simulated,simulated,simulated
20277,0,1,2,3,4,5,5,3,4,0.31957344044264424,1.6177197441131643,0.9785728632278758,2___1___6,simulated,simulated,simulated
8766,0,1,1,2,2,3,3,3,0,0.31953892331544465,1.3275694849758284,0.6884916383449391,2___1___4,simulated,simulated,simulated
11134,0,1,2,1,1,0,3,0,4,0.31953074210540566,1.2956594878693999,0.6565980036585886,2___2___5,simulated,simulated,simulated
12215,0,1,2,0,3,0,1,4,3,0.31952949259347285,1.2997945795900803,0.6607355944031346,2___2___5,simulated,simulated,simulated
14798,0,1,0,2,0,2,1,3,4,0.3195159268430656,1.3997193791529374,0.7606875254668062,2___1___5,simulated,simulated,simulated
11623,0,1,0,2,0,3,1,3,4,0.3195050342587522,1.4276270024071898,0.7886169338896853,2___1___5,simulated,simulated,simulated
9277,0,1,2,2,2,1,3,1,0,0.319476285162859,1.3667394237292325,0.7277868534035146,2___2___4,simulated,simulated,simulated
12270,0,1,1,2,2,0,0,3,4,0.31945370643755844,1.2997945795900798,0.660887166714963,2___2___5,simulated,simulated,simulated
13966,0,1,2,3,3,0,0,4,4,0.31945370643755844,1.29979457959008,0.6608871667149632,2___2___5,simulated,simulated,simulated
12201,0,1,2,2,1,3,3,0,4,0.3194139480713496,1.4708861922393142,0.832058296096615,2___2___5,simulated,simulated,simulated
4842,0,1,2,0,3,3,1,1,3,0.3194117572228743,1.1361754103308543,0.49735189588510575,2___3___4,simulated,simulated,simulated
15017,0,1,2,1,3,0,4,1,2,0.31941083775400414,1.4378528823833607,0.7990312068753525,2___2___5,simulated,simulated,simulated
15550,0,1,2,1,0,3,4,3,1,0.3194103075533796,1.4276270024071898,0.7888063873004305,2___1___5,simulated,simulated,simulated
12639,0,0,1,2,3,4,0,4,4,0.31940793360316944,1.2880539724449025,0.6492381052385636,2___3___5,simulated,simulated,simulated
16321,0,1,2,3,3,4,1,0,2,0.31940018394704084,1.3837559878126557,0.7449556199185741,2___2___5,simulated,simulated,simulated
16354,0,1,0,0,2,3,1,4,2,0.3193859422760381,1.2997945795900798,0.6610226950380036,2___2___5,simulated,simulated,simulated
16157,0,1,2,3,3,1,0,0,4,0.31938119306923096,1.1911296600235073,0.5523672738850454,2___2___5,simulated,simulated,simulated
12651,0,1,2,2,3,3,0,4,0,0.31938081718378664,1.3788729725172009,0.7401113381496276,2___2___5,simulated,simulated,simulated
8021,0,1,2,1,1,3,2,3,2,0.3193686320558915,1.3087063197245463,0.6699690556127633,2___3___4,simulated,simulated,simulated
16566,0,1,2,3,4,4,0,2,3,0.31935111665118265,1.4294329157328527,0.7907306824304874,2___2___5,simulated,simulated,simulated
14061,0,1,2,0,1,3,4,0,4,0.31933855082662,1.2234320185081398,0.5847549168548998,2___2___5,simulated,simulated,simulated
4965,0,1,2,0,3,3,1,2,3,0.3193368911206278,1.268142924868644,0.6294691426273884,2___3___4,simulated,simulated,simulated
9774,0,1,0,0,1,0,2,3,0,0.31933268696886685,1.1791320471765516,0.5404666732388179,2___2___4,simulated,simulated,simulated
14642,0,1,2,2,3,0,4,3,2,0.31933203630752227,1.5451260869240777,0.9064620143090332,2___3___5,simulated,simulated,simulated
4165,0,1,2,0,0,3,3,1,2,0.3193004595232569,1.1755326713161258,0.536931752269612,2___2___4,simulated,simulated,simulated
17486,0,0,1,2,3,3,2,4,4,0.31928272447357786,1.3503545228057316,0.7117890738585759,2___2___5,simulated,simulated,simulated
15375,0,1,2,3,4,2,1,4,3,0.3192804390225634,1.5230443624786616,0.8844834844335348,2___3___5,simulated,simulated,simulated
11261,0,1,0,2,3,4,0,1,1,0.3192774818192432,1.338964518343484,0.7004095547049976,2___2___5,simulated,simulated,simulated
11672,0,1,2,3,4,0,2,1,3,0.31927372203647497,1.5499645851664352,0.9114171410934853,2___2___5,simulated,simulated,simulated
15036,0,1,1,2,3,4,0,1,0,0.31926084278920763,1.338964518343484,0.7004428327650687,2___2___5,simulated,simulated,simulated
15438,0,1,2,2,3,4,3,3,4,0.31924393251269834,1.4378528823833607,0.7993650173579641,2___2___5,simulated,simulated,simulated
3517,0,0,1,1,2,0,3,2,2,0.31923967229232453,1.3667394237292325,0.7282600791445835,2___2___4,simulated,simulated,simulated
15578,0,0,1,2,3,2,0,4,1,0.31923602746411195,1.2944585999357237,0.6559865450074998,2___2___5,simulated,simulated,simulated
9672,0,1,2,3,2,3,1,1,2,0.31922838629691297,1.331390737461178,0.692933964867352,2___2___4,simulated,simulated,simulated
14042,0,0,1,2,3,4,0,4,1,0.3192251348797983,1.322366223189976,0.6839159534303794,2___2___5,simulated,simulated,simulated
15923,0,1,2,2,3,4,1,3,3,0.3191934696789429,1.4777537725080858,0.8393668331502,2___2___5,simulated,simulated,simulated
10307,0,1,2,2,2,3,3,3,3,0.31918783876118706,1.2741602198671025,0.6357845423447284,2___2___4,simulated,simulated,simulated
4997,0,1,1,1,2,1,3,3,1,0.3191793574275761,1.2673222958123629,0.6289635809572107,2___2___4,simulated,simulated,simulated
11008,0,1,2,3,1,3,2,2,3,0.3191786994714927,1.3550333452181031,0.7166759462751178,2___3___4,simulated,simulated,simulated
3338,0,1,2,3,3,1,1,2,2,0.3191757987547432,1.3454154044701023,0.7070638069606159,2___2___4,simulated,simulated,simulated
1078,0,0,1,1,1,1,2,2,2,0.3191699642220418,1.09502430950862,0.45668438106453646,2___2___3,simulated,simulated,simulated
5042,0,1,2,0,3,3,2,3,3,0.31916709838389057,1.2626076399212407,0.6242734431534596,2___2___4,simulated,simulated,simulated
20979,0,1,2,1,3,4,1,5,6,0.3191620059151623,1.442415464559099,0.8040914527287744,2___2___7,simulated,simulated,simulated
16494,0,1,2,0,3,3,4,0,3,0.31915755552594405,1.2880539724449025,0.6497388613930144,2___3___5,simulated,simulated,simulated
12458,0,0,1,2,3,1,3,4,2,0.3191554852886127,1.4628343807397768,0.8245234101625514,2___2___5,simulated,simulated,simulated
3777,0,1,0,0,0,0,2,3,2,0.3191548575795262,1.0825205453494116,0.4442108301903591,2___2___4,simulated,simulated,simulated
8640,0,0,1,0,0,0,2,3,2,0.3191476888204505,0.9625157303125706,0.3242203526716696,2___2___4,simulated,simulated,simulated
16796,0,1,2,3,4,2,2,1,3,0.3191435368852107,1.5451260869240777,0.9068390131536563,2___3___5,simulated,simulated,simulated
17682,0,1,2,2,1,0,3,2,4,0.31914130923328643,1.4599293608918222,0.8216467424252494,2___2___5,simulated,simulated,simulated
17329,0,0,1,2,3,1,0,4,0,0.31913621436240946,1.2656907558056198,0.6274183270808009,2___3___5,simulated,simulated,simulated
16414,0,1,2,1,2,3,0,4,2,0.3191275465701384,1.340292819045753,0.7020377259054762,2___2___5,simulated,simulated,simulated
13850,0,1,2,3,4,0,1,4,4,0.3190999849082097,1.4777537725080858,0.8395538026916665,2___2___5,simulated,simulated,simulated
10597,0,0,1,2,3,0,1,1,3,0.31909816258202994,1.3166126536283365,0.6784163284642766,2___1___4,simulated,simulated,simulated
17437,0,1,2,1,0,3,3,4,3,0.31909801323481535,1.4058377122580719,0.7676416857884412,2___2___5,simulated,simulated,simulated
16736,0,1,2,2,3,0,4,0,1,0.3190884202367048,1.5067053953343108,0.8685285548609012,2___1___5,simulated,simulated,simulated
11728,0,1,2,3,2,3,0,4,0,0.3190783976449003,1.3788729725172009,0.7407161772274002,2___2___5,simulated,simulated,simulated
10129,0,1,0,2,2,3,1,1,3,0.31907768530834946,1.258716972024878,0.6205616014081792,2___3___4,simulated,simulated,simulated
7991,0,1,2,3,2,2,1,2,2,0.31906776843685014,1.3748153674272858,0.7366798305535855,2___3___4,simulated,simulated,simulated
17933,0,1,2,3,2,4,0,4,0,0.31906750506058734,1.4067805957714532,0.7686455856502785,2___2___5,simulated,simulated,simulated
14444,0,1,2,3,4,3,2,0,2,0.31906304228938676,1.4849161051851931,0.8467900206064196,2___2___5,simulated,simulated,simulated
21270,3,1,2,0,1,2,3,1,2,0.3190608767061498,1.277172512017629,0.6390507586053293,2___2___4,"[AM-36]  Pipil (Uto-Aztecan, Aztecan)",americas,real
8018,0,1,2,3,1,2,0,1,2,0.3190608767061498,1.277172512017629,0.6390507586053293,2___2___4,simulated,simulated,simulated
12239,0,0,1,2,3,4,3,1,3,0.31905841197669016,1.4276270024071895,0.7895101784538092,2___1___5,simulated,simulated,simulated
14326,0,1,0,2,3,2,1,4,0,0.31905024322910425,1.484916105185193,0.8468156187269844,2___2___5,simulated,simulated,simulated
14482,0,1,0,2,3,4,1,4,0,0.3190393506447915,1.5128237284394452,0.8747450271498622,2___2___5,simulated,simulated,simulated
11322,0,0,1,2,3,3,1,2,4,0.31903737995936154,1.4385838337546817,0.8005090738359586,2___1___5,simulated,simulated,simulated
9953,0,0,1,2,2,0,3,0,1,0.3189916269084363,1.2394561994584374,0.6014729456415648,2___2___4,simulated,simulated,simulated
15919,0,1,0,2,0,3,3,4,0,0.31899027527993074,1.464252961573077,0.8262724110132156,2___2___5,simulated,simulated,simulated
3330,0,0,0,0,0,1,2,3,2,0.3189887087831126,0.9625157303125708,0.3245383127463456,2___2___4,simulated,simulated,simulated
10890,0,1,2,3,3,2,1,1,0,0.31898298287803595,1.258716972024878,0.6207510062688062,2___3___4,simulated,simulated,simulated
13836,0,1,2,3,0,4,2,1,0,0.3189825890808189,1.4599293608918222,0.8219641827301845,2___2___5,simulated,simulated,simulated
8366,0,1,2,0,0,0,3,1,3,0.3189780016503856,1.0946066569466746,0.4566506536459034,2___3___4,simulated,simulated,simulated
10342,0,0,0,0,0,1,2,1,3,0.31897781619879784,0.9904233535668229,0.3524677211692272,2___2___4,simulated,simulated,simulated
15755,0,1,2,1,0,3,3,3,4,0.31896962102723525,1.3206409862258164,0.6827017441713459,2___1___5,simulated,simulated,simulated
8746,0,1,1,1,0,1,2,2,3,0.3189482782431934,1.2060386582874731,0.5681421018010864,2___2___4,simulated,simulated,simulated
6830,0,0,1,2,1,1,3,2,1,0.3189382617257066,1.366445275397697,0.7285687519462838,2___2___4,simulated,simulated,simulated
8783,0,1,0,1,0,0,2,2,3,0.31892537954389266,1.2060386582874731,0.5681878991996878,2___2___4,simulated,simulated,simulated
7601,0,0,1,1,1,2,3,2,0,0.3189191493154593,1.3166126536283365,0.6787743549974179,2___1___4,simulated,simulated,simulated
