,Unnamed: 0,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],Language,Area,dist_to_hull,r patterns,theta patterns
13134,13134,0,1,2,0,2,3,4,1,1,0.2651340586512325,1.1719162055571224,simulated13135,simulated,0.08664831475116616,3.0,2.0
13135,13135,0,0,1,1,2,3,0,3,4,0.23857395205468104,0.9849625627199164,simulated13136,simulated,0.07537240709965408,2.0,2.0
13136,13136,0,1,2,3,0,4,2,2,1,0.29511077859402124,1.3468995903227965,simulated13137,simulated,0.09208413832109727,1.0,2.0
13137,13137,0,0,1,2,3,4,4,4,0,0.3155520394848781,1.2416647959567806,simulated13138,simulated,0.051156682054034515,1.0,2.0
13138,13138,0,1,2,0,3,4,1,3,1,0.24627938709193756,1.1343456949593165,simulated13139,simulated,0.09761222703020102,3.0,2.0
13139,13139,0,0,1,1,2,0,3,4,2,0.2295000255314712,1.1192550036471975,simulated13140,simulated,0.11105411218786568,1.0,2.0
13140,13140,0,0,1,0,1,2,3,4,0,0.18015235580686928,0.8384454117953001,simulated13141,simulated,0.09465570447700307,2.0,2.0
13141,13141,0,1,2,3,4,4,0,4,3,0.3652037335141516,1.3862714716852351,simulated13142,simulated,0.031160792509982868,3.0,2.0
13142,13142,0,1,2,3,0,0,4,0,2,0.29985001124768473,1.3261627744716704,simulated13143,simulated,0.08333978831107709,3.0,2.0
13143,13143,0,1,2,3,4,4,1,4,2,0.3584231968478577,1.449595447779831,simulated13144,simulated,0.049707674170961946,3.0,2.0
13144,13144,0,1,2,3,4,2,4,1,1,0.3550958330972058,1.4812275119938705,simulated13145,simulated,0.05696147341241424,3.0,2.0
13145,13145,0,1,2,3,2,0,4,1,4,0.33413850938518386,1.4511513356678034,simulated13146,simulated,0.07399855233169461,2.0,2.0
13146,13146,0,1,0,2,3,1,4,4,3,0.313057563200152,1.390543817222387,simulated13147,simulated,0.08311872855509524,1.0,3.0
13147,13147,0,1,2,2,3,4,0,2,2,0.2965751262465919,1.2731786163163503,simulated13148,simulated,0.07602512427077993,2.0,2.0
13148,13148,0,1,2,0,3,3,4,0,4,0.277622727316682,1.1905676382624828,simulated13149,simulated,0.07811899320570465,2.0,3.0
13149,13149,0,1,0,2,3,4,0,2,2,0.2882901378794811,1.2260080266774271,simulated13150,simulated,0.07472938657079715,2.0,3.0
13150,13150,0,0,0,1,2,0,3,4,3,0.25944164881204124,1.0509696332643377,simulated13151,simulated,0.06808142899753741,2.0,3.0
13151,13151,0,1,2,2,3,4,1,2,1,0.2769545922622956,1.3313374068795472,simulated13152,simulated,0.10680679632566424,1.0,2.0
13152,13152,0,1,2,2,3,4,4,1,4,0.3031360537118881,1.4353083059807925,simulated13153,simulated,0.1016942772742946,3.0,2.0
13153,13153,0,1,0,2,3,4,4,0,1,0.30303468022585145,1.3665322827698694,simulated13154,simulated,0.0881971006589547,1.0,2.0
13154,13154,0,1,2,3,3,3,1,4,3,0.328433776192419,1.3202256919009716,simulated13155,simulated,0.054147340427653484,2.0,2.0
13155,13155,0,0,1,2,0,2,3,4,4,0.2651081517132947,1.0823674338888811,simulated13156,simulated,0.0687955547352858,2.0,3.0
13156,13156,0,0,1,0,0,2,3,4,2,0.17008234032281555,0.7192491075916787,simulated13157,simulated,0.06911122870459356,2.0,2.0
13157,13157,0,1,0,2,2,3,0,0,4,0.29051038102199844,1.0865829196877863,simulated13158,simulated,0.044776084486131115,2.0,2.0
13158,13158,0,1,1,2,1,3,4,2,0,0.3144067736394316,1.3288673115599738,simulated13159,simulated,0.06960694724560637,2.0,2.0
13159,13159,0,0,1,2,3,4,1,3,4,0.29395513161060904,1.2254977910851508,simulated13160,simulated,0.06908227006045604,2.0,2.0
13160,13160,0,1,1,2,3,2,4,3,2,0.3468944555594935,1.4346044977547932,simulated13161,simulated,0.058657807366541775,2.0,3.0
13161,13161,0,1,2,1,3,0,4,0,1,0.25224901070334216,1.2745057638355988,simulated13162,simulated,0.11972623969205025,1.0,1.0
13162,13162,0,1,2,3,1,4,1,2,4,0.31697344889198603,1.3547671137893078,simulated13163,simulated,0.07220797683199214,3.0,1.0
13163,13163,0,1,2,2,2,2,3,4,1,0.30093185321727645,1.3012672824371998,simulated13164,simulated,0.07737215469974774,2.0,2.0
13164,13164,0,1,2,3,1,3,0,4,3,0.3271849755761873,1.27934401872565,simulated13165,simulated,0.04727043442431829,3.0,2.0
13165,13165,0,1,2,3,2,0,2,4,2,0.27648476345684325,1.3775725128760192,simulated13166,simulated,0.11640587621498175,2.0,2.0
13166,13166,0,1,2,3,3,2,4,1,0,0.3766135479777102,1.4269646663041504,simulated13167,simulated,0.02801627977505056,3.0,2.0
13167,13167,0,1,1,2,3,2,3,4,2,0.3125951766420183,1.386620095989669,simulated13168,simulated,0.08279810220762321,2.0,3.0
13168,13168,0,0,1,1,0,2,3,3,4,0.20164240617728896,0.978294938584684,simulated13169,simulated,0.1102210422986902,2.0,2.0
13169,13169,0,1,2,3,4,1,1,2,3,0.3295491331913407,1.4223518417038754,simulated13170,simulated,0.07324224937825838,1.0,1.0
13170,13170,0,0,1,2,3,4,4,2,3,0.2900082300563065,1.2413916678236814,simulated13171,simulated,0.07611398711195577,1.0,2.0
13171,13171,0,1,1,2,3,4,2,2,3,0.3064607918638991,1.3373803759926608,simulated13172,simulated,0.07907697718760001,2.0,3.0
13172,13172,0,0,1,2,3,0,3,4,2,0.2544796234799602,1.1609529630863928,simulated13173,simulated,0.09488548199435808,1.0,2.0
13173,13173,0,1,2,1,3,4,4,4,0,0.2716767215050133,1.34083246699159,simulated13174,simulated,0.11385692461904272,1.0,2.0
13174,13174,0,0,1,0,2,3,1,4,2,0.17214497065866965,0.8490524108040883,simulated13175,simulated,0.10543282129609996,2.0,2.0
13175,13175,0,1,2,3,4,0,1,0,3,0.3110265108574628,1.3737454065825143,simulated13176,simulated,0.0817889631559198,1.0,1.0
13176,13176,0,1,0,2,3,4,0,0,3,0.3092463049544478,1.2113419833880852,simulated13177,simulated,0.0513052868035884,2.0,3.0
13177,13177,0,1,2,0,3,1,4,1,4,0.2728357805906392,1.1946347862769051,simulated13178,simulated,0.08363707411608395,3.0,2.0
13178,13178,0,1,2,3,4,3,3,4,1,0.30746945822218663,1.4121174725364147,simulated13179,simulated,0.09286074374359954,2.0,2.0
13179,13179,0,1,2,0,1,0,3,0,4,0.2091966221317716,1.0248632826534332,simulated13180,simulated,0.1121076396165944,2.0,2.0
13180,13180,0,1,0,1,2,2,3,3,4,0.2324508008290904,1.1906499051539061,simulated13181,simulated,0.12240620253233668,1.0,3.0
13181,13181,0,1,2,1,2,3,4,4,3,0.27256579090649313,1.3247938506460015,simulated13182,simulated,0.10981612332671943,2.0,2.0
13182,13182,0,1,1,2,2,2,3,4,4,0.3560809009254113,1.3431096418764727,simulated13183,simulated,0.03157347721576866,1.0,2.0
13183,13183,0,0,1,0,2,3,4,3,3,0.2104784269196065,0.9151659625646756,simulated13184,simulated,0.0881376039886346,3.0,3.0
13184,13184,0,1,2,2,3,1,0,2,4,0.27312173894086755,1.2308411560679535,simulated13185,simulated,0.09057669961962836,2.0,1.0
13185,13185,0,1,1,2,1,3,1,1,4,0.2862120910849615,1.1657721549233806,simulated13186,simulated,0.06474882432596665,2.0,3.0
13186,13186,0,1,2,0,1,1,3,4,1,0.2457695794563579,1.1091844766061234,simulated13187,simulated,0.09309094657124337,2.0,2.0
13187,13187,0,1,2,1,2,3,4,1,0,0.26057776913133424,1.2783357424262385,simulated13188,simulated,0.11232971292850254,2.0,1.0
13188,13188,0,1,2,1,1,3,0,4,2,0.27423326388634073,1.076145517314448,simulated13189,simulated,0.058609766843507424,2.0,2.0
13189,13189,0,0,1,0,2,3,4,0,0,0.2047957196652569,0.8343993807155842,simulated13190,simulated,0.0699112976118095,3.0,3.0
13190,13190,0,1,2,2,3,4,1,0,4,0.28306312314092685,1.3348811309015334,simulated13191,simulated,0.10152040116838966,2.0,1.0
13191,13191,0,1,2,0,3,4,3,3,2,0.2485223662966525,1.176219115743217,simulated13192,simulated,0.10377201257891544,3.0,2.0
13192,13192,0,1,0,0,1,2,3,4,1,0.1796656803750083,0.9773485674700432,simulated13193,simulated,0.131568593747905,2.0,2.0
13193,13193,0,1,2,3,1,0,4,2,0,0.32149458401712216,1.411467582327914,simulated13194,simulated,0.07898372795498634,3.0,1.0
13194,13194,0,1,2,1,1,3,4,3,4,0.27570685067208034,1.2459514992327572,simulated13195,simulated,0.0910511550718172,2.0,3.0
13195,13195,0,1,2,2,2,3,1,0,4,0.2610935303142796,1.1870901186439904,simulated13196,simulated,0.09361522912757067,1.0,2.0
13196,13196,0,1,0,2,1,3,4,4,4,0.3020159190762177,1.3222465980315363,simulated13197,simulated,0.08044475095795572,2.0,3.0
13197,13197,0,1,0,2,3,3,4,0,2,0.31976600472155603,1.367282135163456,simulated13198,simulated,0.07194510198289022,1.0,3.0
13198,13198,0,1,2,1,3,4,1,3,0,0.2355993924770772,1.209489673437826,simulated13199,simulated,0.12307128869683084,2.0,1.0
13199,13199,0,1,0,0,2,1,3,4,3,0.19372989252960848,1.0504490118982737,simulated13200,simulated,0.13237342005250258,2.0,2.0
13200,13200,0,1,2,3,2,4,3,4,4,0.3050821417301861,1.4269379679639382,simulated13201,simulated,0.09813031856016248,2.0,2.0
13201,13201,0,1,2,0,3,4,2,4,2,0.24892881068107986,1.2036806980574983,simulated13202,simulated,0.10886006336769016,3.0,2.0
13202,13202,0,1,2,0,3,1,2,4,2,0.2366417813490125,1.1633629081623589,simulated13203,simulated,0.1128429039340906,3.0,2.0
13203,13203,0,1,2,2,2,3,0,1,4,0.2932984386187807,1.1478227820407734,simulated13204,simulated,0.05422561065155908,2.0,2.0
13204,13204,0,1,2,0,0,3,4,4,1,0.2470489488738272,1.0642866222878178,simulated13205,simulated,0.08288355225725688,2.0,2.0
13205,13205,0,1,2,2,2,2,3,2,4,0.27969775438621736,1.2478393326682609,simulated13206,simulated,0.08750387720932076,3.0,2.0
13206,13206,0,1,2,3,2,0,3,2,4,0.258567674289524,1.3238802727188217,simulated13207,simulated,0.12335649934511835,2.0,1.0
13207,13207,0,1,1,1,2,3,4,1,1,0.2514688376523773,1.1860950362091878,simulated13208,simulated,0.10285459626760242,2.0,2.0
13208,13208,0,1,2,3,1,2,4,4,0,0.3586385825994807,1.4500775984126613,simulated13209,simulated,0.04955676491525608,2.0,2.0
13209,13209,0,1,2,3,3,0,4,3,4,0.32122645190624244,1.3881450102312378,simulated13210,simulated,0.07463716449458954,2.0,3.0
13210,13210,0,0,1,2,1,3,0,0,4,0.2880214162698681,0.9763195112039932,simulated13211,simulated,0.02518288029968664,2.0,2.0
13211,13211,0,1,1,2,2,3,0,1,4,0.3494954930807814,1.1662843397219629,simulated13212,simulated,0.0031303427092712497,2.0,3.0
13212,13212,0,1,2,3,0,4,1,1,2,0.30600645601500176,1.2924874949243264,simulated13213,simulated,0.07065738561365427,2.0,2.0
13213,13213,0,1,0,2,3,0,1,4,2,0.2604925853856912,1.2657424633855523,simulated13214,simulated,0.10990845555336172,2.0,2.0
13214,13214,0,1,2,2,2,1,3,4,4,0.2929568970073302,1.3280545731141815,simulated13215,simulated,0.09047122936129956,1.0,3.0
13215,13215,0,1,2,1,0,3,4,3,3,0.2270176472281267,1.2398612882617537,simulated13216,simulated,0.13754330794981126,2.0,2.0
13216,13216,0,0,1,2,3,0,4,2,4,0.2837345116356924,1.1950680569511711,simulated13217,simulated,0.07302344751937337,1.0,3.0
13217,13217,0,1,2,2,3,0,4,0,0,0.27579190519643504,1.3691334823527663,simulated13218,simulated,0.11541664760084586,2.0,2.0
13218,13218,0,1,2,3,4,4,0,2,4,0.3812966699777121,1.3964503798020556,simulated13219,simulated,0.01739635864001391,3.0,2.0
13219,13219,0,1,2,1,0,2,3,1,4,0.2151741284030353,1.157800070373702,simulated13220,simulated,0.1327794934882904,3.0,1.0
13220,13220,0,1,2,3,4,3,4,2,3,0.3268578962824953,1.4749227747853435,simulated13221,simulated,0.08419341045653561,2.0,2.0
13221,13221,0,1,1,0,2,3,4,0,0,0.2562757725753721,1.0946323752269826,simulated13222,simulated,0.07989554786542656,2.0,2.0
13222,13222,0,1,2,3,1,2,2,2,4,0.30804644502501044,1.3555833397159744,simulated13223,simulated,0.08112268091555927,2.0,2.0
13223,13223,0,1,2,1,0,0,3,4,3,0.20347487424998326,1.1726312923509774,simulated13224,simulated,0.1472033479151695,1.0,3.0
13224,13224,0,1,1,0,2,0,3,4,3,0.2417501629611196,1.0965569898716625,simulated13225,simulated,0.09452597332387294,2.0,2.0
13225,13225,0,1,1,2,2,3,1,4,2,0.31193958300991903,1.2456425517308023,simulated13226,simulated,0.055474816772308345,1.0,3.0
13226,13226,0,0,0,1,2,2,3,4,0,0.29017732422201026,1.0883395736237755,simulated13227,simulated,0.04541684737911466,2.0,3.0
13227,13227,0,0,1,0,2,0,3,4,3,0.18394975483943354,0.8369680945343425,simulated13228,simulated,0.09059508416681217,2.0,2.0
13228,13228,0,1,2,3,1,2,1,3,4,0.28623535400375144,1.2982699571031555,simulated13229,simulated,0.09115778514346164,2.0,1.0
13229,13229,0,1,1,2,2,3,2,3,4,0.2851438336829881,1.2364407498768193,simulated13230,simulated,0.07991600660498306,2.0,3.0
13230,13230,0,1,1,2,3,4,1,3,3,0.32629662933421044,1.3494335832146007,simulated13231,simulated,0.06201506975773587,2.0,2.0
13231,13231,0,1,2,3,3,3,1,2,4,0.3277045408519492,1.3017410535959042,simulated13232,simulated,0.05121173250383995,1.0,2.0
13232,13232,0,1,2,0,3,0,1,4,4,0.2299850863152475,1.0951725173375444,simulated13233,simulated,0.10577296375396204,2.0,3.0
13233,13233,0,0,1,2,3,3,4,2,0,0.31771152144348136,1.2305305613237014,simulated13234,simulated,0.046816596160663984,1.0,3.0
13234,13234,0,1,2,1,3,1,4,1,3,0.273298284144492,1.2901269067099226,simulated13235,simulated,0.10221501611180107,2.0,2.0
13235,13235,0,1,2,3,1,3,4,1,0,0.3438677170687372,1.4055483420556918,simulated13236,simulated,0.05588286913804559,2.0,2.0
13236,13236,0,1,2,0,3,0,2,4,3,0.2179182294858213,1.1380105322614025,simulated13237,simulated,0.12613949603760916,2.0,2.0
13237,13237,0,1,2,0,0,2,3,4,3,0.2378163292862019,1.0664028177744629,simulated13238,simulated,0.0923507255879481,2.0,3.0
13238,13238,0,1,2,3,3,2,1,0,4,0.3303834599445397,1.2961323723816789,simulated13239,simulated,0.04749188778137222,2.0,2.0
13239,13239,0,1,1,2,2,0,1,3,4,0.27691167158236385,1.1822197294190058,simulated13240,simulated,0.0771577451500595,1.0,3.0
13240,13240,0,1,1,1,2,1,3,4,1,0.24073032498420702,1.1766046274296398,simulated13241,simulated,0.11148830983962654,2.0,3.0
13241,13241,0,1,2,3,3,3,0,3,4,0.3292420471636881,1.2168811478025638,simulated13242,simulated,0.03278245290750266,3.0,2.0
13242,13242,0,1,2,2,2,2,2,3,4,0.22372045377915414,1.136416182039054,simulated13243,simulated,0.12014153698594605,3.0,2.0
13243,13243,0,1,0,1,2,3,0,4,4,0.22178127111846105,1.0666147606428409,simulated13244,simulated,0.10810494239677587,2.0,3.0
13244,13244,0,1,2,1,3,2,4,1,2,0.29381322654748404,1.3265507562078531,simulated13245,simulated,0.08933537187474448,3.0,1.0
13245,13245,0,1,2,3,2,4,1,2,0,0.3240212116180494,1.3929758987484508,simulated13246,simulated,0.07285277656064368,2.0,1.0
13246,13246,0,1,2,1,3,4,3,3,1,0.252085118666918,1.2926660788220043,simulated13247,simulated,0.12350554968755685,2.0,2.0
13247,13247,0,1,2,3,2,4,2,1,2,0.31867982081240864,1.4049407903359428,simulated13248,simulated,0.08045565734751813,2.0,2.0
13248,13248,0,1,2,2,1,3,4,3,3,0.28754784882654194,1.3894632802089784,simulated13249,simulated,0.10791100826772383,3.0,2.0
13249,13249,0,1,2,1,3,0,3,4,4,0.2217561766167797,1.2783161151962097,simulated13250,simulated,0.1503643645522844,1.0,2.0
13250,13250,0,1,2,3,3,4,4,2,1,0.3546739587676251,1.4473012827105924,simulated13251,simulated,0.05314595718298328,1.0,2.0
13251,13251,0,0,0,1,2,1,3,4,4,0.2756075549710024,1.0857624779614576,simulated13252,simulated,0.059202041359654685,1.0,3.0
13252,13252,0,1,2,3,0,3,4,1,2,0.3199402794319797,1.36935788549158,simulated13253,simulated,0.07218381357338427,2.0,2.0
13253,13253,0,1,2,1,3,4,2,4,1,0.2536356556068595,1.3244029541829576,simulated13254,simulated,0.12829605824508405,1.0,1.0
13254,13254,0,1,2,1,3,1,2,4,1,0.2424783826107446,1.266355539692138,simulated13255,simulated,0.12767115013539646,2.0,2.0
13255,13255,0,0,1,2,0,3,4,0,2,0.26731691425477866,1.0527655970667724,simulated13256,simulated,0.06072120345768734,2.0,2.0
13256,13256,0,0,1,2,3,4,3,1,4,0.295186832275532,1.224798063734445,simulated13257,simulated,0.06773115965317407,2.0,2.0
13257,13257,0,1,1,2,3,4,1,1,4,0.34260201813116464,1.327916237108447,simulated13258,simulated,0.041779324566286184,3.0,3.0
13258,13258,0,1,2,3,4,0,4,2,1,0.3148853607568949,1.458907243694182,simulated13259,simulated,0.09406779512626184,1.0,1.0
13259,13259,0,0,1,2,2,3,4,1,4,0.321242979079748,1.1690670470114708,simulated13260,simulated,0.031120036202745244,1.0,2.0
13260,13260,0,1,2,3,0,4,0,2,2,0.3126382616001453,1.2477052114740177,simulated13261,simulated,0.05521061229079933,2.0,2.0
13261,13261,0,1,2,0,3,2,3,4,4,0.2440847759109757,1.1922144839673006,simulated13262,simulated,0.11131811584144524,2.0,2.0
13262,13262,0,1,2,3,4,0,3,3,1,0.2897835205928472,1.3761684081898606,simulated13263,simulated,0.10309301692616624,2.0,2.0
13263,13263,0,0,1,2,3,0,1,4,3,0.2662824804163917,1.16798516518664,simulated13264,simulated,0.08473815829347921,1.0,2.0
13264,13264,0,1,2,3,1,1,4,3,2,0.3368638479222961,1.415523048470975,simulated13265,simulated,0.06471879733094289,3.0,2.0
13265,13265,0,1,2,2,0,3,4,3,2,0.2470618541395924,1.3260139018505162,simulated13266,simulated,0.13505742483202332,2.0,1.0
13266,13266,0,1,1,0,2,3,2,4,4,0.2323127174668853,1.1082582572505206,simulated13267,simulated,0.10609168739238273,2.0,2.0
13267,13267,0,1,2,3,4,2,2,1,2,0.3523507837083564,1.4673080873366668,simulated13268,simulated,0.05794733501902364,3.0,2.0
13268,13268,0,1,0,0,2,1,3,2,4,0.17947058817554984,1.023747287991552,simulated13269,simulated,0.1410182952864722,3.0,2.0
13269,13269,0,1,2,3,3,4,0,2,3,0.35791188351741776,1.2972660327092296,simulated13270,simulated,0.020724113404401338,2.0,2.0
13270,13270,0,0,1,2,2,3,2,4,2,0.25080986586926124,1.0364398619305044,simulated13271,simulated,0.07364014113183441,2.0,2.0
13271,13271,0,1,1,1,0,1,2,3,4,0.16569689121161835,1.0171293955869374,simulated13272,simulated,0.15318973780420628,2.0,3.0
13272,13272,0,1,2,2,0,0,3,4,2,0.22748603346492915,1.2614828409744925,simulated13273,simulated,0.14138921153357528,2.0,2.0
13273,13273,0,1,0,2,0,3,4,2,2,0.2377670284996629,1.2368223754342644,simulated13274,simulated,0.12639640958007686,1.0,3.0
13274,13274,0,1,0,0,2,0,3,0,4,0.17379926577727325,0.9466142052886756,simulated13275,simulated,0.13118466617558944,2.0,2.0
13275,13275,0,1,0,0,2,1,2,3,4,0.14517130925807442,0.975762886226428,simulated13276,simulated,0.16505648053904332,2.0,2.0
13276,13276,0,1,1,2,3,4,3,3,4,0.3366760893598102,1.411716503145029,simulated13277,simulated,0.06415297526245888,2.0,3.0
13277,13277,0,0,1,1,0,1,2,3,4,0.18899189418722676,0.9464402675582099,simulated13278,simulated,0.11627325587294475,2.0,3.0
13278,13278,0,1,2,1,3,3,3,4,2,0.25033318059881426,1.296098130675497,simulated13279,simulated,0.12591573285036348,2.0,2.0
13279,13279,0,1,0,2,3,4,2,0,2,0.26160288353115124,1.265254288134626,simulated13280,simulated,0.10872532150641533,2.0,2.0
13280,13280,0,1,1,2,1,1,3,4,0,0.32864233760498274,1.31143280581179,simulated13281,simulated,0.05220384665411943,2.0,2.0
13281,13281,0,1,2,3,2,4,1,0,3,0.3187420163234793,1.375535305610344,simulated13282,simulated,0.07457922165622498,1.0,1.0
13282,13282,0,1,2,3,2,2,1,4,4,0.3404691916212206,1.4036724432645142,simulated13283,simulated,0.058845532371715574,2.0,2.0
13283,13283,0,1,2,1,3,1,3,1,4,0.2273033744063353,1.215005243029594,simulated13284,simulated,0.13229877922804215,2.0,2.0
13284,13284,0,1,2,0,3,3,0,1,4,0.262681530190525,1.0107167467470342,simulated13285,simulated,0.05688595003353621,3.0,2.0
13285,13285,0,0,1,2,1,3,4,2,1,0.2910155481057965,1.2000717173399806,simulated13286,simulated,0.06689020600583193,2.0,2.0
13286,13286,0,1,2,3,4,2,0,4,0,0.3666326047151545,1.3868503656462343,simulated13287,simulated,0.02987005145144593,3.0,2.0
13287,13287,0,1,0,2,3,4,1,1,2,0.2963467420753429,1.2893838054100994,simulated13288,simulated,0.07948210267526186,2.0,3.0
13288,13288,0,1,2,0,1,2,3,3,4,0.2486015351127253,1.1155120199909,simulated13289,simulated,0.0915900382045174,1.0,2.0
13289,13289,0,1,2,3,2,0,0,4,3,0.30649726573853586,1.3050814029447964,simulated13290,simulated,0.07265707266531976,2.0,1.0
13290,13290,0,1,2,3,0,4,3,4,0,0.2580871305875241,1.3134418775306642,simulated13291,simulated,0.12176427513440725,2.0,1.0
13291,13291,0,1,2,3,2,3,4,2,0,0.33958927854479226,1.4626375331699677,simulated13292,simulated,0.07002413333308136,2.0,2.0
13292,13292,0,0,1,2,3,2,2,4,4,0.26407438714580606,1.1347633987391308,simulated13293,simulated,0.08025888636213503,2.0,3.0
13293,13293,0,1,2,3,3,4,2,3,0,0.3178679940759825,1.3752718125161685,simulated13294,simulated,0.07538461165701876,2.0,2.0
13294,13294,0,0,0,0,1,1,2,3,4,0.148292630403285,0.6858376720829253,simulated13295,simulated,0.08006563212823807,2.0,3.0
13295,13295,0,1,2,3,2,2,4,3,3,0.3418286965541255,1.4674914175611442,simulated13296,simulated,0.0684088046260243,2.0,2.0
13296,13296,0,1,2,0,3,4,4,4,3,0.26175978671008115,1.2251013491507106,simulated13297,simulated,0.10056335368570343,2.0,2.0
13297,13297,0,1,1,2,0,1,3,4,2,0.2882807872569695,1.2875763115128092,simulated13298,simulated,0.08703276152473498,2.0,2.0
13298,13298,0,1,2,1,0,0,3,2,4,0.19707290145610207,1.146340449088128,simulated13299,simulated,0.14822587323881858,1.0,2.0
13299,13299,0,1,2,3,3,1,1,3,4,0.2970245666693594,1.277719224096495,simulated13300,simulated,0.07649959988163021,2.0,2.0
13300,13300,0,0,1,2,3,4,2,2,4,0.2700849921114843,1.1420592282301236,simulated13301,simulated,0.07583039720310136,2.0,2.0
13301,13301,0,0,1,2,3,1,2,2,4,0.2599895191197241,1.105328316185375,simulated13302,simulated,0.07839830727292092,3.0,2.0
13302,13302,0,1,0,0,2,3,4,1,3,0.21768727690649212,1.063254421616226,simulated13303,simulated,0.1114458029577146,3.0,2.0
13303,13303,0,1,2,2,3,2,4,1,1,0.3195690906794528,1.4043074065056635,simulated13304,simulated,0.07945600781847004,3.0,3.0
13304,13304,0,1,2,3,3,4,1,4,0,0.33750424152756753,1.3683833276916435,simulated13305,simulated,0.054773997492250925,1.0,2.0
13305,13305,0,1,2,2,3,1,4,2,4,0.2904300873879564,1.4109381039145097,simulated13306,simulated,0.10933101785407022,1.0,2.0
13306,13306,0,1,2,0,1,3,2,4,3,0.21837609615649997,1.1067505906169937,simulated13307,simulated,0.11944800005509015,2.0,1.0
13307,13307,0,1,2,3,3,1,0,4,4,0.3538311121807709,1.2876371743470587,simulated13308,simulated,0.022827572760814097,2.0,3.0
13308,13308,0,1,1,2,1,0,3,4,4,0.3079815291006225,1.3210687157438301,simulated13309,simulated,0.07436401295629176,2.0,2.0
13309,13309,0,1,2,0,3,3,2,3,4,0.23499981295434025,1.1537160622090803,simulated13310,simulated,0.11253883944166487,3.0,2.0
13310,13310,0,1,2,3,2,3,2,0,4,0.28155601510420225,1.3397901114756252,simulated13311,simulated,0.10396845328848754,1.0,2.0
13311,13311,0,0,1,0,2,3,2,3,4,0.15795289134459267,0.8377809018580776,simulated13312,simulated,0.1156691115698657,2.0,2.0
13312,13312,0,1,2,2,3,1,3,3,4,0.2550053842472104,1.3478675764457495,simulated13313,simulated,0.1315901858189584,2.0,2.0
13313,13313,0,0,1,0,2,0,2,3,4,0.13539117156789948,0.7622819688624969,simulated13314,simulated,0.11494671033599935,2.0,3.0
13314,13314,0,1,0,1,0,2,1,3,4,0.11222760413544508,0.8999159459139725,simulated13315,simulated,0.17762073546914572,2.0,2.0
13315,13315,0,1,2,3,0,4,2,2,3,0.2854178529938161,1.3460838487953868,simulated13316,simulated,0.10142478895421453,1.0,2.0
13316,13316,0,0,0,1,2,3,1,4,0,0.2286676580059268,0.9882242410475892,simulated13317,simulated,0.08571850191552861,3.0,2.0
13317,13317,0,0,1,2,3,3,4,0,1,0.34544192757077274,1.2209786799103246,simulated13318,simulated,0.017756372540327598,2.0,3.0
13318,13318,0,0,1,2,1,2,0,3,4,0.2713603482951368,0.9937587767589402,simulated13319,simulated,0.045030013088938746,2.0,3.0
13319,13319,0,1,0,1,2,3,4,4,4,0.2366572611756541,1.2203064526069705,simulated13320,simulated,0.12418659937224052,1.0,3.0
13320,13320,0,1,2,3,3,2,4,3,1,0.3561435072060641,1.4235370376027818,simulated13321,simulated,0.047404329128873234,3.0,2.0
13321,13321,0,1,2,0,3,4,1,3,3,0.2451246104804197,1.1400573287253613,simulated13322,simulated,0.09989749164217444,3.0,2.0
13322,13322,0,1,0,1,2,3,4,1,1,0.22721725923905955,1.181894140810302,simulated13323,simulated,0.12577405051523055,2.0,3.0
13323,13323,0,0,1,0,1,2,3,4,2,0.18375166006721588,0.8582141754681677,simulated13324,simulated,0.09702254853786996,3.0,2.0
13324,13324,0,1,2,3,4,3,1,4,2,0.34169610754876145,1.4331304163129253,simulated13325,simulated,0.06346288544502736,3.0,2.0
13325,13325,0,0,0,1,2,1,0,3,4,0.24584750643196784,0.868821503197132,simulated13326,simulated,0.04075219376719515,2.0,3.0
13326,13326,0,1,2,3,4,2,4,1,3,0.3448968313158673,1.4811133275478017,simulated13327,simulated,0.06706838339113562,3.0,1.0
13327,13327,0,1,2,0,3,4,0,4,3,0.2525541415773285,1.0758608859613972,simulated13328,simulated,0.07979444926582634,2.0,1.0
13328,13328,0,1,2,2,0,3,2,4,3,0.19477499566067055,1.1992816061546776,simulated13329,simulated,0.16103689977362196,2.0,1.0
13329,13329,0,1,1,2,1,3,2,0,4,0.2686796316052387,1.1923674396511827,simulated13330,simulated,0.08724087929088359,3.0,2.0
13330,13330,0,1,2,3,0,3,0,1,4,0.29116470377879633,1.1785092935302328,simulated13331,simulated,0.06245870791554153,2.0,2.0
13331,13331,0,1,2,3,3,2,2,4,0,0.3231496817723438,1.3809615981281982,simulated13332,simulated,0.0713318944374153,2.0,2.0
13332,13332,0,1,2,0,0,3,2,4,2,0.20933655805382625,1.019754905377565,simulated13333,simulated,0.11095295215358847,3.0,3.0
13333,13333,0,1,2,3,4,1,0,4,1,0.3577789053570797,1.3729393463535755,simulated13334,simulated,0.03580543733670013,2.0,1.0
13334,13334,0,1,1,2,2,3,3,4,1,0.34231344230402017,1.3570229191830403,simulated13335,simulated,0.047813698366998315,2.0,3.0
13335,13335,0,1,0,2,0,3,1,4,1,0.232944646237061,1.1593375458572246,simulated13336,simulated,0.11566762401873718,1.0,2.0
