,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],Language,Area,dist_to_hull
10800,0,1,2,1,0,2,3,0,2,0.20922300887317835,1.1296605041929353,simulated,simulated,0.13298781356606906
10801,0,1,0,2,2,0,3,1,1,0.2792723302226907,1.2000822960118929,simulated,simulated,0.07839671142981505
10802,0,1,2,3,2,2,3,1,2,0.3036128823279083,1.3197090564589853,simulated,simulated,0.07837554629005357
10803,0,1,2,2,2,3,0,1,0,0.2826482980975289,1.1159108531610964,simulated,simulated,0.05831945793218711
10804,0,1,2,1,1,3,2,2,0,0.2318564754054604,1.1110187138658478,simulated,simulated,0.10709839358685595
10805,0,1,1,1,0,2,0,3,3,0.15808660613926762,0.8840929023938804,simulated,simulated,0.12913883804402965
10806,0,1,2,1,3,3,3,1,0,0.22423983972098016,1.2061407627756142,simulated,simulated,0.13352898744129343
10807,0,1,2,3,3,3,2,1,1,0.324512003997824,1.3076336814024565,simulated,simulated,0.055501898060618005
10808,0,1,2,2,2,2,3,2,0,0.268423107701075,1.2168979182081796,simulated,simulated,0.09238212122578744
10809,0,1,2,3,1,3,0,2,2,0.32500483629444155,1.2372929076429071,simulated,simulated,0.04101577246172217
10810,0,1,2,1,2,2,2,1,3,0.18492436967080406,1.1012911896152333,simulated,simulated,0.15113878124727856
10811,0,1,2,3,0,2,2,2,2,0.26804000508717873,1.2757828871524324,simulated,simulated,0.10451464935289174
10812,0,1,2,3,0,0,3,3,1,0.22005681230464846,1.1816999987753691,simulated,simulated,0.1327604103450922
10813,0,1,2,1,1,3,3,1,2,0.2435652960149246,1.140660032506039,simulated,simulated,0.10154077281981602
10814,0,1,2,2,0,3,0,1,1,0.22888227822800022,1.0830506419361177,simulated,simulated,0.10443985941849945
10815,0,1,2,3,2,0,2,2,1,0.2637983185804855,1.3101358441451616,simulated,simulated,0.11551483780913974
10816,0,0,1,2,0,3,1,2,3,0.20620366783491573,0.9942007080422761,simulated,simulated,0.10893041174138482
10817,0,0,1,2,1,0,0,3,3,0.25038324368164244,0.9514631932948923,simulated,simulated,0.05710660655796291
10818,0,1,1,2,3,1,1,3,0,0.29067542898506193,1.2556982759900257,simulated,simulated,0.07833174240106675
10819,0,1,1,2,3,0,1,3,2,0.26821958715285454,1.2534113779676996,simulated,simulated,0.09986366725176052
10820,0,1,1,2,2,0,3,3,0,0.3136538768404371,1.2662728815904296,simulated,simulated,0.057925348795659734
10821,0,1,2,2,1,3,1,1,2,0.23499665508168688,1.1689521123164632,simulated,simulated,0.11557203327297334
10822,0,1,2,3,1,1,1,2,1,0.2897070649126172,1.254973035025259,simulated,simulated,0.07913039212013641
10823,0,1,2,3,2,1,0,3,1,0.30290936155145687,1.2625680535091206,simulated,simulated,0.06769756239240024
10824,0,1,2,3,2,0,3,2,0,0.24790399066178193,1.2925988511195503,simulated,simulated,0.12759751607413325
10825,0,1,0,2,2,2,3,1,2,0.28821299109889953,1.2117553096019464,simulated,simulated,0.07198456997438588
10826,0,1,2,3,1,1,0,0,1,0.32435361289811127,1.1880500324356018,simulated,simulated,0.03187224256610759
10827,0,1,2,3,2,3,3,1,3,0.27453106526444415,1.3012245666723972,simulated,simulated,0.10321629362556801
10828,0,0,1,2,1,3,0,0,0,0.27932295058203505,0.9424859781728522,simulated,simulated,0.026965179883492847
10829,0,1,1,2,2,3,0,1,0,0.33884535255952963,1.134372410842286,simulated,simulated,0.006930193881069688
10830,0,1,2,0,1,2,2,1,3,0.18578644298109281,0.9832299395668044,simulated,simulated,0.12675333284083598
10831,0,0,1,2,2,3,3,0,3,0.28511252621344396,1.0719392389586107,simulated,simulated,0.047130467651818386
10832,0,1,2,2,0,3,1,2,1,0.19507616333652056,1.1404257840009637,simulated,simulated,0.14899723150407865
10833,0,1,2,3,2,1,2,2,2,0.28480686563483903,1.3288798260330998,simulated,simulated,0.09862419378971736
10834,0,1,2,0,0,3,0,2,1,0.19872760159673886,0.8323058772961555,simulated,simulated,0.07509989183058699
10835,0,0,1,1,2,3,0,1,1,0.22355992393393942,0.9140709074215487,simulated,simulated,0.07530841503865923
10836,0,1,0,2,1,2,2,3,1,0.20520276952999672,1.1323822604362659,simulated,simulated,0.1374777652497097
10837,0,1,0,2,1,1,3,3,3,0.27980181827653494,1.2435216469483676,simulated,simulated,0.08654014803033053
10838,0,1,0,0,2,1,0,1,3,0.15249142358371515,0.7708197800325247,simulated,simulated,0.10112978054372501
10839,0,1,0,1,2,1,3,3,2,0.20327702248254886,1.1338616477697656,simulated,simulated,0.13965208893026534
10840,0,1,2,3,0,0,1,2,1,0.2558725633046508,1.214151424648261,simulated,simulated,0.10414767171206946
10841,0,1,2,1,0,0,1,1,3,0.13553214074778008,0.918794594177121,simulated,simulated,0.1608630018818939
10842,0,1,2,3,3,2,2,1,0,0.3154955978967462,1.3166861411658428,simulated,simulated,0.06613103892176503
10843,0,1,2,3,2,1,3,0,3,0.26480088931566237,1.2942422351129654,simulated,simulated,0.11135918943507467
10844,0,1,2,0,3,0,3,2,1,0.2014148473889903,1.0845591312865004,simulated,simulated,0.1316537864403375
10845,0,1,2,3,2,0,0,1,1,0.30904218364427694,1.2409201304285093,simulated,simulated,0.05737218784548425
10846,0,1,1,2,2,2,3,0,3,0.33134332937845556,1.2539825682634211,simulated,simulated,0.038130379099157986
10847,0,1,2,2,1,0,3,1,1,0.24199384389329381,1.2475666271909365,simulated,simulated,0.12439569281784418
10848,0,1,2,2,3,1,1,0,3,0.2427800085350973,1.2499781624844326,simulated,simulated,0.12411024983452758
10849,0,0,1,0,0,2,0,1,3,0.1192771027648118,0.4379861991157847,simulated,simulated,0.028225065763835867
10850,0,0,1,1,1,2,3,0,1,0.23466848129766182,0.9579461048958667,simulated,simulated,0.07380475582834745
10851,0,1,2,1,0,3,0,2,2,0.2019629974082222,1.0083621917624042,simulated,simulated,0.11591303640103613
10852,0,1,0,1,1,0,2,3,0,0.17406057888690374,0.982355321024,simulated,simulated,0.1380607096787257
10853,0,1,2,2,3,0,0,2,2,0.24447138348155018,1.1777165932916647,simulated,simulated,0.10803468794245277
10854,0,1,0,2,3,0,0,2,2,0.24406866716016218,1.1275493942355839,simulated,simulated,0.0984313709353017
10855,0,1,0,2,1,1,3,0,0,0.27135132943839935,1.1975490704226868,simulated,simulated,0.08565198016884623
10856,0,0,1,2,3,0,3,2,1,0.23288909010658365,1.100003437125408,simulated,simulated,0.10388026889551705
10857,0,1,1,2,3,1,3,3,0,0.30502037983701147,1.3170507229081116,simulated,simulated,0.0764731394449715
10858,0,1,2,3,0,2,1,2,2,0.2772231931442355,1.2564758004676362,simulated,simulated,0.09165182175440997
10859,0,1,1,2,1,2,0,2,3,0.27115537326076145,1.0822927051727491,simulated,simulated,0.06288060020152426
10860,0,1,0,2,0,3,1,1,1,0.2273074076448116,1.0873564574921746,simulated,simulated,0.10684232147781886
10861,0,1,2,2,3,3,2,1,3,0.2550604609002167,1.2664640646584286,simulated,simulated,0.11537470496437953
10862,0,0,1,2,2,2,1,3,2,0.2552367655248591,1.0329579594033498,simulated,simulated,0.06862820018864854
10863,0,1,2,2,3,1,2,1,3,0.23330839885284482,1.2465904735981255,simulated,simulated,0.13272127490641777
10864,0,1,2,2,1,3,0,1,2,0.26514478983343315,1.1381202368548307,simulated,simulated,0.07987697348376162
10865,0,1,2,3,3,3,1,3,0,0.29774132452854896,1.2432120503545958,simulated,simulated,0.06890258093554269
10866,0,1,2,3,0,0,0,3,1,0.24775897242175926,1.125752436015731,simulated,simulated,0.09444678573735928
10867,0,1,2,3,1,2,1,1,0,0.3014934793832533,1.257864873602736,simulated,simulated,0.06815856046260246
10868,0,1,2,2,3,2,0,2,3,0.2698966184596121,1.1986355416553365,simulated,simulated,0.08730284625163731
10869,0,1,2,3,3,2,0,0,0,0.3428614707095261,1.2033761857604024,simulated,simulated,0.016761236856606677
10870,0,1,1,0,0,2,2,2,3,0.18594491526292267,0.895477036321606,simulated,simulated,0.10583287153816147
10871,0,1,2,2,0,3,3,2,1,0.20359278471268305,1.2327311210575547,simulated,simulated,0.15907548165054533
10872,0,0,1,2,3,2,3,2,2,0.24095610166737091,1.1157219173591726,simulated,simulated,0.09911694330473221
10873,0,1,2,1,0,1,3,3,1,0.20092086563295575,1.1209362582322095,simulated,simulated,0.13939305048093653
10874,0,1,0,0,0,2,3,3,1,0.15989008296899776,0.8465119656567583,simulated,simulated,0.11639439283489665
10875,0,1,1,2,3,3,3,3,1,0.31611850823307286,1.328326370092109,simulated,simulated,0.06782353889447296
10876,0,0,1,2,2,3,2,0,3,0.24203954386834736,0.96217067121108,simulated,simulated,0.06742143040312538
10877,0,0,0,1,2,0,3,3,2,0.24727445688364558,1.002377897874993,simulated,simulated,0.07032945368216989
10878,0,1,1,2,1,2,1,3,3,0.2619502680768162,1.15795791882566,simulated,simulated,0.08696658224565654
10879,0,1,0,1,2,3,3,2,3,0.18647837272097245,1.1678810452311956,simulated,simulated,0.162909824128481
10880,0,1,2,3,2,3,2,3,2,0.2620716113809254,1.325740086393295,simulated,simulated,0.12029086221950606
10881,0,1,2,3,3,1,2,0,1,0.3064810920860188,1.2995585373665188,simulated,simulated,0.0715840760379553
10882,0,1,0,2,0,0,0,3,3,0.21294122218367195,0.9956418644664884,simulated,simulated,0.10260850564127387
10883,0,1,2,0,0,0,3,1,0,0.2067195789626436,0.93762958689201,simulated,simulated,0.09713905376511658
10884,0,1,0,1,2,2,1,3,0,0.17217826422023186,1.0162400248193342,simulated,simulated,0.1466614677959314
10885,0,1,0,0,2,1,3,0,2,0.16999776746562245,0.9587873325617862,simulated,simulated,0.1373424021477033
10886,0,1,2,2,2,0,2,3,2,0.18881862486893897,1.1049620391416017,simulated,simulated,0.14805408092155956
10887,0,1,0,1,2,1,2,3,2,0.15801128883310112,1.0830498945819924,simulated,simulated,0.17387106293022742
10888,0,1,2,0,2,1,0,3,0,0.1969761002512571,0.9311698446517838,simulated,simulated,0.10539410784643459
10889,0,1,1,2,3,1,0,1,3,0.3398258491824797,1.2104899944010241,simulated,simulated,0.021143760130488624
10890,0,1,2,3,3,2,1,1,0,0.33272188912366585,1.2759871821847566,simulated,simulated,0.04117209884208478
10891,0,0,1,0,2,2,0,2,3,0.15780607359201815,0.6157588278961451,simulated,simulated,0.050297630901973485
10892,0,1,2,2,3,1,0,0,3,0.271319139218833,1.1976435305222526,simulated,simulated,0.08570300507042061
10893,0,1,0,1,1,2,3,0,0,0.1989844991591757,0.9922113992084621,simulated,simulated,0.11561458036252825
10894,0,0,1,2,2,0,3,1,3,0.2750860580996164,1.0695666787615445,simulated,simulated,0.05648953282054416
10895,0,1,2,1,1,3,3,2,0,0.2388323020858394,1.1657764062060911,simulated,simulated,0.11118783553927097
10896,0,0,1,2,1,3,1,1,0,0.2416123188555186,1.0579418850699267,simulated,simulated,0.08694180938405582
10897,0,1,2,3,2,2,1,2,0,0.31114999730181836,1.3232933511891973,simulated,simulated,0.07169912819908308
10898,0,1,1,2,2,3,1,2,0,0.28212684673707034,1.1698919609663891,simulated,simulated,0.06957732084459144
10899,0,1,1,2,3,2,3,1,1,0.31364773704539184,1.3147546032415902,simulated,simulated,0.06755970805804419
10900,0,1,1,0,0,2,1,3,3,0.1741395188781325,0.824931380130961,simulated,simulated,0.0964143365897434
10901,0,0,1,0,2,3,3,2,1,0.17076740289727788,0.8424439741655494,simulated,simulated,0.10479829466562177
10902,0,0,1,2,0,3,3,3,0,0.24045923131261837,1.0290634185380165,simulated,simulated,0.08231826753535758
10903,0,1,0,2,3,0,3,1,1,0.2520133444169832,1.2497196960318626,simulated,simulated,0.11500778824967232
10904,0,1,2,0,1,2,1,3,0,0.1874281930191315,0.9665798454107438,simulated,simulated,0.12182687135037956
10905,0,1,2,2,0,3,1,1,1,0.21561931083867014,1.141356021287538,simulated,simulated,0.12906014970212193
10906,0,1,2,3,2,2,2,1,2,0.3000389528938512,1.3281437186973322,simulated,simulated,0.08354658182590033
10907,0,1,2,0,0,3,1,3,1,0.19269471694761986,0.9367268031609916,simulated,simulated,0.11070409809382896
10908,0,1,2,0,1,2,0,2,3,0.20128978664079566,0.8851255179084265,simulated,simulated,0.08813031233684725
10909,0,1,2,0,0,3,0,1,1,0.20597304466287958,0.8145638036545233,simulated,simulated,0.06293951870242047
10910,0,1,2,1,2,3,1,2,3,0.2014404772567786,1.1218819166512468,simulated,simulated,0.13906316234253943
10911,0,0,1,1,0,2,3,0,3,0.18835092860140934,0.9150018768080339,simulated,simulated,0.10924763612980014
10912,0,0,1,0,2,1,3,0,0,0.18791160770826465,0.7828179882346257,simulated,simulated,0.0708278394497229
10913,0,0,1,1,2,0,3,2,1,0.20985569699501205,1.0639319498606041,simulated,simulated,0.11925667568461566
10914,0,0,1,2,0,1,1,3,2,0.20421837022099698,0.9822819174827689,simulated,simulated,0.10849563038495032
10915,0,1,2,2,1,3,3,0,1,0.24559381607151365,1.2748562523807532,simulated,simulated,0.12631161031579285
10916,0,1,0,2,3,3,0,0,2,0.2931737999830415,1.153373687817514,simulated,simulated,0.055464420720688044
10917,0,1,2,0,3,1,3,1,1,0.2187929870700991,1.09291440329828,simulated,simulated,0.11629472373836235
10918,0,1,2,3,1,2,1,3,0,0.2749607073186091,1.267328542643074,simulated,simulated,0.09604167666638051
10919,0,1,0,2,2,3,2,2,2,0.21891768610577245,1.1066123299516089,simulated,simulated,0.11888980644376528
10920,0,1,1,2,2,3,2,3,0,0.2738691869978458,1.2054993354167378,simulated,simulated,0.08477453428961639
10921,0,1,2,3,1,2,0,1,0,0.3322661202988897,1.226062483721508,simulated,simulated,0.03167234953557489
10922,0,1,2,2,3,3,1,3,2,0.2660544521617312,1.298538373706435,simulated,simulated,0.11098626924695729
10923,0,1,2,2,3,0,1,3,2,0.2294360570685381,1.2645367013693907,simulated,simulated,0.14009157538455466
10924,0,1,2,1,1,3,2,3,0,0.2224992516106572,1.1414345670954082,simulated,simulated,0.12233059448228661
10925,0,1,1,2,3,3,2,3,1,0.30103757315764446,1.2984529202277098,simulated,simulated,0.07669668620534092
10926,0,1,1,0,2,0,0,3,0,0.19751371595811595,0.8542432801956064,simulated,simulated,0.08270148769764367
10927,0,1,2,1,1,0,2,3,0,0.19138267335581816,1.0801202856161027,simulated,simulated,0.14058627385972725
10928,0,1,0,2,2,1,1,3,1,0.2461201626065408,1.1344524490203065,simulated,simulated,0.09779008401759134
10929,0,1,0,2,1,0,3,3,1,0.2596830275234452,1.221882279653034,simulated,simulated,0.10194958869957203
10930,0,1,2,3,2,3,1,3,2,0.28506190778035356,1.3163448591595852,simulated,simulated,0.09589737750737998
10931,0,1,2,2,2,2,3,3,0,0.28609314007818876,1.246913006288282,simulated,simulated,0.08105437901642201
10932,0,1,2,3,1,3,0,3,2,0.3045519016581659,1.216731978706838,simulated,simulated,0.056965502242379853
10933,0,1,2,3,0,2,2,3,2,0.24309036600109923,1.2736707363769717,simulated,simulated,0.12853596088020486
10934,0,1,1,0,1,2,3,2,2,0.21725967322758932,1.0123882959950536,simulated,simulated,0.10172964766350064
10935,0,1,2,2,0,3,0,2,1,0.20984989982806512,1.0751163303281892,simulated,simulated,0.12150126897528585
10936,0,1,2,1,2,2,1,0,3,0.19665635595980624,1.0483045506696012,simulated,simulated,0.12907626699608002
10937,0,1,1,1,1,2,3,2,0,0.21222039613598165,1.0460927085305927,simulated,simulated,0.11339483532899895
10938,0,0,1,1,0,0,2,3,0,0.16442803373102743,0.8913983908347766,simulated,simulated,0.12521329887602534
10939,0,1,2,0,3,3,3,1,2,0.2320426667432427,1.1056587005429122,simulated,simulated,0.10584551094633138
10940,0,1,2,3,2,2,0,0,2,0.34094425061967515,1.2495051104100647,simulated,simulated,0.027868774091377058
10941,0,1,2,1,3,2,3,3,3,0.23688653846277474,1.2456541408769841,simulated,simulated,0.1290261426327759
10942,0,1,2,3,3,3,1,2,0,0.3164298941668071,1.2707996391358227,simulated,simulated,0.056108308033424335
10943,0,1,2,3,1,1,0,1,1,0.32987064144756895,1.2001908994384183,simulated,simulated,0.028848375860325688
10944,0,1,2,0,3,2,2,3,1,0.21411347545628456,1.11840340978254,simulated,simulated,0.12595952009690123
10945,0,0,1,0,2,0,3,1,2,0.16699263054545077,0.7901686921407618,simulated,simulated,0.09297988902768992
10946,0,1,2,2,0,2,0,3,2,0.2118628062785748,1.0640419328143447,simulated,simulated,0.11731013458199506
10947,0,1,1,0,2,2,2,0,3,0.1894311309328739,0.9648099091713133,simulated,simulated,0.11949732232756706
10948,0,1,0,2,2,3,1,3,2,0.255865054827372,1.183140176730915,simulated,simulated,0.09795420362244057
10949,0,0,1,2,3,2,3,1,2,0.2580594135941294,1.1384059291305464,simulated,simulated,0.08688081531490412
10950,0,1,0,2,1,2,3,3,2,0.26478868001324996,1.2433941370032655,simulated,simulated,0.10122953408498998
10951,0,1,1,2,2,3,0,2,0,0.31446093376798245,1.132242248729546,simulated,simulated,0.030381677825833182
10952,0,1,1,0,2,3,0,1,3,0.23681118303027127,0.9057508792382691,simulated,simulated,0.06020250731443965
10953,0,0,1,0,1,2,3,1,0,0.16134090401520318,0.7781168287858371,simulated,simulated,0.0948289818043361
10954,0,1,2,0,3,0,3,0,2,0.19567632892729936,1.0462574399755034,simulated,simulated,0.1296280100344312
10955,0,0,1,1,2,3,0,2,1,0.2264960719370448,0.9398004098847553,simulated,simulated,0.07818949019654323
10956,0,1,0,0,2,1,1,3,0,0.1407336538625783,0.8855621547793833,simulated,simulated,0.14616156264088453
10957,0,0,0,1,0,1,2,3,2,0.1966540724340724,0.8600856712877794,simulated,simulated,0.08523293043190498
10958,0,0,1,0,1,0,2,3,1,0.14507387032940677,0.7424713866732264,simulated,simulated,0.09985361476703694
10959,0,1,2,3,0,0,1,3,1,0.23522994140817644,1.1943851800068572,simulated,simulated,0.12042800827525375
10960,0,1,2,1,0,0,1,2,3,0.1351555212030353,0.9547298247050088,simulated,simulated,0.1706697119979633
10961,0,1,1,2,2,2,3,1,3,0.34200134500879087,1.2653630793325978,simulated,simulated,0.029994134914750004
10962,0,1,2,1,0,0,0,0,3,0.16038238453232323,0.8898881407786965,simulated,simulated,0.1286396430103735
10963,0,0,1,2,3,1,3,2,0,0.25517262717846134,1.1353656474965852,simulated,simulated,0.08910004798188965
10964,0,1,2,3,3,2,1,0,0,0.3200876092056877,1.2648952495625136,simulated,simulated,0.05134661542764731
10965,0,0,1,2,3,1,2,0,0,0.2605277984526482,1.0565124474345131,simulated,simulated,0.0681439261020881
10966,0,1,2,2,3,1,1,1,3,0.2554494089206143,1.2588486362682691,simulated,simulated,0.11347270496993775
10967,0,1,2,3,0,3,3,0,2,0.23177710410189456,1.1887145115287872,simulated,simulated,0.12266651568001674
10968,0,1,1,0,2,3,2,3,0,0.20454640072802932,1.0585019542117344,simulated,simulated,0.12337717237902256
10969,0,1,1,2,2,0,1,3,0,0.26624798795462135,1.1509383078197344,simulated,simulated,0.08136163616253174
10970,0,0,1,0,0,2,0,2,3,0.11554895360649431,0.4545516794356849,simulated,simulated,0.03733446386760485
10971,0,1,2,3,3,3,0,3,0,0.3185919066424363,1.184969218922887,simulated,simulated,0.0368855156553603
10972,0,0,1,1,1,2,3,1,1,0.22323681869971168,0.9690916222956717,simulated,simulated,0.08722373547910248
10973,0,1,1,0,2,0,2,3,0,0.1811106833222611,0.9884515701970746,simulated,simulated,0.13237331241053252
10974,0,1,2,2,3,3,0,3,2,0.28628052811172733,1.241266056694322,simulated,simulated,0.07974685318055014
10975,0,1,2,2,3,0,0,3,2,0.24740753148465533,1.2034460957548712,simulated,simulated,0.11030037951861399
10976,0,1,2,3,3,1,3,0,1,0.2759007359365735,1.2229630511321763,simulated,simulated,0.08626998963104897
10977,0,1,1,1,0,2,3,3,2,0.17564368533964458,1.0455396955725211,simulated,simulated,0.14912167992458686
10978,0,0,1,2,3,0,3,3,1,0.25487865680005295,1.1057088947203368,simulated,simulated,0.08349340442061591
10979,0,1,2,1,0,2,2,3,1,0.16180119490505507,1.0968204885837538,simulated,simulated,0.17291239634745126
10980,0,1,0,2,1,0,2,3,1,0.19688160077214945,1.1187475190097727,simulated,simulated,0.14290529140045544
10981,0,1,2,0,1,2,0,1,3,0.20772951430231412,0.8670238097226711,simulated,simulated,0.07667463162879602
10982,0,1,0,1,0,2,3,2,0,0.14781820398461276,1.0282439008047612,simulated,simulated,0.1729275710378487
10983,0,1,2,3,0,2,1,3,2,0.2591536192430115,1.2436066876174778,simulated,simulated,0.10679032928797116
10984,0,1,1,2,1,2,0,3,3,0.30257300848090773,1.1375643116281982,simulated,simulated,0.04309534614560278
10985,0,1,0,1,2,3,2,2,3,0.17656439198723817,1.1199474493208266,simulated,simulated,0.16305155639235103
10986,0,1,2,3,1,2,3,0,3,0.27509305378762683,1.2672611471691866,simulated,simulated,0.0958990978234151
10987,0,1,2,2,1,3,0,2,2,0.2512585199552324,1.1357757420293029,simulated,simulated,0.09301996267567762
10988,0,1,2,3,3,0,0,2,2,0.318884459825274,1.208073229626379,simulated,simulated,0.041177087937185976
10989,0,1,0,2,2,3,3,3,2,0.27142172356419114,1.2496647129114449,simulated,simulated,0.09597816210085312
10990,0,0,0,1,2,0,3,1,3,0.22440557615496082,0.9839684482208697,simulated,simulated,0.08905385856104049
10991,0,1,2,2,3,2,0,3,3,0.27770146498931125,1.224160283814866,simulated,simulated,0.08473663645926369
10992,0,1,0,1,2,1,1,3,2,0.14771206865573627,0.9869378875511965,simulated,simulated,0.16479958412713372
10993,0,1,2,3,3,3,3,0,2,0.28210248745424193,1.2132443708794585,simulated,simulated,0.07826214869685393
10994,0,1,2,3,3,2,0,1,0,0.3519382277277887,1.224953106898785,simulated,simulated,0.012150381370531677
10995,0,1,1,0,0,2,2,3,3,0.19382939713282665,0.9356809319135846,simulated,simulated,0.109376446430825
10996,0,0,1,2,3,1,1,1,0,0.27528845841916927,1.1235341087965174,simulated,simulated,0.06702724622676183
10997,0,1,2,3,1,0,0,0,0,0.2921303953049428,1.1660888824442708,simulated,simulated,0.05903201115699057
10998,0,1,2,3,3,1,1,1,2,0.32113353195851424,1.2569608547699773,simulated,simulated,0.04875009507785008
10999,0,0,1,2,3,2,3,3,2,0.25940635839112436,1.1243451420840713,simulated,simulated,0.08276345659066117
11000,0,1,2,3,3,1,2,1,1,0.31743923670470076,1.3142643813436712,simulated,simulated,0.06374782662488104
11001,0,0,1,1,2,3,3,1,0,0.21343607268232945,1.079805050438624,simulated,simulated,0.11891301707012537
11002,0,1,2,2,2,1,2,0,3,0.19651408970273687,1.0741043035861244,simulated,simulated,0.13436324324377952
11003,0,1,0,1,2,2,2,0,3,0.15729621412145955,1.0432050616555968,simulated,simulated,0.16662325959024205
11004,0,1,0,2,3,3,1,0,2,0.2742401023577479,1.2235134071897984,simulated,simulated,0.08800428532600528
11005,0,1,2,0,3,3,3,0,2,0.21580046307638145,1.0799690342151345,simulated,simulated,0.1166297084972471
11006,0,1,0,1,0,2,2,3,0,0.12862027487739613,1.0053010655010262,simulated,simulated,0.18716248511508235
11007,0,1,0,0,2,1,3,1,2,0.18199633504848922,0.9839271231434465,simulated,simulated,0.1306069788840845
11008,0,1,2,3,1,3,2,2,3,0.2937959955228755,1.324780135583214,simulated,simulated,0.08900122566924737
11009,0,1,2,0,2,2,0,3,3,0.2255085210533887,0.9554495233738871,simulated,simulated,0.08228652492021922
11010,0,1,1,2,0,3,1,2,3,0.2323487476979904,1.1463677983140543,simulated,simulated,0.11367300866802514
11011,0,0,1,2,1,2,1,3,0,0.22311433843710282,1.0526184436403718,simulated,simulated,0.10401289249978349
11012,0,0,1,2,1,1,1,3,2,0.22817430608335032,1.057081658029368,simulated,simulated,0.09993817626964296
11013,0,0,1,0,2,0,3,0,2,0.16331806535694893,0.741864382391682,simulated,simulated,0.0822443860490909
11014,0,0,1,0,0,2,3,1,2,0.1556888895622105,0.6720141671896148,simulated,simulated,0.06891694974141739
11015,0,1,0,1,1,2,3,1,0,0.19712038496609907,0.9948606393862481,simulated,simulated,0.11795552522820918
11016,0,0,1,2,2,0,3,2,3,0.25612018946890847,1.043771530748794,simulated,simulated,0.06990153533855524
11017,0,1,2,0,0,3,1,1,2,0.2088593382227022,0.9032968721589691,simulated,simulated,0.08621132246796506
11018,0,1,1,2,3,0,3,3,3,0.285940602979446,1.3093971994495384,simulated,simulated,0.09366081091978384
11019,0,1,2,1,3,1,3,0,0,0.2150494677521868,1.1822133506071748,simulated,simulated,0.13777450748136813
11020,0,1,1,2,2,3,1,3,0,0.2973645662094604,1.21225258929904,simulated,simulated,0.0630944634655512
11021,0,1,2,2,3,0,3,2,1,0.2163915401951777,1.2899810820886972,simulated,simulated,0.15794962017116135
11022,0,1,0,2,3,0,3,2,1,0.22412527945436778,1.2476955250320911,simulated,simulated,0.14193298994942727
11023,0,1,2,0,3,0,1,3,0,0.1985402302770103,1.02820486318628,simulated,simulated,0.12322509135712324
11024,0,0,1,2,3,2,1,2,2,0.2475817325626255,1.116832525353751,simulated,simulated,0.09284103152777934
11025,0,1,2,3,2,0,1,0,2,0.2798915259219905,1.284734754818584,simulated,simulated,0.09467876550204589
11026,0,1,2,2,0,2,2,2,3,0.15516822002824493,1.0481438046483544,simulated,simulated,0.1696946037166726
11027,0,1,0,0,0,2,1,3,1,0.12365745096171277,0.7496216066120959,simulated,simulated,0.12242219724296802
11028,0,1,1,2,3,3,1,3,1,0.31606451919793965,1.2846384701725881,simulated,simulated,0.059208912123559033
11029,0,0,1,2,2,3,0,0,3,0.29402595534141196,0.9072173367836769,simulated,simulated,0.005544060963765673
11030,0,1,2,1,1,2,2,3,2,0.220107330213688,1.1101180477145816,simulated,simulated,0.118424637257451
11031,0,1,2,3,2,3,0,3,2,0.3052879837303506,1.2590725421474722,simulated,simulated,0.06467136720007022
11032,0,0,1,1,0,2,3,1,3,0.1770740605111849,0.9334667891916724,simulated,simulated,0.12535551052458546
11033,0,1,2,1,0,3,1,1,3,0.16644092237613495,0.9991446346990986,simulated,simulated,0.14888412855507963
11034,0,1,0,2,2,0,3,0,2,0.26012121250323883,1.1761377331067373,simulated,simulated,0.0923888190471236
11035,0,0,1,1,2,3,2,2,0,0.20733942060099975,1.0494027212165482,simulated,simulated,0.11882279628722446
11036,0,1,2,2,1,3,3,1,1,0.2545234560983174,1.285598066227317,simulated,simulated,0.11970618479601397
11037,0,1,2,3,1,2,2,0,3,0.2830335038272982,1.3110571705246108,simulated,simulated,0.09684001356671246
11038,0,0,1,2,3,1,3,1,0,0.27246831172833597,1.1494377120421935,simulated,simulated,0.07496438889352453
11039,0,1,0,2,2,3,2,3,2,0.2233941450569732,1.1543235941928105,simulated,simulated,0.12402037397276033
11040,0,1,2,3,1,2,0,2,0,0.3258263926373717,1.2441641919072635,simulated,simulated,0.041613858511597455
11041,0,1,0,1,2,1,0,3,2,0.18459903649155907,0.9718772626912121,simulated,simulated,0.12564669827545585
11042,0,1,2,0,3,2,1,3,1,0.22939527513494617,1.082764302478358,simulated,simulated,0.10388335034105912
11043,0,1,2,0,2,1,3,3,1,0.23233004805543267,1.1160760172586879,simulated,simulated,0.10763458248104035
11044,0,1,1,2,0,3,0,3,3,0.2779743271082107,1.1324396026603645,simulated,simulated,0.06618257073708209
11045,0,1,2,1,1,3,3,0,3,0.23796656921504122,1.1390876053433803,simulated,simulated,0.10670179305135531
11046,0,1,2,3,2,0,2,1,2,0.26883067958124585,1.3132970559136634,simulated,simulated,0.11120451910578287
11047,0,1,2,1,1,0,3,0,3,0.224395775425559,1.1015346940689164,simulated,simulated,0.11250874798346772
11048,0,0,0,1,2,1,1,3,0,0.19511482970828997,0.9067334273414434,simulated,simulated,0.10035963282227173
